Base index,704_1#TOP,704_1#BOT
303,6.153656810559675e-05,6.333924499619965e-05
304,0.0001230731362111935,4.2226163330799764e-05
305,0.00015384142026399187,0
306,0.00015384142026399187,0
307,6.153656810559675e-05,0
308,3.0768284052798373e-05,2.1113081665399882e-05
309,0.00021537798836958864,2.1113081665399882e-05
310,0.00015384142026399187,0
311,3.0768284052798373e-05,0
312,0.00018460970431679024,0
313,0.00021537798836958864,0
314,0.000246146272422387,0
315,9.230485215839512e-05,2.1113081665399882e-05
316,0.00018460970431679024,2.1113081665399882e-05
317,0.00033845112458078213,4.2226163330799764e-05
318,0.00021537798836958864,6.333924499619965e-05
319,0.00021537798836958864,2.1113081665399882e-05
320,0.000246146272422387,4.2226163330799764e-05
321,0.0002769145564751854,2.1113081665399882e-05
322,0.00030768284052798373,0
323,0.0004307559767391773,8.445232666159953e-05
324,0.00018460970431679024,0
325,9.230485215839512e-05,2.1113081665399882e-05
326,0.0002769145564751854,0
327,0.0006769022491615643,0
328,0.00021537798836958864,2.1113081665399882e-05
329,0.0003999876926863789,0
330,0.000246146272422387,0
331,0.000246146272422387,8.445232666159953e-05
332,0.0012614996461647334,2.1113081665399882e-05
333,0.0008307436694255561,0
334,0.0018460970431679025,2.1113081665399882e-05
335,0.003261438109596628,2.1113081665399882e-05
336,0.004399864619550168,4.2226163330799764e-05
337,0.008553582966677948,6.333924499619965e-05
338,0.005907510538137288,8.445232666159953e-05
339,0.009784314328789883,6.333924499619965e-05
340,0.008276668410202763,0
341,0.010861204270637826,0.00014779157165779918
342,0.018091751023045444,4.2226163330799764e-05
343,0.026614565705670595,0.0001266784899923993
344,0.029045260145841665,4.2226163330799764e-05
345,0.04276791483338974,4.2226163330799764e-05
346,0.02821451647641611,0.00014779157165779918
347,0.01836866557952063,4.2226163330799764e-05
348,0.042275622288544965,0.0001266784899923993
349,0.04233715885665056,0.0002111308166539988
350,0.05476754561398111,6.333924499619965e-05
351,0.037752684532783604,0.00014779157165779918
352,0.04978308359742777,0.0001266784899923993
353,0.07135165071843944,0.9887889536356727
354,0.04489092643303283,0.0029136052698251836
355,0.06762868834805083,0.00019001773498859893
356,0.06495184763545737,0.0005700532049657968
357,0.04012184240484908,0.00014779157165779918
358,0.06455185994277099,0.00016890465332319906
359,0.024306944401710717,0.0001266784899923993
360,0.046183194363250364,0.0001266784899923993
361,0.030429832928217593,0.00048560087830419726
362,0.02061475031537491,0.0001055654083269994
363,0.009784314328789883,0.00016890465332319906
364,0.011076582259007416,0.00014779157165779918
365,0.014891849481554413,0.0002111308166539988
366,0.009630472908525891,4.2226163330799764e-05
367,0.005969047106242885,0.00029558314331559835
368,0.0024922310082766685,8.445232666159953e-05
369,0.002553767576382265,0.00014779157165779918
370,0.002184548167748685,0.00019001773498859893
371,0.0020922433155902897,0.0002111308166539988
372,0.0012922679302175318,0.00016890465332319906
373,0.0008307436694255561,0.0001055654083269994
374,0.0011999630780591367,0.00019001773498859893
375,0.00046152426079197563,0.0001266784899923993
376,0.0011384265099535398,4.2226163330799764e-05
377,0.0008922802375311529,2.1113081665399882e-05
378,0.0007076705332143626,4.2226163330799764e-05
379,0.0006461339651087659,0.0001055654083269994
380,0.00046152426079197563,8.445232666159953e-05
381,0.0001230731362111935,8.445232666159953e-05
382,0.0004307559767391773,8.445232666159953e-05
383,0.00030768284052798373,0.0001266784899923993
384,0.00033845112458078213,4.2226163330799764e-05
385,0.00033845112458078213,0.0002111308166539988
386,0.0004307559767391773,0.0001055654083269994
387,0.000492292544844774,0.00014779157165779918
388,0.00021537798836958864,6.333924499619965e-05
389,0.0007076705332143626,4.2226163330799764e-05
390,0.0004307559767391773,0.0001055654083269994
391,0.00033845112458078213,6.333924499619965e-05
392,0.0002769145564751854,4.2226163330799764e-05
393,0.00021537798836958864,0.0001055654083269994
394,0.000246146272422387,0.0001266784899923993
395,6.153656810559675e-05,4.2226163330799764e-05
396,6.153656810559675e-05,0.0001055654083269994
397,0,4.2226163330799764e-05
398,6.153656810559675e-05,0
399,6.153656810559675e-05,4.2226163330799764e-05
400,9.230485215839512e-05,0
401,0.0001230731362111935,0.0001055654083269994
402,3.0768284052798373e-05,0.0001266784899923993
