Base index,AT_2#TOP,AT_2#BOT
303,8.390845587464077e-05,0
304,0,1.5755723266476547e-05
305,4.1954227937320384e-05,0
306,6.293134190598058e-05,1.5755723266476547e-05
307,0.00016781691174928154,1.5755723266476547e-05
308,0.00018879402571794171,1.5755723266476547e-05
309,8.390845587464077e-05,1.5755723266476547e-05
310,0.00018879402571794171,3.1511446532953094e-05
311,6.293134190598058e-05,0
312,0.00016781691174928154,3.1511446532953094e-05
313,0.000440519393341864,1.5755723266476547e-05
314,0.00029367959556124266,1.5755723266476547e-05
315,8.390845587464077e-05,0
316,0.0004614965073105242,0
317,0.0002727024815925825,3.1511446532953094e-05
318,0.00014683979778062133,0
319,0.0007341989889031067,1.5755723266476547e-05
320,0.0005244278492165048,3.1511446532953094e-05
321,0.0008600616727150679,3.1511446532953094e-05
322,0.0010488556984330096,1.5755723266476547e-05
323,0.000881038786683728,7.877861633238274e-05
324,0.0015942606616181746,3.1511446532953094e-05
325,0.00109080992637033,3.1511446532953094e-05
326,0.0011537412682763105,0
327,0.0014474208638375532,3.1511446532953094e-05
328,0.0016571920035241552,3.1511446532953094e-05
329,0.002055757168928699,1.5755723266476547e-05
330,0.0022655283086153006,7.877861633238274e-05
331,0.002097711396866019,4.7267169799429644e-05
332,0.00327242977911099,6.302289306590619e-05
333,0.00327242977911099,6.302289306590619e-05
334,0.00325145266514233,1.5755723266476547e-05
335,0.0030416815254557276,1.5755723266476547e-05
336,0.0036500178305468732,0.00011029006286533584
337,0.0051813471502590676,6.302289306590619e-05
338,0.006670722242033941,1.5755723266476547e-05
339,0.009502632627803067,7.877861633238274e-05
340,0.017893478215267145,0.00011029006286533584
341,0.016047492186025046,7.877861633238274e-05
342,0.01768370707558054,0.00012604578613181237
343,0.034549306706383336,7.877861633238274e-05
344,0.02500471985064295,7.877861633238274e-05
345,0.02938893667009293,4.7267169799429644e-05
346,0.03522057435338046,0.00011029006286533584
347,0.05458245054645382,0.00011029006286533584
348,0.04480711543705817,0.00011029006286533584
349,0.04065364687126345,0.00022058012573067168
350,0.04015019613601561,0.00022058012573067168
351,0.04768098005076461,0.00028360301879657785
352,0.045289589058337354,0.00044116025146134335
353,0.04887667554697825,0.9720651026485371
354,0.04042289861760819,0.0039546865398856134
355,0.08239810366889723,0.0008665647796562101
356,0.06232300560088943,0.000835053333123257
357,0.035577185290847683,0.00037813735839543715
358,0.05760315495794088,0.0007090075469914446
359,0.027102431247508968,0.000488427421260773
360,0.0285078978834092,0.00040964880492839025
361,0.022046946781061862,0.0003308701885960075
362,0.015921629502213087,0.0004569159747278199
363,0.012271611671666212,0.000519938867793726
364,0.014621048436156154,0.0004254045281948668
365,0.007174172977281785,0.00037813735839543715
366,0.006901470495689203,0.0004254045281948668
367,0.004677896415011222,0.0005514503143266791
368,0.0033563382349856307,0.0004254045281948668
369,0.0030416815254557276,0.00047267169799429645
370,0.0024333452203645824,0.0009610991192550695
371,0.001636214889555495,0.00034662591186248405
372,0.001636214889555495,0.00028360301879657785
373,0.0008390845587464077,0.00037813735839543715
374,0.0007551761028717669,0.00034662591186248405
375,0.0010488556984330096,0.00040964880492839025
376,0.0009229930146210484,0.000976854842521546
377,0.0011117870403389901,0.0005514503143266791
378,0.0006293134190598058,0.000488427421260773
379,0.0010698328124016698,0.0005987174841261088
380,0.00035661093746722325,0.0007090075469914446
381,0.0007761532168404271,0.0005514503143266791
382,0.0005034507352478446,0.0003308701885960075
383,0.0005034507352478446,0.0006144732073925853
384,0.0005034507352478446,0.000519938867793726
385,0.00041954227937320384,0.000519938867793726
386,0.00035661093746722325,0.00031511446532953095
387,0.00048247362127918443,0.0005514503143266791
388,0.00035661093746722325,0.00023633584899714823
389,0.0006712676469971261,0.00025209157226362475
390,0.00020977113968660192,0.0004254045281948668
391,0.000650290533028466,0.0002993587420630544
392,0.00039856516540454366,0.00025209157226362475
393,0.00020977113968660192,0.00028360301879657785
394,0.00039856516540454366,0.00015755723266476547
395,0.0002307482536552621,0.00028360301879657785
396,0.00018879402571794171,0.00034662591186248405
397,0.00010488556984330096,0.00012604578613181237
398,0.00016781691174928154,0.00014180150939828892
399,8.390845587464077e-05,0.00011029006286533584
400,0.0003146567095299029,0.00012604578613181237
401,0.00014683979778062133,0.0005514503143266791
402,0.00010488556984330096,0.00017331295593124202
