Base index,ATMi2_1#TOP,ATMi2_1#BOT
-49.5,0.00021451555237754738,1.3560517198125936e-05
-48.5,0,2.7121034396251872e-05
-47.5,0,6.780258599062968e-06
-46.5,0,6.780258599062968e-06
-45.5,7.150518412584913e-05,3.390129299531484e-05
-44.5,0,6.780258599062968e-06
-43.5,7.150518412584913e-05,6.780258599062968e-06
-42.5,0.00014301036825169826,6.780258599062968e-06
-41.5,0,1.3560517198125936e-05
-40.5,0,1.3560517198125936e-05
-39.5,0.00014301036825169826,2.0340775797188906e-05
-38.5,0.00014301036825169826,6.780258599062968e-06
-37.5,0,4.068155159437781e-05
-36.5,0.00014301036825169826,2.0340775797188906e-05
-35.5,0,1.3560517198125936e-05
-34.5,0,1.3560517198125936e-05
-33.5,0.00014301036825169826,2.7121034396251872e-05
-32.5,0.0002860207365033965,1.3560517198125936e-05
-31.5,7.150518412584913e-05,2.7121034396251872e-05
-30.5,0.00014301036825169826,3.390129299531484e-05
-29.5,0.0006435466571326421,6.780258599062968e-06
-28.5,0.0003575259206292456,4.068155159437781e-05
-27.5,0.0005005362888809439,6.780258599062968e-06
-26.5,0.00042903110475509475,6.102232739156672e-05
-25.5,0.0005005362888809439,2.0340775797188906e-05
-24.5,0.00014301036825169826,2.0340775797188906e-05
-23.5,0.00014301036825169826,0.00016272620637751124
-22.5,0.00042903110475509475,5.4242068792503744e-05
-21.5,0.000572041473006793,1.3560517198125936e-05
-20.5,0.0003575259206292456,6.102232739156672e-05
-19.5,0.0010010725777618878,6.780258599062968e-06
-18.5,0.0002860207365033965,7.458284458969266e-05
-17.5,0.0007150518412584912,7.458284458969266e-05
-16.5,0.0006435466571326421,3.390129299531484e-05
-15.5,0.0012155881301394351,4.068155159437781e-05
-14.5,0.0006435466571326421,2.0340775797188906e-05
-13.5,0.0008580622095101895,8.814336178781859e-05
-12.5,0.0020736503396496246,6.102232739156672e-05
-11.5,0.004790847336431891,6.780258599062968e-05
-10.5,0.005934930282445477,0.00010170387898594452
-9.5,0.006936002860207365,0.00010848413758500749
-8.5,0.01880586342509832,5.4242068792503744e-05
-7.5,0.020521987844118697,0.00045427732613721885
-6.5,0.03089023954236682,0.00024408930956626687
-5.5,0.04111548087236325,0.00029155111975970766
-4.5,0.01458705756167322,0.0003186721541559595
-3.5,0.08973900607794065,0.00021696827517001498
-2.5,0.05219878441186986,0.0003254524127550225
-1.5,0.06263854129424383,0.0003186721541559595
-0.5,0.07937075437969253,0.0006915863771044228
0.5,0.09309974973185556,0.9646951934746791
1.5,0.05091169109760458,0.014835205814749775
2.5,0.024240257418662852,0.001078061117251012
3.5,0.10225241329996425,0.0011323031860435157
4.5,0.05606006435466571,0.0010102585312603822
5.5,0.04318913121201287,0.0005763219809203523
6.5,0.050196639256346084,0.00029155111975970766
7.5,0.023239184840900966,0.001281468875222901
8.5,0.034894529853414374,0.00045427732613721885
9.5,0.018376832320343223,0.0006170035325147301
10.5,0.01551662495530926,0.0007254876700997376
11.5,0.006363961387200572,0.00048817861913253373
12.5,0.005863425098319628,0.0003254524127550225
13.5,0.004433321415802645,0.00041359577454284105
14.5,0.0025026814444047193,0.0002847708611606447
15.5,0.002359671076153021,0.0005831022395194153
16.5,0.0020021451555237756,0.00046783784333534484
17.5,0.0015731140507686807,0.0002373090509672039
18.5,0.0007865570253843404,0.00039325499874565215
19.5,0.0038612799427958527,0.00025764982676439277
20.5,0.0015731140507686807,0.00031189189555689656
21.5,0.0025741866285305683,0.00024408930956626687
22.5,0.0012155881301394351,0.0001898472407737631
23.5,0.0016446192348945298,0.0003796944815475262
24.5,0.0007150518412584912,0.00016272620637751124
25.5,0.0010725777618877368,0.00011526439618407045
26.5,0.0008580622095101895,0.0005085193949297226
27.5,0.0010010725777618878,0.0001898472407737631
28.5,0.00042903110475509475,0.00013560517198125935
29.5,0.0008580622095101895,0.00013560517198125935
30.5,0.0002860207365033965,0.0004068155159437781
31.5,0.0002860207365033965,8.814336178781859e-05
32.5,0.00042903110475509475,0.00013560517198125935
33.5,0.0005005362888809439,0.00010848413758500749
34.5,0.0005005362888809439,0.00013560517198125935
35.5,0.00014301036825169826,0.00012204465478313343
36.5,0.0006435466571326421,7.458284458969266e-05
37.5,0.0012155881301394351,0.00011526439618407045
38.5,0.000572041473006793,0.00010170387898594452
39.5,0.00042903110475509475,8.136310318875562e-05
40.5,0.00021451555237754738,8.814336178781859e-05
41.5,0.00014301036825169826,8.814336178781859e-05
42.5,7.150518412584913e-05,0.0006848061185053598
43.5,7.150518412584913e-05,0.00024408930956626687
44.5,7.150518412584913e-05,0.00010170387898594452
45.5,0,6.102232739156672e-05
46.5,7.150518412584913e-05,6.780258599062968e-05
47.5,0,0.00010848413758500749
48.5,0,0.00018306698217470014
49.5,7.150518412584913e-05,8.814336178781859e-05
