Base index,ATMi1_3#TOP,ATMi1_3#BOT
1,70289,102772
2,765,1556
3,148,257
4,82,78
5,166,96
6,36,72
7,32,38
8,25,28
9,38,32
10,21,6
11,11,27
12,3,14
13,63,12
14,3,17
15,14,12
16,19,35
17,8,14
18,4,3
19,6,5
20,26,5
21,13,1
22,10,0
23,18,20
24,10,6
25,11,2
26,6,1
27,3,21
28,7,3
29,4,3
30,44,16
31,5,1
32,7,1
33,14,2
34,1,1
35,2,11
36,5,20
37,22,17
38,6,5
39,6,2
40,6,4
41,2,6
42,3,3
43,3,0
44,2,0
45,9,2
46,5,7
47,3,2
48,1,1
49,1,2
50,7,1
51,3,1
52,6,2
53,5,10
54,8,2
55,2,1
56,2,6
57,1,1
58,19,3
59,6,0
60,3,8
61,8,1
62,4,1
63,5,3
64,35,1
65,5,8
66,6,4
67,2,3
68,7,0
69,1,3
70,2,6
71,13,5
72,5,6
73,5,1
74,3,6
75,5,10
76,9,5
77,4,2
78,3,0
79,6,3
80,4,5
81,5,8
82,8,4
83,3,10
84,6,0
85,5,3
86,9,6
87,15,3
88,5,5
89,9,0
90,23,7
91,12,4
92,10,3
93,13,6
94,13,6
95,13,3
96,9,4
97,15,5
98,8,28
99,5,4
100,1,6
101,13,2
102,10,24
103,6,4
104,9,8
105,7,4
106,11,5
107,14,5
108,12,4
109,9,6
110,15,9
111,12,5
112,9,6
113,8,6
114,8,5
115,12,16
116,22,8
117,3,9
118,9,7
119,11,6
120,7,8
121,12,12
122,2,5
123,3,13
124,1,12
125,5,12
126,8,12
127,5,17
128,3,10
129,8,16
130,8,13
131,15,14
132,9,12
133,12,13
134,12,12
135,12,7
136,7,18
137,12,13
138,2,14
139,7,15
140,7,15
141,19,20
142,3,16
143,13,11
144,10,24
145,9,14
146,6,19
147,7,7
148,11,9
149,13,6
150,12,13
151,12,10
152,11,19
153,7,6
154,19,14
155,16,27
156,8,14
157,11,22
158,4,18
159,17,19
160,21,31
161,11,28
162,18,19
163,8,12
164,9,11
165,6,36
166,10,14
167,6,16
168,10,17
169,18,19
170,7,17
171,8,13
172,15,19
173,2,13
174,5,10
175,10,12
176,5,4
177,3,14
178,6,25
179,7,9
180,12,7
181,4,26
182,7,45
183,5,42
184,3,72
185,6,17
186,4,8
187,9,6
188,1,7
189,7,10
190,4,9
191,9,13
192,3,16
193,1,13
194,1,20
195,1,10
196,6,17
197,2,10
198,6,18
199,8,17
200,2,25
201,3,5
202,4,22
203,6,20
204,2,15
205,5,20
206,6,13
207,3,20
208,1,5
209,1,13
210,5,17
211,4,12
212,3,16
213,4,17
214,1,17
215,1,5
216,2,19
217,2,17
218,5,19
219,5,10
220,4,11
221,2,4
222,7,14
223,1,8
224,8,5
225,12,8
226,1,2
227,0,9
228,7,12
229,4,17
230,10,17
231,3,12
232,3,4
233,3,14
234,4,6
235,9,15
236,7,7
237,2,7
238,1,7
239,5,1
240,7,2
241,1,7
242,7,3
243,8,2
244,7,4
245,2,0
246,4,4
247,2,7
248,3,2
249,3,4
250,5,4
251,1,3
252,3,6
253,0,6
254,1,10
255,2,2
256,2,1
257,3,1
258,3,1
259,2,0
260,3,1
261,1,0
262,0,1
263,3,2
264,1,1
265,3,1
266,3,1
267,2,2
268,2,4
269,1,0
270,2,2
271,1,1
272,3,1
273,1,1
274,2,0
275,2,1
276,1,0
277,3,0
278,5,1
279,2,3
280,1,0
281,4,0
282,4,1
283,2,1
284,5,0
286,6,0
287,5,0
289,3,2
290,1,0
291,1,1
292,3,2
293,1,1
294,4,2
295,5,1
296,7,4
297,6,0
298,3,1
299,7,4
300,3,2
301,9,3
302,32,1
303,10,2
304,4,8
305,11,1
306,8,4
307,6,8
308,10,3
309,16,5
310,4,5
311,4,2
312,23,5
313,17,3
314,13,2
315,8,8
316,26,8
317,8,5
318,9,6
319,34,4
320,21,4
321,34,6
322,21,8
323,38,5
324,19,1
325,47,9
326,38,4
327,35,3
328,57,3
329,19,17
330,74,3
331,31,4
332,51,3
333,71,1
334,51,2
335,120,10
336,82,5
337,144,3
338,84,6
339,124,6
340,263,7
341,584,5
342,708,5
343,722,7
344,2773,5
345,2303,61
346,3495,26
347,3865,11
348,951,18
349,7405,6
350,3009,27
351,8794,12
352,7688,10
353,5097,57306
354,7772,1454
355,2241,144
356,9103,48
357,4272,80
358,3477,35
359,4686,19
360,1567,99
361,2139,42
362,1059,51
363,1140,57
364,519,61
365,382,65
366,276,23
367,187,27
368,220,40
369,162,54
370,142,15
371,50,14
372,246,21
373,139,17
374,184,17
375,79,10
376,104,34
377,70,8
378,60,4
379,73,42
380,63,7
381,31,5
382,60,10
383,30,21
384,12,8
385,18,6
386,33,1
387,30,8
388,29,5
389,47,5
390,57,5
391,26,2
392,23,5
393,9,9
394,11,3
395,9,30
396,3,19
397,5,6
398,6,1
399,5,4
400,7,0
401,5,11
402,0,5
403,5,8
404,5,7
405,3,8
406,8,6
407,8,6
408,5,7
409,0,9
410,2,11
411,2,1
412,1,14
413,5,10
414,4,6
415,6,3
416,4,5
417,4,4
418,7,4
419,9,4
420,9,6
421,9,3
422,3,5
423,6,10
424,11,2
425,11,13
426,9,8
427,7,5
428,4,6
429,3,7
430,3,6
431,18,6
432,3,11
433,3,2
434,11,6
435,8,5
436,7,4
437,4,1
438,15,9
439,11,23
440,6,4
441,15,5
442,28,9
443,9,7
444,12,8
445,24,6
446,28,5
447,11,17
448,10,8
449,8,8
450,11,13
451,9,12
452,16,3
453,11,9
454,10,7
455,12,5
456,13,17
457,13,3
458,31,2
459,15,16
460,24,5
461,9,30
462,10,13
463,13,9
464,8,21
465,8,23
466,16,18
467,16,20
468,8,14
469,14,20
470,13,11
471,21,6
472,12,9
473,19,9
474,11,5
475,4,7
476,12,17
477,17,9
478,28,12
479,32,17
480,13,13
481,16,15
482,47,25
483,22,24
484,26,20
485,23,22
486,24,1
487,27,19
488,47,26
489,20,32
490,10,28
491,13,35
492,23,14
493,18,11
494,26,19
495,19,8
496,17,14
497,12,28
498,11,25
499,32,15
500,7,8
501,40,23
502,35,23
503,19,13
504,29,6
505,15,17
506,19,8
507,20,3
508,24,15
509,27,8
510,25,13
511,22,12
512,25,6
513,38,12
514,27,10
515,41,10
516,28,2
517,14,9
518,23,10
519,28,18
520,65,3
521,34,11
522,13,18
523,33,9
524,10,7
525,24,6
526,27,18
527,13,16
528,21,14
529,34,1
530,27,8
531,27,10
532,42,10
533,48,3
534,24,5
535,29,22
536,18,17
537,58,15
538,21,11
539,38,17
540,33,29
541,28,5
542,31,15
543,12,5
544,34,8
545,24,17
546,34,7
547,43,19
548,12,11
549,12,5
550,42,4
551,24,11
