Base index,ATMi2_1#TOP,ATMi2_1#BOT
303,0.00021451555237754738,1.3560517198125936e-05
304,0,2.7121034396251872e-05
305,0,6.780258599062968e-06
306,0,6.780258599062968e-06
307,7.150518412584913e-05,3.390129299531484e-05
308,0,6.780258599062968e-06
309,7.150518412584913e-05,6.780258599062968e-06
310,0.00014301036825169826,6.780258599062968e-06
311,0,1.3560517198125936e-05
312,0,1.3560517198125936e-05
313,0.00014301036825169826,2.0340775797188906e-05
314,0.00014301036825169826,6.780258599062968e-06
315,0,4.068155159437781e-05
316,0.00014301036825169826,2.0340775797188906e-05
317,0,1.3560517198125936e-05
318,0,1.3560517198125936e-05
319,0.00014301036825169826,2.7121034396251872e-05
320,0.0002860207365033965,1.3560517198125936e-05
321,7.150518412584913e-05,2.7121034396251872e-05
322,0.00014301036825169826,3.390129299531484e-05
323,0.0006435466571326421,6.780258599062968e-06
324,0.0003575259206292456,4.068155159437781e-05
325,0.0005005362888809439,6.780258599062968e-06
326,0.00042903110475509475,6.102232739156672e-05
327,0.0005005362888809439,2.0340775797188906e-05
328,0.00014301036825169826,2.0340775797188906e-05
329,0.00014301036825169826,0.00016272620637751124
330,0.00042903110475509475,5.4242068792503744e-05
331,0.000572041473006793,1.3560517198125936e-05
332,0.0003575259206292456,6.102232739156672e-05
333,0.0010010725777618878,6.780258599062968e-06
334,0.0002860207365033965,7.458284458969266e-05
335,0.0007150518412584912,7.458284458969266e-05
336,0.0006435466571326421,3.390129299531484e-05
337,0.0012155881301394351,4.068155159437781e-05
338,0.0006435466571326421,2.0340775797188906e-05
339,0.0008580622095101895,8.814336178781859e-05
340,0.0020736503396496246,6.102232739156672e-05
341,0.004790847336431891,6.780258599062968e-05
342,0.005934930282445477,0.00010170387898594452
343,0.006936002860207365,0.00010848413758500749
344,0.01880586342509832,5.4242068792503744e-05
345,0.020521987844118697,0.00045427732613721885
346,0.03089023954236682,0.00024408930956626687
347,0.04111548087236325,0.00029155111975970766
348,0.01458705756167322,0.0003186721541559595
349,0.08973900607794065,0.00021696827517001498
350,0.05219878441186986,0.0003254524127550225
351,0.06263854129424383,0.0003186721541559595
352,0.07937075437969253,0.0006915863771044228
353,0.09309974973185556,0.9646951934746791
354,0.05091169109760458,0.014835205814749775
355,0.024240257418662852,0.001078061117251012
356,0.10225241329996425,0.0011323031860435157
357,0.05606006435466571,0.0010102585312603822
358,0.04318913121201287,0.0005763219809203523
359,0.050196639256346084,0.00029155111975970766
360,0.023239184840900966,0.001281468875222901
361,0.034894529853414374,0.00045427732613721885
362,0.018376832320343223,0.0006170035325147301
363,0.01551662495530926,0.0007254876700997376
364,0.006363961387200572,0.00048817861913253373
365,0.005863425098319628,0.0003254524127550225
366,0.004433321415802645,0.00041359577454284105
367,0.0025026814444047193,0.0002847708611606447
368,0.002359671076153021,0.0005831022395194153
369,0.0020021451555237756,0.00046783784333534484
370,0.0015731140507686807,0.0002373090509672039
371,0.0007865570253843404,0.00039325499874565215
372,0.0038612799427958527,0.00025764982676439277
373,0.0015731140507686807,0.00031189189555689656
374,0.0025741866285305683,0.00024408930956626687
375,0.0012155881301394351,0.0001898472407737631
376,0.0016446192348945298,0.0003796944815475262
377,0.0007150518412584912,0.00016272620637751124
378,0.0010725777618877368,0.00011526439618407045
379,0.0008580622095101895,0.0005085193949297226
380,0.0010010725777618878,0.0001898472407737631
381,0.00042903110475509475,0.00013560517198125935
382,0.0008580622095101895,0.00013560517198125935
383,0.0002860207365033965,0.0004068155159437781
384,0.0002860207365033965,8.814336178781859e-05
385,0.00042903110475509475,0.00013560517198125935
386,0.0005005362888809439,0.00010848413758500749
387,0.0005005362888809439,0.00013560517198125935
388,0.00014301036825169826,0.00012204465478313343
389,0.0006435466571326421,7.458284458969266e-05
390,0.0012155881301394351,0.00011526439618407045
391,0.000572041473006793,0.00010170387898594452
392,0.00042903110475509475,8.136310318875562e-05
393,0.00021451555237754738,8.814336178781859e-05
394,0.00014301036825169826,8.814336178781859e-05
395,7.150518412584913e-05,0.0006848061185053598
396,7.150518412584913e-05,0.00024408930956626687
397,7.150518412584913e-05,0.00010170387898594452
398,0,6.102232739156672e-05
399,7.150518412584913e-05,6.780258599062968e-05
400,0,0.00010848413758500749
401,0,0.00018306698217470014
402,7.150518412584913e-05,8.814336178781859e-05
