Base index,400_3#TOP,400_3#BOT
-49.5,0.0005359056806002144,6.217616580310881e-05
-48.5,0.00024115755627009645,2.072538860103627e-05
-47.5,0.0004823151125401929,0
-46.5,0.00040192926045016077,0
-45.5,0.0002679528403001072,6.217616580310881e-05
-44.5,0.0003483386923901393,0
-43.5,0.0005894962486602357,8.290155440414508e-05
-42.5,0.00042872454448017146,0
-41.5,0.00040192926045016077,4.145077720207254e-05
-40.5,0.0002679528403001072,4.145077720207254e-05
-39.5,0.0005359056806002144,0
-38.5,0.0007770632368703108,2.072538860103627e-05
-37.5,0.0003483386923901393,2.072538860103627e-05
-36.5,0.001045016077170418,2.072538860103627e-05
-35.5,0.0004555198285101822,6.217616580310881e-05
-34.5,0.0004823151125401929,2.072538860103627e-05
-33.5,0.0009378349410503751,0.00010362694300518135
-32.5,0.00042872454448017146,0.00010362694300518135
-31.5,0.0008842443729903537,2.072538860103627e-05
-30.5,0.0006162915326902466,2.072538860103627e-05
-29.5,0.0012593783494105038,8.290155440414508e-05
-28.5,0.00112540192926045,2.072538860103627e-05
-27.5,0.00042872454448017146,0
-26.5,0.0003483386923901393,2.072538860103627e-05
-25.5,0.0015541264737406217,4.145077720207254e-05
-24.5,0.0008038585209003215,6.217616580310881e-05
-23.5,0.001232583065380493,0
-22.5,0.0004823151125401929,6.217616580310881e-05
-21.5,0.0002947481243301179,4.145077720207254e-05
-20.5,0.002090032154340836,6.217616580310881e-05
-19.5,0.001420150053590568,4.145077720207254e-05
-18.5,0.003536977491961415,4.145077720207254e-05
-17.5,0.004662379421221865,0.00012435233160621763
-16.5,0.006055734190782422,8.290155440414508e-05
-15.5,0.011361200428724544,8.290155440414508e-05
-14.5,0.00707395498392283,4.145077720207254e-05
-13.5,0.01267416934619507,0.00012435233160621763
-12.5,0.008628081457663452,2.072538860103627e-05
-11.5,0.01232583065380493,0.00012435233160621763
-10.5,0.019560557341907824,4.145077720207254e-05
-9.5,0.025884244372990355,2.072538860103627e-05
-8.5,0.028992497320471596,6.217616580310881e-05
-7.5,0.0530010718113612,4.145077720207254e-05
-6.5,0.034941050375133974,0.00022797927461139898
-5.5,0.01795284030010718,0.00010362694300518135
-4.5,0.04346195069667738,8.290155440414508e-05
-3.5,0.03920150053590568,8.290155440414508e-05
-2.5,0.05069667738478028,8.290155440414508e-05
-1.5,0.03413719185423365,0.00022797927461139898
-0.5,0.047883172561629155,0.00016580310880829016
0.5,0.07508038585209004,0.9864663212435233
1.5,0.041211146838156486,0.0032538860103626943
2.5,0.06988210075026795,0.00022797927461139898
3.5,0.06187031082529475,0.001077720207253886
4.5,0.03628081457663451,0.00018652849740932642
5.5,0.0512593783494105,0.00024870466321243526
6.5,0.021757770632368702,0.00012435233160621763
7.5,0.04857984994640943,0.0002072538860103627
8.5,0.030841371918542335,0.0003316062176165803
9.5,0.01594319399785638,0.00018652849740932642
10.5,0.00785101822079314,0.00012435233160621763
11.5,0.009485530546623794,0.0002072538860103627
12.5,0.011709539121114684,0.000310880829015544
13.5,0.006859592711682743,0.00010362694300518135
14.5,0.00412647374062165,0.00022797927461139898
15.5,0.0019560557341907823,8.290155440414508e-05
16.5,0.0031886387995712757,0.00014507772020725388
17.5,0.0018488745980707396,0.0002694300518134715
18.5,0.0016345123258306538,4.145077720207254e-05
19.5,0.0008574490889603429,0.00014507772020725388
20.5,0.0009110396570203644,8.290155440414508e-05
21.5,0.0018488745980707396,0.0004766839378238342
22.5,0.0006698821007502679,0.00014507772020725388
23.5,0.0010986066452304394,4.145077720207254e-05
24.5,0.0010182207931404073,0.00016580310880829016
25.5,0.0007502679528403001,0.00012435233160621763
26.5,0.00042872454448017146,2.072538860103627e-05
27.5,0.0003215434083601286,2.072538860103627e-05
28.5,0.00042872454448017146,8.290155440414508e-05
29.5,0.0005091103965702037,0.00010362694300518135
30.5,0.0002679528403001072,8.290155440414508e-05
31.5,0.0002679528403001072,0.00012435233160621763
32.5,0.0004823151125401929,0.00012435233160621763
33.5,0.00040192926045016077,0.00010362694300518135
34.5,0.0007234726688102893,0.00014507772020725388
35.5,0.0003483386923901393,0.00016580310880829016
36.5,0.0010718113612004287,6.217616580310881e-05
37.5,0.0005359056806002144,0.0002072538860103627
38.5,0.0003483386923901393,0.00010362694300518135
39.5,0.0002947481243301179,2.072538860103627e-05
40.5,0.0001607717041800643,0.00010362694300518135
41.5,0.0002947481243301179,4.145077720207254e-05
42.5,0.00010718113612004287,8.290155440414508e-05
43.5,5.359056806002143e-05,8.290155440414508e-05
44.5,0.0001339764201500536,4.145077720207254e-05
45.5,0.00010718113612004287,4.145077720207254e-05
46.5,2.6795284030010716e-05,0.00012435233160621763
47.5,0.00018756698821007504,4.145077720207254e-05
48.5,0.0002947481243301179,6.217616580310881e-05
49.5,0.0001339764201500536,8.290155440414508e-05
