Base index,ATMi4_3#TOP,ATMi4_3#BOT
-48.5,0,1.1272050949670293e-05
-46.5,2.8300551860761285e-05,0
-44.5,5.660110372152257e-05,0
-43.5,0,1.1272050949670293e-05
-42.5,2.8300551860761285e-05,1.1272050949670293e-05
-40.5,0.00016980331116456772,0
-38.5,2.8300551860761285e-05,1.1272050949670293e-05
-37.5,2.8300551860761285e-05,1.1272050949670293e-05
-36.5,2.8300551860761285e-05,0
-35.5,2.8300551860761285e-05,1.1272050949670293e-05
-34.5,8.490165558228386e-05,1.1272050949670293e-05
-33.5,5.660110372152257e-05,2.2544101899340585e-05
-32.5,8.490165558228386e-05,1.1272050949670293e-05
-31.5,8.490165558228386e-05,1.1272050949670293e-05
-30.5,5.660110372152257e-05,0
-29.5,0.00011320220744304514,0
-28.5,5.660110372152257e-05,1.1272050949670293e-05
-27.5,0.00014150275930380644,0
-26.5,5.660110372152257e-05,1.1272050949670293e-05
-25.5,0.00025470496674685154,2.2544101899340585e-05
-24.5,0.00022640441488609028,2.2544101899340585e-05
-23.5,0.00014150275930380644,1.1272050949670293e-05
-22.5,0.0007358143483797934,2.2544101899340585e-05
-21.5,0.000198103863025329,0
-20.5,0.00033960662232913544,2.2544101899340585e-05
-19.5,0.0008773171076835998,3.3816152849010876e-05
-18.5,0.000792415452101316,5.6360254748351465e-05
-17.5,0.0012169237300127353,0
-16.5,0.0008207160039620773,1.1272050949670293e-05
-15.5,0.0009622187632658837,1.1272050949670293e-05
-14.5,0.0005660110372152257,4.508820379868117e-05
-13.5,0.0008207160039620773,1.1272050949670293e-05
-12.5,0.0013584264893165417,4.508820379868117e-05
-11.5,0.002660251874911561,3.3816152849010876e-05
-10.5,0.004811093816329419,4.508820379868117e-05
-9.5,0.007556247346823263,9.017640759736234e-05
-8.5,0.03543229092967313,2.2544101899340585e-05
-7.5,0.03517758596292628,0.00038324973228878994
-6.5,0.03894155936040753,7.890435664769205e-05
-5.5,0.04774303098910429,0.0001465366623457138
-4.5,0.04796943540399038,0.00012399256044637322
-3.5,0.05244092259799066,0.00012399256044637322
-2.5,0.052327720390547616,0.00011272050949670293
-1.5,0.06806282722513089,0.00019162486614439497
-0.5,0.058978350077826515,0.00036070563038944936
0.5,0.11040045280882978,0.9656878769092037
1.5,0.06721381066930805,0.017584399481485657
2.5,0.05173340880147163,0.0007214112607788987
3.5,0.05948776001132022,0.0016682635405512033
4.5,0.03645111079666054,0.0006875951079298878
5.5,0.043441347106268575,0.000541058445584174
6.5,0.04850714588934484,0.0002818012737417573
7.5,0.02179142493278619,0.0011722932987657103
8.5,0.032658836847318524,0.0004283379360874711
9.5,0.021480118862317814,0.0004959702417854929
10.5,0.01078251025895005,0.00036070563038944936
11.5,0.004811093816329419,0.0003381615284901088
12.5,0.003679071741898967,0.00021416896804373554
13.5,0.0037356728456204896,0.00019162486614439497
14.5,0.0020376397339748123,0.00024798512089274643
15.5,0.0022923447007216643,0.000462154088936482
16.5,0.0018112353190887223,0.0006875951079298878
17.5,0.0016131314560633933,0.00023671306994307615
18.5,0.0007641149002405547,0.00039452178323846025
19.5,0.002547049667468516,0.00024798512089274643
20.5,0.0011603226262912128,0.0002930733246914276
21.5,0.001386727041177303,0.00024798512089274643
22.5,0.0005377104853544645,0.0001352646113960435
23.5,0.0006509126927975096,0.0004283379360874711
24.5,0.0006226121409367483,0.0001690807642450544
25.5,0.000594311589075987,6.763230569802175e-05
26.5,0.00048110938163294185,0.0005861466493828552
27.5,0.0005660110372152257,0.00012399256044637322
28.5,0.00022640441488609028,7.890435664769205e-05
29.5,0.0005094099334937031,5.6360254748351465e-05
30.5,0.00014150275930380644,0.00023671306994307615
31.5,0.00031130607046837415,0.00011272050949670293
32.5,0.00022640441488609028,0.00012399256044637322
33.5,0.0002830055186076129,0.00010144845854703263
34.5,0.000396207726050658,0.0001578087132953841
35.5,0.000198103863025329,0.00012399256044637322
36.5,0.0002830055186076129,7.890435664769205e-05
37.5,0.0005094099334937031,0.00012399256044637322
38.5,0.00022640441488609028,9.017640759736234e-05
39.5,0.00016980331116456772,9.017640759736234e-05
40.5,0.00014150275930380644,0.00018035281519472468
41.5,8.490165558228386e-05,5.6360254748351465e-05
42.5,0.00011320220744304514,0.000462154088936482
43.5,0.00014150275930380644,0.0004734261398861523
44.5,2.8300551860761285e-05,0.00011272050949670293
45.5,5.660110372152257e-05,0.00010144845854703263
46.5,5.660110372152257e-05,6.763230569802175e-05
47.5,2.8300551860761285e-05,2.2544101899340585e-05
48.5,0,0.0001352646113960435
49.5,8.490165558228386e-05,0.0001352646113960435
