Base index,ATMi4_1#TOP,ATMi4_1#BOT
-48.5,2.8203971119133575e-05,1.5239488562763834e-05
-47.5,2.8203971119133575e-05,0
-46.5,2.8203971119133575e-05,0
-44.5,2.8203971119133575e-05,0
-43.5,2.8203971119133575e-05,0
-42.5,2.8203971119133575e-05,0
-40.5,0.0001128158844765343,1.5239488562763834e-05
-39.5,5.640794223826715e-05,0
-38.5,2.8203971119133575e-05,0
-37.5,2.8203971119133575e-05,1.5239488562763834e-05
-36.5,5.640794223826715e-05,0
-35.5,2.8203971119133575e-05,0
-34.5,2.8203971119133575e-05,0
-33.5,0.0001128158844765343,0
-32.5,5.640794223826715e-05,3.047897712552767e-05
-31.5,8.461191335740072e-05,0
-30.5,8.461191335740072e-05,1.5239488562763834e-05
-29.5,0.00025383574007220214,0
-28.5,0.0001128158844765343,6.095795425105534e-05
-27.5,0.00014101985559566787,0
-26.5,0.0002256317689530686,4.57184656882915e-05
-25.5,0.00016922382671480144,1.5239488562763834e-05
-24.5,0.00031024368231046933,6.095795425105534e-05
-23.5,0.00014101985559566787,3.047897712552767e-05
-22.5,0.0007333032490974729,1.5239488562763834e-05
-21.5,0.0004230595667870036,0
-20.5,0.0008179151624548737,0
-19.5,0.0014384025270758123,0
-18.5,0.00078971119133574,3.047897712552767e-05
-17.5,0.0014384025270758123,6.095795425105534e-05
-16.5,0.0010435469314079423,0
-15.5,0.0012691787003610109,1.5239488562763834e-05
-14.5,0.0005358754512635379,0
-13.5,0.0010999548736462094,3.047897712552767e-05
-12.5,0.0010717509025270759,4.57184656882915e-05
-11.5,0.0026229693140794224,6.095795425105534e-05
-10.5,0.005894629963898917,9.1436931376583e-05
-9.5,0.00939192238267148,4.57184656882915e-05
-8.5,0.04219314079422383,3.047897712552767e-05
-7.5,0.035621615523465704,0.000457184656882915
-6.5,0.03725744584837545,0.00019811335131592983
-5.5,0.04605708483754513,0.00019811335131592983
-4.5,0.049751805054151624,0.00010667641993934684
-3.5,0.051951714801444046,7.619744281381917e-05
-2.5,0.05175428700361011,0.00010667641993934684
-1.5,0.0710740072202166,0.000182873862753166
-0.5,0.060892373646209384,0.0003200292598180405
0.5,0.12358980144404332,0.9693381490117192
1.5,0.07197653429602888,0.015422362425517
2.5,0.04915952166064982,0.0005791005653850257
3.5,0.05440546028880867,0.0018744570932199515
4.5,0.030093637184115524,0.0006705374967616086
5.5,0.037736913357400724,0.0005638610768222618
6.5,0.043772563176895304,0.00028955028269251286
7.5,0.016555731046931407,0.0010667641993934683
8.5,0.030178249097472923,0.000274310794129749
9.5,0.021717057761732852,0.0005181426111339703
10.5,0.009025270758122744,0.0003352687483808043
11.5,0.004061371841155234,0.00021335283987869368
12.5,0.0039485559566787,0.00021335283987869368
13.5,0.0029332129963898917,0.00012191590850211067
14.5,0.002030685920577617,0.00012191590850211067
15.5,0.0022845216606498194,0.00039622670263185966
16.5,0.001523014440433213,0.0004419451683201512
17.5,0.001325586642599278,0.0003200292598180405
18.5,0.0006204873646209387,0.000274310794129749
19.5,0.0028768050541516247,0.000182873862753166
20.5,0.0012691787003610109,0.00024383181700422135
21.5,0.00197427797833935,0.0001371553970648745
22.5,0.0011563628158844765,0.00010667641993934684
23.5,0.0010153429602888086,0.0004114661911946235
24.5,0.0007050992779783394,7.619744281381917e-05
25.5,0.0006486913357400722,9.1436931376583e-05
26.5,0.0007333032490974729,0.0007162559624499002
27.5,0.0006768953068592057,0.0001371553970648745
28.5,0.0001128158844765343,0.00012191590850211067
29.5,0.0008179151624548737,7.619744281381917e-05
30.5,0.0002256317689530686,0.0001371553970648745
31.5,0.00025383574007220214,6.095795425105534e-05
32.5,0.0003384476534296029,0.00012191590850211067
33.5,0.00028203971119133574,7.619744281381917e-05
34.5,0.00036665162454873647,0.00015239488562763834
35.5,0.00014101985559566787,6.095795425105534e-05
36.5,0.00039485559566787,0.00012191590850211067
37.5,0.0006204873646209387,9.1436931376583e-05
38.5,0.0003384476534296029,0.0001371553970648745
39.5,0.00031024368231046933,4.57184656882915e-05
40.5,0.00014101985559566787,7.619744281381917e-05
41.5,0.0001128158844765343,0.00010667641993934684
42.5,5.640794223826715e-05,0.0003352687483808043
43.5,2.8203971119133575e-05,0.0003047897712552767
44.5,0,7.619744281381917e-05
45.5,2.8203971119133575e-05,9.1436931376583e-05
46.5,0,6.095795425105534e-05
47.5,2.8203971119133575e-05,4.57184656882915e-05
48.5,5.640794223826715e-05,9.1436931376583e-05
49.5,2.8203971119133575e-05,9.1436931376583e-05
