Base index,GC_2#TOP,GC_2#BOT
-49.5,6.144896663321112e-05,0
-48.5,2.048298887773704e-05,7.152819999284718e-05
-47.5,2.048298887773704e-05,5.3646149994635386e-05
-46.5,2.048298887773704e-05,3.576409999642359e-05
-45.5,2.048298887773704e-05,5.3646149994635386e-05
-44.5,6.144896663321112e-05,5.3646149994635386e-05
-43.5,4.096597775547408e-05,3.576409999642359e-05
-42.5,0.00012289793326642224,0.00012517434998748258
-41.5,0.00018434689989963335,1.7882049998211794e-05
-40.5,0.00014338092214415926,1.7882049998211794e-05
-39.5,0.00014338092214415926,1.7882049998211794e-05
-38.5,6.144896663321112e-05,5.3646149994635386e-05
-37.5,8.193195551094815e-05,0.00010729229998927077
-36.5,0.00018434689989963335,5.3646149994635386e-05
-35.5,0.00012289793326642224,8.941024999105898e-05
-34.5,0.00012289793326642224,0
-33.5,0.0005940066774543742,1.7882049998211794e-05
-32.5,0.0002457958665328445,5.3646149994635386e-05
-31.5,0.0002048298887773704,7.152819999284718e-05
-30.5,0.0004506257553102149,1.7882049998211794e-05
-29.5,0.000532557710821163,0.00012517434998748258
-28.5,0.0009422174883759038,8.941024999105898e-05
-27.5,0.0008602855328649556,3.576409999642359e-05
-26.5,0.0011675303660310112,0.00012517434998748258
-25.5,0.0013518772659306445,0.00012517434998748258
-24.5,0.0011675303660310112,0.00019670254998032974
-23.5,0.0009012515106204298,0
-22.5,0.0012084963437864853,0.00012517434998748258
-21.5,0.0006144896663321112,8.941024999105898e-05
-20.5,0.0033592101759488745,0.00014305639998569435
-19.5,0.001536224165830278,0.00010729229998927077
-18.5,0.001495258188074804,0.00010729229998927077
-17.5,0.0018434689989963336,0.00014305639998569435
-16.5,0.0007373875995985334,0.00023246664997675335
-15.5,0.0032772782204379264,0.00017882049998211796
-14.5,0.002580856598594867,0.00019670254998032974
-13.5,0.0029495503983941337,0.00014305639998569435
-12.5,0.005468958030355789,0.00014305639998569435
-11.5,0.002806169476249974,0.00017882049998211796
-10.5,0.008111263595583867,0.00026823074997317693
-9.5,0.019807050244771716,0.00030399484996960054
-8.5,0.0038508019090145633,0.00014305639998569435
-7.5,0.002457958665328445,0.00021458459997854154
-6.5,0.0195202884004834,0.0003755230499624477
-5.5,0.034554802236742385,0.00025034869997496515
-4.5,0.03469818315888654,0.00019670254998032974
-3.5,0.05391122672620389,0.0003576409999642359
-2.5,0.05378832879293746,0.0003576409999642359
-1.5,0.0464554187747076,0.0004112871499588713
-0.5,0.05514020605886811,0.0005543435499445657
0.5,0.062104422277298704,0.9748220736025178
1.5,0.04745908522971672,0.0011623332498837667
2.5,0.10028471354540054,0.001037158899896284
3.5,0.08402122037647733,0.0012875075998712493
4.5,0.0444071198869339,0.0005364614999463539
5.5,0.07844984740173286,0.0003934050999606595
6.5,0.034513836258986914,0.00016093844998390616
7.5,0.037606767579525205,0.0006258717499374128
8.5,0.028205075684643904,0.000876220449912378
9.5,0.017656336412609327,0.0009298665999070134
10.5,0.017062329735154955,0.0006616358499338365
11.5,0.02089264865529178,0.00069739994993026
12.5,0.010610188238667786,0.0006437537999356246
13.5,0.009524589828147724,0.0004649332999535067
14.5,0.006923250240675119,0.0006437537999356246
15.5,0.0034411421314598225,0.00023246664997675335
16.5,0.0037074209868704043,0.0007510460999248954
17.5,0.002642305565228078,0.0005722255999427774
18.5,0.002048298887773704,0.00025034869997496515
19.5,0.0021711968210401263,0.00012517434998748258
20.5,0.0013518772659306445,0.0004291691999570831
21.5,0.0009422174883759038,0.00030399484996960054
22.5,0.0012289793326642224,0.0003218768999678123
23.5,0.0012084963437864853,0.0005543435499445657
24.5,0.0008193195551094816,0.00019670254998032974
25.5,0.0009217344994981668,0.0005543435499445657
26.5,0.0012904282992974336,0.00026823074997317693
27.5,0.0003277278220437926,0.0003397589499660241
28.5,0.0009217344994981668,0.00025034869997496515
29.5,0.000491591733065689,0.00019670254998032974
30.5,0.0004711087441879519,0.00021458459997854154
31.5,0.0002867618442883185,0.00014305639998569435
32.5,0.0003686937997992667,0.00017882049998211796
33.5,0.0003277278220437926,0.00012517434998748258
34.5,0.0006554556440875852,0.00021458459997854154
35.5,0.0003277278220437926,0.00014305639998569435
36.5,0.0003277278220437926,0.00012517434998748258
37.5,0.0004711087441879519,7.152819999284718e-05
38.5,0.0004506257553102149,5.3646149994635386e-05
39.5,0.0006144896663321112,0.00021458459997854154
40.5,0.00022531287765510744,0.00012517434998748258
41.5,0.0002457958665328445,8.941024999105898e-05
42.5,0.0003482108109215297,0.00012517434998748258
43.5,0.00018434689989963335,7.152819999284718e-05
44.5,8.193195551094815e-05,0.00014305639998569435
45.5,0.0002662788554105815,0.00010729229998927077
46.5,0.00014338092214415926,8.941024999105898e-05
47.5,0.000573523688576637,0.00010729229998927077
48.5,0.0001638639110218963,0.0003755230499624477
49.5,0.00022531287765510744,0.00012517434998748258
