Base index,400_1#TOP,400_1#BOT
151,0.00030745150651238193,0
152,0.00019565095868969757,0
153,0.00019565095868969757,2.154800896397173e-05
154,0.00025155123260103975,2.154800896397173e-05
155,8.385041086701326e-05,2.154800896397173e-05
156,0.000335401643468053,0
157,0.0001677008217340265,4.309601792794346e-05
158,0.00027950136955671084,2.154800896397173e-05
159,0.00030745150651238193,0
160,0.00022360109564536866,0.00012928805378383036
161,0.00041925205433506624,0
162,0.0004751523282464084,0
163,0.00019565095868969757,0
164,0.00030745150651238193,2.154800896397173e-05
165,0.00039130191737939515,4.309601792794346e-05
166,0.00022360109564536866,6.464402689191518e-05
167,0.001006204930404159,0
168,0.0004472021912907373,4.309601792794346e-05
169,0.0004751523282464084,2.154800896397173e-05
170,0.0005590027391134217,4.309601792794346e-05
171,0.000698753423891777,6.464402689191518e-05
172,0.000670803286936106,2.154800896397173e-05
173,0.00039130191737939515,8.619203585588692e-05
174,0.000335401643468053,0
175,0.001397506847783554,0.00010774004481985865
176,0.0006149030130247639,0
177,0.0005310526021577506,2.154800896397173e-05
178,0.00025155123260103975,4.309601792794346e-05
179,0.00013975068477835542,0
180,0.0015372575325619095,4.309601792794346e-05
181,0.001677008217340265,8.619203585588692e-05
182,0.002655263010788753,0
183,0.004332271228129018,4.309601792794346e-05
184,0.004835373693331097,6.464402689191518e-05
185,0.010481301358376657,2.154800896397173e-05
186,0.005226675610710493,4.309601792794346e-05
187,0.011850858069204539,6.464402689191518e-05
188,0.007686287662809548,4.309601792794346e-05
189,0.011235955056179775,0.0001508360627478021
190,0.017357035049471742,2.154800896397173e-05
191,0.02372966627536475,6.464402689191518e-05
192,0.02588182682095142,8.619203585588692e-05
193,0.047319581865951144,6.464402689191518e-05
194,0.033148862429425906,0.0002154800896397173
195,0.017999888199452176,8.619203585588692e-05
196,0.04547487282687685,0.00012928805378383036
197,0.04234445748784169,6.464402689191518e-05
198,0.05397171446140086,4.309601792794346e-05
199,0.036586729274973445,0.0002585761075676607
200,0.052294706244060594,0.00012928805378383036
201,0.08390631114092459,0.9867264264781934
202,0.04469226899211806,0.0036847095328391656
203,0.07362066074123763,0.00017238407171177384
204,0.06327911006763934,0.0009050163764868127
205,0.03722958242495388,0.0003016721254956042
206,0.055844373637430826,0.000237028098603689
207,0.02325451394711834,0.00012928805378383036
208,0.04899659008329141,0.0001508360627478021
209,0.030801050925149533,0.00036631615238751937
210,0.015400525462574767,0.0002154800896397173
211,0.0059533791715579406,0.000237028098603689
212,0.007574487114986863,0.0003878641613514911
213,0.009167644921460116,0.00019393208067574556
214,0.0057018279389569005,8.619203585588692e-05
215,0.003689418078148583,0.0003447681434235477
216,0.0014534071216948962,0.0002154800896397173
217,0.0021801106825423446,4.309601792794346e-05
218,0.0024037117781877133,0.00012928805378383036
219,0.0018447090390742915,4.309601792794346e-05
220,0.0007826038347587903,0.00010774004481985865
221,0.0005590027391134217,0.00012928805378383036
222,0.001397506847783554,0.0002585761075676607
223,0.0005869528760690928,0.00019393208067574556
224,0.0008944043825814746,2.154800896397173e-05
225,0.0009223545195371457,6.464402689191518e-05
226,0.0007267035608474481,2.154800896397173e-05
227,0.00039130191737939515,0
228,0.00022360109564536866,4.309601792794346e-05
229,0.0004472021912907373,8.619203585588692e-05
230,0.0005590027391134217,0.000237028098603689
231,0.0004751523282464084,0.00012928805378383036
232,0.00022360109564536866,6.464402689191518e-05
233,0.0004472021912907373,8.619203585588692e-05
234,0.0004472021912907373,4.309601792794346e-05
235,0.0004472021912907373,0.00010774004481985865
236,0.00030745150651238193,0.00012928805378383036
237,0.00103415506735983,8.619203585588692e-05
238,0.00039130191737939515,0.0002585761075676607
239,0.0005590027391134217,0.00017238407171177384
240,0.00022360109564536866,0.00010774004481985865
241,0.00013975068477835542,8.619203585588692e-05
242,0.00025155123260103975,6.464402689191518e-05
243,0.00011180054782268433,4.309601792794346e-05
244,0.0001677008217340265,2.154800896397173e-05
245,0.00019565095868969757,0
246,0.00011180054782268433,4.309601792794346e-05
247,0.00013975068477835542,2.154800896397173e-05
248,8.385041086701326e-05,8.619203585588692e-05
249,0.0001677008217340265,0.00010774004481985865
250,8.385041086701326e-05,4.309601792794346e-05
