Base index,ATMi3_2#TOP,ATMi3_2#BOT
308,9.751340809361287e-05,0
309,0,8.101036122520071e-06
311,0,8.101036122520071e-06
312,9.751340809361287e-05,1.6202072245040142e-05
313,0,1.6202072245040142e-05
314,9.751340809361287e-05,8.101036122520071e-06
315,0,8.101036122520071e-06
316,9.751340809361287e-05,8.101036122520071e-06
317,0,8.101036122520071e-06
318,0,8.101036122520071e-06
319,0.0002925402242808386,8.101036122520071e-06
321,0,8.101036122520071e-06
322,0.00019502681618722574,8.101036122520071e-06
323,0.0003900536323744515,8.101036122520071e-06
324,9.751340809361287e-05,8.101036122520071e-06
325,0.0003900536323744515,0
326,0.00048756704046806434,8.101036122520071e-06
327,0.0010726474890297415,1.6202072245040142e-05
328,0.0003900536323744515,1.6202072245040142e-05
329,0.0003900536323744515,0.00011341450571528098
330,0.00048756704046806434,0
331,9.751340809361287e-05,2.430310836756021e-05
332,0.0003900536323744515,2.430310836756021e-05
333,0.00048756704046806434,8.101036122520071e-06
334,0.0008776206728425158,4.050518061260035e-05
335,0.0013651877133105802,3.2404144490080284e-05
336,0.00048756704046806434,1.6202072245040142e-05
337,0.0010726474890297415,0
338,0.0006825938566552901,1.6202072245040142e-05
339,0.0011701608971233545,3.2404144490080284e-05
340,0.0011701608971233545,4.860621673512042e-05
341,0.004095563139931741,4.050518061260035e-05
342,0.0057532910775231596,2.430310836756021e-05
343,0.00955631399317406,6.480828898016057e-05
344,0.028376401755241344,7.290932510268063e-05
345,0.026426133593369087,0.00044555698673860386
346,0.03022915650901999,0.0001620207224504014
347,0.05568015602145295,0.00012151554183780106
348,0.024670892247684057,0.00022682901143056196
349,0.08395904436860069,0.00012151554183780106
350,0.05460750853242321,0.00012151554183780106
351,0.06991711360312043,0.00012961657796032114
352,0.04680643588493418,0.00028353626428820247
353,0.07420770355923939,0.9675553503293072
354,0.052169673330082884,0.011997634497452224
355,0.039785470502194054,0.0009721243347024085
356,0.08386153096050707,0.0009721243347024085
357,0.04729400292540224,0.0008992150095997278
358,0.04797659678205753,0.0006237797814340454
359,0.05060945880058508,0.00017822279469544155
360,0.020477815699658702,0.001288064743480691
361,0.03851779619697709,0.0004536580228611239
362,0.027108727450024378,0.0007047901426592461
363,0.013846903949293029,0.0006561839259241257
364,0.006045831301803998,0.00047796113122868417
365,0.006338371526084837,0.0003564455893908831
366,0.005265724037055095,0.0003240414449008028
367,0.003315455875182838,0.00021062693918552183
368,0.0032179424670892246,0.0005427694202088447
369,0.001657727937591419,0.0006075777091890053
370,0.0018527547537786446,0.00025113211979812215
371,0.000780107264748903,0.00038884973388096335
372,0.0032179424670892246,0.00024303108367560212
373,0.0019502681618722574,0.00021062693918552183
374,0.002340321794246709,0.0003240414449008028
375,0.0019502681618722574,0.00023493004755308205
376,0.0012676743052169673,0.000575173564698925
377,0.0014627011214041932,0.00014581865020536126
378,0.0017552413456850316,0.0001620207224504014
379,0.0009751340809361287,0.0008344067206195673
380,0.001657727937591419,0.0003807486977584433
381,0.0003900536323744515,0.0001377176140828412
382,0.0008776206728425158,0.00019442486694048168
383,0.00019502681618722574,0.0005994766730664852
384,0.00019502681618722574,0.00022682901143056196
385,0.0006825938566552901,0.0001863238308179616
386,0.0003900536323744515,7.290932510268063e-05
387,0.00048756704046806434,0.00022682901143056196
388,0.00048756704046806434,0.00020252590306300177
389,0.0003900536323744515,0.00015391968632788133
390,0.0010726474890297415,0.00014581865020536126
391,0.00019502681618722574,0.0001620207224504014
392,9.751340809361287e-05,0.00010531346959276092
393,0.00019502681618722574,0.00011341450571528098
394,0.0002925402242808386,6.480828898016057e-05
395,0,0.0013933782130734521
396,0,0.0003969507700034834
397,0.00019502681618722574,0.00010531346959276092
398,0,7.290932510268063e-05
399,0.00019502681618722574,9.721243347024084e-05
400,0.00019502681618722574,9.721243347024084e-05
401,0,0.0002187279753080419
402,9.751340809361287e-05,0.00011341450571528098
