Base index,ATMi1_2#TOP,ATMi1_2#BOT
303,1.7432839983961787e-05,2.248150895888132e-05
304,1.7432839983961787e-05,0
305,3.486567996792357e-05,2.248150895888132e-05
306,6.973135993584715e-05,0
307,8.716419991980893e-05,2.248150895888132e-05
308,0.00010459703990377072,0
309,3.486567996792357e-05,3.372226343832198e-05
310,3.486567996792357e-05,1.124075447944066e-05
311,0.0001394627198716943,0
312,0.0001394627198716943,0
313,0.0001220298798877325,0
314,6.973135993584715e-05,4.496301791776264e-05
315,8.716419991980893e-05,3.372226343832198e-05
316,0.0001220298798877325,4.496301791776264e-05
317,3.486567996792357e-05,2.248150895888132e-05
318,0.00017432839983961787,5.62037723972033e-05
319,0.00043582099959904466,3.372226343832198e-05
320,0.00017432839983961787,1.124075447944066e-05
321,0.00017432839983961787,6.744452687664396e-05
322,0.00015689555985565608,3.372226343832198e-05
323,0.00034865679967923573,2.248150895888132e-05
324,0.00034865679967923573,5.62037723972033e-05
325,0.00045325383958300645,0
326,0.0004183881596150829,5.62037723972033e-05
327,0.0005229851995188536,6.744452687664396e-05
328,0.0008716419991980893,7.868528135608463e-05
329,0.00047068667956696824,0.00013488905375328792
330,0.0005578508794867772,6.744452687664396e-05
331,0.00045325383958300645,4.496301791776264e-05
332,0.00045325383958300645,4.496301791776264e-05
333,0.0010459703990377072,1.124075447944066e-05
334,0.0006450150794065861,6.744452687664396e-05
335,0.0018130153583320258,3.372226343832198e-05
336,0.00097623903910186,8.992603583552528e-05
337,0.001394627198716943,6.744452687664396e-05
338,0.0011854331189094015,0.00014612980823272857
339,0.0016038212785244844,8.992603583552528e-05
340,0.002702090197514077,0.00012364829927384726
341,0.005212419155204574,0.00010116679031496594
342,0.008036539232606384,0.00014612980823272857
343,0.008210867632446002,0.00012364829927384726
344,0.026776842215365304,6.744452687664396e-05
345,0.0272823945749002,0.0009329826217935748
346,0.03132681345117933,0.0002810188619860165
347,0.03263427644997646,0.00023605584406825387
348,0.00944859927130729,0.00029225961646545714
349,0.07598974949008944,8.992603583552528e-05
350,0.041402994961909245,0.0005395562150131517
351,0.10653208514199049,0.0003035003709448978
352,0.09975071038822934,0.0003372226343832198
353,0.06298485086205394,0.9531260538207325
354,0.0992277251887105,0.01909804186056968
355,0.033889440928821714,0.0021357433510937255
356,0.10325471122500567,0.0008205750769991681
357,0.046353921517354395,0.0013938535554506419
358,0.024632602897338006,0.0005395562150131517
359,0.0358593518470094,0.0003934264067804231
360,0.013737077907361889,0.0014950203457656079
361,0.022575527779230515,0.0006407230053281177
362,0.011383644509527047,0.0010453901665879815
363,0.015253734985966563,0.0011015939389851846
364,0.007844777992782805,0.0011690384658618286
365,0.0043756428359744085,0.001326409028573998
366,0.0030856126771612365,0.0005170747060542704
367,0.0015863884385405227,0.000528315460533711
368,0.0022314035179471087,0.0008205750769991681
369,0.00146435855865279,0.0009779456397113373
370,0.001394627198716943,0.0003372226343832198
371,0.0004183881596150829,0.0005170747060542704
372,0.0024928961177065356,0.00040466716125986375
373,0.0017607168383801405,0.0003709448978215418
374,0.0021616721580112615,0.00034846338886266047
375,0.0011331345989575162,0.0002248150895888132
376,0.0012900301588131722,0.0006856860232458803
377,0.0007496121193103568,0.00026977810750657583
378,0.0006798807593745097,0.0001686113171916099
379,0.0006275822394226243,0.0008992603583552528
380,0.000575283719470739,0.0002472965985476945
381,0.0002789254397433886,7.868528135608463e-05
382,0.0005229851995188536,0.00010116679031496594
383,0.00031379111971131216,0.00038218565230098244
384,0.00022662691979150322,0.00013488905375328792
385,0.0004183881596150829,0.0001124075447944066
386,0.0005055523595348918,6.744452687664396e-05
387,0.00031379111971131216,0.00021357433510937253
388,0.0002789254397433886,0.00013488905375328792
389,0.0005404180395028154,0.00010116679031496594
390,0.0005927165594547007,0.00012364829927384726
391,0.00048811951955093,0.00014612980823272857
392,0.00029635827972735037,0.0001124075447944066
393,0.00017432839983961787,0.00017985207167105056
394,0.00015689555985565608,5.62037723972033e-05
395,5.229851995188536e-05,0.000562037723972033
396,8.716419991980893e-05,0.00029225961646545714
397,0.0001394627198716943,2.248150895888132e-05
398,0.00020919407980754144,6.744452687664396e-05
399,0.00010459703990377072,6.744452687664396e-05
400,3.486567996792357e-05,5.62037723972033e-05
401,6.973135993584715e-05,0.0001686113171916099
402,6.973135993584715e-05,0.00010116679031496594
