Base index,GC_3#TOP,GC_3#BOT
303,0.0002150133039481818,5.1056877361380575e-05
304,8.062998898056818e-05,0.00013615167296368154
305,0.0001343833149676136,0.00013615167296368154
306,0.00016125997796113636,6.807583648184077e-05
307,0.0001075066519740909,5.1056877361380575e-05
308,0.0001343833149676136,5.1056877361380575e-05
309,0.00016125997796113636,5.1056877361380575e-05
310,0.0002687666299352272,6.807583648184077e-05
311,2.6876662993522724e-05,3.4037918240920386e-05
312,0.0002687666299352272,6.807583648184077e-05
313,0.00018813664095465907,0.00011913271384322135
314,0.0002418899669417045,5.1056877361380575e-05
315,0.0001075066519740909,0.00010211375472276115
316,0.0003225199559222727,0.00010211375472276115
317,0.0001075066519740909,0.00011913271384322135
318,0.0002687666299352272,0.00010211375472276115
319,0.00037627328190931815,5.1056877361380575e-05
320,0.00034939661891579543,0.00011913271384322135
321,0.0002418899669417045,0.00017018959120460194
322,0.0004300266078963636,5.1056877361380575e-05
323,0.000779423226812159,3.4037918240920386e-05
324,0.0011019431827344317,0.00028932230504782327
325,0.0006719165748380681,0.00015317063208414173
326,0.0007525465638186363,6.807583648184077e-05
327,0.0013169564866826135,0.00015317063208414173
328,0.0011019431827344317,0.00018720855032506212
329,0.000779423226812159,0.00011913271384322135
330,0.001263203160695568,0.00010211375472276115
331,0.0005106565968769317,8.509479560230097e-05
332,0.003305829548203295,0.00015317063208414173
333,0.0015050931276372726,0.0002382654276864427
334,0.0014782164646437498,8.509479560230097e-05
335,0.001370709812669659,0.00015317063208414173
336,0.0007525465638186363,0.00028932230504782327
337,0.003601472841132045,0.00015317063208414173
338,0.002338269680436477,0.00015317063208414173
339,0.003923992797054318,0.0002552843868069029
340,0.006101002499529658,0.0002042275094455223
341,0.0031714462332356813,0.0002723033459273631
342,0.008734915472894886,0.00010211375472276115
343,0.022576396914559087,0.00028932230504782327
344,0.004192759426989545,0.0002723033459273631
345,0.0035208428521514767,0.00028932230504782327
346,0.02099067379794125,0.00042547397801150484
347,0.04034187115327761,0.0002382654276864427
348,0.03432149864272852,0.00028932230504782327
349,0.05504340581073454,0.0003914360597705844
350,0.0575966887951192,0.0002552843868069029
351,0.04259951084473352,0.000442492937131965
352,0.052248232859408175,0.0007318152421797883
353,0.06095627166930954,0.9720378501650839
354,0.04469589055822829,0.0016508390346846387
355,0.09990055634692396,0.0008169100377820892
356,0.08288762867202408,0.001157289220191293
357,0.04238449754078533,0.0007828721195411688
358,0.07635659956459806,0.0006807583648184077
359,0.0315800790173892,0.00028932230504782327
360,0.03996559787136829,0.0007488342013002485
361,0.02918805601096568,0.00088498587426393
362,0.018222377509608405,0.0009530617107457708
363,0.016609777729997045,0.000442492937131965
364,0.02042626387507727,0.0004595118962524252
365,0.010159378611551589,0.0007488342013002485
366,0.008761792135888407,0.000442492937131965
367,0.00749858897519284,0.001072194424588992
368,0.003010186255274545,0.0002723033459273631
369,0.0036552261671190904,0.0010211375472276116
370,0.0027951729513263635,0.0005105687736138058
371,0.0012900798236890909,0.0002552843868069029
372,0.0018007364205660226,3.4037918240920386e-05
373,0.000967559867766818,0.000442492937131965
374,0.0009944365307603409,0.000442492937131965
375,0.0010481898567473863,0.00028932230504782327
376,0.0011825731717149998,0.0004595118962524252
377,0.0009944365307603409,0.0004084550188910446
378,0.0006450399118445454,0.00037441710065012424
379,0.0012900798236890909,0.00037441710065012424
380,0.000483779933883409,5.1056877361380575e-05
381,0.0008331765527992044,0.0002552843868069029
382,0.000483779933883409,0.0002042275094455223
383,0.0006181632488510226,0.0002552843868069029
384,0.00040314994490284087,0.00028932230504782327
385,0.0004300266078963636,0.0002382654276864427
386,0.0005106565968769317,0.00013615167296368154
387,0.0005375332598704545,8.509479560230097e-05
388,0.0002418899669417045,0.00015317063208414173
389,0.0003225199559222727,8.509479560230097e-05
390,0.0004300266078963636,8.509479560230097e-05
391,0.0004569032708898863,0.00017018959120460194
392,0.0003225199559222727,5.1056877361380575e-05
393,0.0002418899669417045,3.4037918240920386e-05
394,0.0002687666299352272,5.1056877361380575e-05
395,0.00034939661891579543,0.00018720855032506212
396,0.0002150133039481818,0.00017018959120460194
397,0.0001075066519740909,0.00010211375472276115
398,0.0002418899669417045,6.807583648184077e-05
399,0.0001343833149676136,0.00015317063208414173
400,0.0005912865858574999,0.00015317063208414173
401,0.0001343833149676136,0.0002382654276864427
402,0.00018813664095465907,0.00015317063208414173
