Base index,1500_2#TOP,1500_2#BOT
-49.5,0.0003245699448231094,6.965728615213152e-05
-45.5,0,6.965728615213152e-05
-41.5,0.0003245699448231094,0
-38.5,0.0003245699448231094,0
-36.5,0.0006491398896462187,0
-35.5,0.0003245699448231094,0
-34.5,0.0003245699448231094,6.965728615213152e-05
-33.5,0.0003245699448231094,0
-32.5,0,6.965728615213152e-05
-30.5,0,6.965728615213152e-05
-29.5,0.0006491398896462187,0
-28.5,0.0003245699448231094,0
-27.5,0.0003245699448231094,0
-26.5,0,6.965728615213152e-05
-25.5,0.0016228497241155468,0
-24.5,0.0003245699448231094,0
-23.5,0.0009737098344693282,0
-21.5,0.0003245699448231094,0
-20.5,0.0012982797792924375,0
-19.5,0.0003245699448231094,0
-18.5,0.0035702693930542034,0
-17.5,0.009737098344693282,0
-16.5,0.010710808179162609,0
-15.5,0.020772476468679,0
-14.5,0.01525478740668614,0
-13.5,0.024667315806556313,0
-12.5,0.018175916910094125,0
-11.5,0.017851346965271016,0
-10.5,0.029535864978902954,0
-9.5,0.0344044141512496,0
-8.5,0.04057124310288867,6.965728615213152e-05
-7.5,0.05939629990262902,0
-6.5,0.04446608244076598,6.965728615213152e-05
-5.5,0.020772476468679,0
-4.5,0.033106134371957155,6.965728615213152e-05
-3.5,0.028562155144433627,0.00013931457230426304
-2.5,0.04057124310288867,0.00020897185845639453
-1.5,0.0311587147030185,0.00020897185845639453
-0.5,0.033106134371957155,6.965728615213152e-05
0.5,0.041220382992534894,0.9873920312064642
1.5,0.029860434923726063,0.0027862914460852605
2.5,0.050957481337228175,0.00027862914460852607
3.5,0.04349237260629666,0.0006269155753691836
4.5,0.03018500486854917,0.00020897185845639453
5.5,0.04706264199935086,0.00034828643076065756
6.5,0.03180785459266472,0
7.5,0.05744888023369036,0.00013931457230426304
8.5,0.03180785459266472,0.00020897185845639453
9.5,0.022719896137617657,0.00041794371691278906
10.5,0.01103537812398572,0
11.5,0.011684518013631937,0.00041794371691278906
12.5,0.0172022070756248,0.00013931457230426304
13.5,0.012658227848101266,0.00013931457230426304
14.5,0.00551768906199286,0.00027862914460852607
15.5,0.0032456994482310936,0.00013931457230426304
16.5,0.005842259006815969,0.00013931457230426304
17.5,0.002596559558584875,0.0005572582892170521
18.5,0.004868549172346641,0.00013931457230426304
19.5,0.0006491398896462187,0.00027862914460852607
20.5,0.0016228497241155468,0.00020897185845639453
21.5,0.0019474196689386564,0.0005572582892170521
22.5,0.0019474196689386564,0.00013931457230426304
23.5,0.0009737098344693282,0
24.5,0.0012982797792924375,6.965728615213152e-05
25.5,0.0003245699448231094,0.00027862914460852607
26.5,0.0006491398896462187,6.965728615213152e-05
27.5,0.0003245699448231094,0
28.5,0.0003245699448231094,6.965728615213152e-05
29.5,0.0006491398896462187,6.965728615213152e-05
30.5,0,6.965728615213152e-05
32.5,0.0003245699448231094,0.00013931457230426304
33.5,0,6.965728615213152e-05
34.5,0.0003245699448231094,0.00013931457230426304
35.5,0,0.00013931457230426304
36.5,0.0003245699448231094,0.00020897185845639453
37.5,0.0003245699448231094,0
38.5,0.0009737098344693282,0.00013931457230426304
39.5,0,6.965728615213152e-05
40.5,0.0003245699448231094,0.00027862914460852607
41.5,0.0003245699448231094,0
42.5,0,0.00013931457230426304
43.5,0,0.00034828643076065756
45.5,0,0.00013931457230426304
46.5,0,0.00013931457230426304
47.5,0,0.00013931457230426304
48.5,0,0.00020897185845639453
49.5,0,0.00027862914460852607
