Base index,1500_1#TOP,1500_1#BOT
705,0,4.624277456647399e-05
709,0.0011441647597254005,4.624277456647399e-05
717,0.0011441647597254005,0
721,0.0011441647597254005,0
722,0.0011441647597254005,0
723,0.0011441647597254005,4.624277456647399e-05
725,0.002288329519450801,0
726,0,4.624277456647399e-05
728,0.0011441647597254005,4.624277456647399e-05
729,0,4.624277456647399e-05
730,0.0011441647597254005,0
731,0.002288329519450801,0
732,0.006864988558352402,0
733,0.012585812356979404,0
734,0.014874141876430207,0
735,0.02288329519450801,0
736,0.010297482837528604,4.624277456647399e-05
737,0.012585812356979404,0
738,0.013729977116704805,4.624277456647399e-05
739,0.020594965675057208,4.624277456647399e-05
740,0.029748283752860413,0.00013872832369942197
741,0.041189931350114416,4.624277456647399e-05
742,0.04805491990846682,4.624277456647399e-05
743,0.06521739130434782,4.624277456647399e-05
744,0.036613272311212815,0.00023121387283236994
745,0.020594965675057208,4.624277456647399e-05
746,0.043478260869565216,4.624277456647399e-05
747,0.016018306636155607,0.00013872832369942197
748,0.04462242562929062,0.00018497109826589596
749,0.02402745995423341,9.248554913294798e-05
750,0.03546910755148741,0.00032369942196531793
751,0.041189931350114416,0.9879306358381503
752,0.029748283752860413,0.0022196531791907515
753,0.04233409610983982,9.248554913294798e-05
754,0.03318077803203661,0.00041618497109826587
755,0.02517162471395881,0.00027745664739884393
756,0.06178489702517163,9.248554913294798e-05
757,0.029748283752860413,0.00023121387283236994
758,0.04691075514874142,0.00018497109826589596
759,0.04233409610983982,0.0005549132947976879
760,0.028604118993135013,0.00013872832369942197
761,0.009153318077803204,0.00027745664739884393
762,0.013729977116704805,0.00023121387283236994
763,0.019450800915331808,0.00018497109826589596
764,0.013729977116704805,0.00013872832369942197
765,0.006864988558352402,0.00027745664739884393
766,0.003432494279176201,0.00018497109826589596
767,0.006864988558352402,9.248554913294798e-05
768,0.002288329519450801,0.00041618497109826587
769,0.0011441647597254005,0.00018497109826589596
770,0.0011441647597254005,9.248554913294798e-05
771,0,4.624277456647399e-05
772,0.002288329519450801,0.00018497109826589596
773,0,0.00036994219653179193
774,0,0.00018497109826589596
775,0.0011441647597254005,9.248554913294798e-05
776,0.0011441647597254005,0
777,0,0.00023121387283236994
778,0,0.00013872832369942197
779,0,0.00018497109826589596
780,0,9.248554913294798e-05
781,0,9.248554913294798e-05
782,0,9.248554913294798e-05
783,0,0.00013872832369942197
784,0,0.00013872832369942197
785,0,0.00013872832369942197
786,0,0.00013872832369942197
787,0.0011441647597254005,0.00023121387283236994
788,0,0.00013872832369942197
790,0.0011441647597254005,9.248554913294798e-05
791,0,0.00027745664739884393
792,0,4.624277456647399e-05
793,0.0011441647597254005,0
794,0,9.248554913294798e-05
795,0,4.624277456647399e-05
796,0,9.248554913294798e-05
797,0,0.00018497109826589596
798,0,4.624277456647399e-05
799,0.0011441647597254005,0.00046242774566473987
800,0,4.624277456647399e-05
