Base index,ATMi2_3#TOP,ATMi2_3#BOT
303,2.6717251329183253e-05,0
304,0,1.579180089697429e-05
305,0.00010686900531673301,0
306,5.3434502658366506e-05,1.579180089697429e-05
307,2.6717251329183253e-05,1.579180089697429e-05
309,8.015175398754976e-05,1.579180089697429e-05
310,5.3434502658366506e-05,1.579180089697429e-05
311,0,1.579180089697429e-05
312,8.015175398754976e-05,4.737540269092287e-05
313,0.00016030350797509952,0
314,0.00010686900531673301,1.579180089697429e-05
315,5.3434502658366506e-05,3.158360179394858e-05
316,8.015175398754976e-05,0
317,0.00010686900531673301,0
318,0.00016030350797509952,0
319,5.3434502658366506e-05,0
320,8.015175398754976e-05,4.737540269092287e-05
321,0.0003740415186085656,1.579180089697429e-05
322,0.0002404552619626493,4.737540269092287e-05
323,0.0006144967805712148,6.316720358789716e-05
324,0.0002404552619626493,7.895900448487146e-05
325,0.0006679312832295814,3.158360179394858e-05
326,0.0004541932725961153,4.737540269092287e-05
327,0.0007213657858879479,4.737540269092287e-05
328,0.0006679312832295814,0
329,0.0002404552619626493,0.00015791800896974292
330,0.0008015175398754976,1.579180089697429e-05
331,0.0004007587699377488,4.737540269092287e-05
332,0.0002404552619626493,9.475080538184574e-05
333,0.0009351037965214139,0
334,0.0005610622779128483,4.737540269092287e-05
335,0.0011221245558256966,6.316720358789716e-05
336,0.0009618210478505971,6.316720358789716e-05
337,0.0015228833257634456,3.158360179394858e-05
338,0.0010954073044965134,4.737540269092287e-05
339,0.001469448823105079,7.895900448487146e-05
340,0.0018167730903844612,7.895900448487146e-05
341,0.0035266771754521894,1.579180089697429e-05
342,0.005824360789761949,7.895900448487146e-05
343,0.007854871890779876,0.00012633440717579433
344,0.028881348686847098,1.579180089697429e-05
345,0.027892810387667315,0.0004737540269092287
346,0.04183921558150098,0.00023687701345461435
347,0.04699564508803334,0.0002052934116606658
348,0.015789895535547303,0.00026846061524856297
349,0.09198749632637794,0.00022108521255764007
350,0.05800315263565684,0.0003316278188364601
351,0.07037324000106869,0.00031583601793948584
352,0.07748002885463144,0.0005053376287031773
353,0.08717839108712495,0.958846566862485
354,0.051510860562665316,0.017386772787568696
355,0.025675278527345108,0.0018160571031520434
356,0.10457132170242325,0.0014370538816246604
357,0.05094979828475246,0.0012633440717579433
358,0.03964840097250795,0.0005685048322910744
359,0.042720884875364025,0.0002052934116606658
360,0.015121964252317722,0.0011528014654791233
361,0.029415693713430762,0.00044217042511528014
362,0.014160143204467124,0.0007895900448487145
363,0.009270886211226589,0.000868549049333586
364,0.005637340030457666,0.0005685048322910744
365,0.00443506372064442,0.00045796222601225445
366,0.002858745892222608,0.00030004421704251153
367,0.001469448823105079,0.00022108521255764007
368,0.0024847043736140424,0.0005685048322910744
369,0.0014427315717758958,0.0005842966331880488
370,0.0017366213363969115,0.0003632114206304087
371,0.0007480830372171312,0.0003632114206304087
372,0.0030190494001977076,0.00039479502242435727
373,0.001362579817788346,0.00022108521255764007
374,0.0016297523310801784,0.00025266881435158866
375,0.0009351037965214139,0.0002842524161455372
376,0.0013892970691175292,0.0004105868233213316
377,0.0010419728018381468,0.0001737098098667172
378,0.0008549520425338641,0.0001737098098667172
379,0.0007748002885463143,0.0006632556376729202
380,0.0005610622779128483,0.0002842524161455372
381,0.00032060701595019905,0.00025266881435158866
382,0.000534345026583665,0.00011054260627882003
383,0.0002938897646210158,0.0005053376287031773
384,0.00021373801063346602,0.0002052934116606658
385,0.0003740415186085656,0.00026846061524856297
386,0.0005076277752544818,0.00011054260627882003
387,0.00021373801063346602,0.00022108521255764007
388,0.0002671725132918325,0.00026846061524856297
389,0.0002404552619626493,4.737540269092287e-05
390,0.0005076277752544818,0.00023687701345461435
391,0.0003473242672793823,0.00015791800896974292
392,0.00013358625664591626,9.475080538184574e-05
393,0.00010686900531673301,0.00025266881435158866
394,5.3434502658366506e-05,0.00015791800896974292
395,2.6717251329183253e-05,0.0011212178636851747
396,2.6717251329183253e-05,0.00022108521255764007
397,0.00013358625664591626,0.0001421262080727686
398,0.00010686900531673301,0.00011054260627882003
399,2.6717251329183253e-05,7.895900448487146e-05
400,5.3434502658366506e-05,9.475080538184574e-05
401,5.3434502658366506e-05,0.00012633440717579433
402,2.6717251329183253e-05,6.316720358789716e-05
