Base index,dsDNA_1#TOP,dsDNA_1#BOT
-299.5,0.00010583537788040602,0.00030608731140557843
-298.5,7.697118391302257e-05,5.101455190092974e-05
-297.5,0.00011545677586953385,8.927546582662704e-05
-296.5,7.697118391302257e-05,3.8260913925697304e-05
-295.5,0.00015394236782604513,0.0011095665038452218
-294.5,0.00013469957184778948,0.00034434822533127574
-293.5,0.0005772838793476692,0.00012753637975232435
-292.5,0.00013469957184778948,0.00035710186330650817
-291.5,0.00012507817385866166,0.00017855093165325409
-290.5,0.00018280656179342857,0.00017855093165325409
-289.5,0.00012507817385866166,0.001964060248185795
-288.5,9.621397989127821e-05,0.00042087005318267035
-287.5,0.00016356376581517295,0.00024231912152941626
-286.5,8.659258190215038e-05,0.00024231912152941626
-285.5,0.00011545677586953385,0.00024231912152941626
-284.5,0.00020204935777168423,0.0004081164152074379
-283.5,0.00017318516380430076,0.00028058003545511356
-282.5,0.00012507817385866166,0.00034434822533127574
-281.5,0.00017318516380430076,0.00016579729367802165
-280.5,2.8864193967383462e-05,0.00017855093165325409
-279.5,0.00012507817385866166,0.000293333673430346
-278.5,0.00043296290951075193,0.00019130456962848652
-277.5,0.00019242795978255642,0.0006249282607863893
-276.5,0.00021167075576081204,0.00030608731140557843
-275.5,9.621397989127821e-05,6.376818987616217e-05
-274.5,0.00010583537788040602,0.0004081164152074379
-273.5,7.697118391302257e-05,0.0005739137088854596
-272.5,0.00011545677586953385,0.0002550727595046487
-271.5,0.00012507817385866166,0.000497391881034065
-270.5,0.0003271275316303459,0.00034434822533127574
-269.5,6.734978592389474e-05,0.0005739137088854596
-268.5,5.7728387934766925e-05,0.000293333673430346
-267.5,0.00021167075576081204,0.00045913096710836765
-266.5,3.848559195651128e-05,0.0008034791924396434
-265.5,8.659258190215038e-05,0.0004081164152074379
-264.5,6.734978592389474e-05,0.0005356527949597623
-263.5,0.00011545677586953385,0.0013391319873994056
-262.5,0.00010583537788040602,0.0005994209848359244
-261.5,0.0002501563477173233,0.0007779719164891785
-260.5,0.00025977774570645117,0.0005994209848359244
-259.5,0.0001443209698369173,0.0008417401063653407
-258.5,0.00011545677586953385,0.0007652182785139461
-257.5,0.00020204935777168423,0.0005739137088854596
-256.5,0.00012507817385866166,0.0007142037266130163
-255.5,0.0005580410833694136,0.0010457983139690596
-254.5,0.00010583537788040602,0.0003953627772322055
-253.5,0.00020204935777168423,0.00035710186330650817
-252.5,0.00019242795978255642,0.0006376818987616217
-251.5,0.00043296290951075193,0.0011605810557461516
-250.5,0.00020204935777168423,0.0007524646405387136
