Base index,HP4.6.4_1#TOP,HP4.6.4_1#BOT
1,42201,8845
2,819,130
3,136,34
4,206,53
5,37,35
6,55,9
7,121,45
8,160,24
9,35,3
10,108,6
11,158,46
12,35,20
13,64,17
14,46,2
15,96,7
16,31,10
17,35,7
18,54,8
19,94,68
20,36,54
21,149,25
22,101,21
23,67,13
24,34,11
25,36,12
26,20,26
27,92,32
28,19,13
29,18,3
30,32,13
31,21,13
32,32,20
33,39,5
34,4,1
35,21,65
36,28,24
37,73,12
38,22,3
39,118,37
40,79,11
41,50,2
42,88,8
43,87,19
44,32,16
45,59,7
46,55,6
47,52,12
48,23,12
49,86,15
50,68,16
51,30,9
52,17,15
53,68,6
54,31,9
55,24,4
56,57,12
57,30,16
58,60,4
59,33,21
60,32,28
61,83,4
62,32,3
63,67,5
64,44,37
65,31,26
66,15,5
67,43,8
68,43,10
69,52,7
70,32,7
71,21,11
72,29,16
73,57,4
74,35,6
75,35,7
76,36,15
77,20,11
78,142,4
79,56,5
80,26,12
81,24,20
82,58,6
83,31,5
84,22,6
85,40,13
86,27,27
87,15,5
88,28,12
89,38,5
90,29,10
91,26,16
92,15,4
93,172,13
94,26,9
95,16,9
96,31,8
97,28,10
98,20,45
99,16,4
100,51,6
101,30,14
102,18,12
103,13,10
104,46,6
105,28,11
106,10,18
107,7,5
108,22,9
109,24,13
110,9,9
111,12,9
112,7,12
113,17,16
114,10,14
115,27,11
116,9,17
117,10,5
118,9,7
119,15,19
120,12,8
121,18,6
122,20,2
123,10,7
124,6,6
125,14,9
126,7,6
127,10,3
128,15,9
129,6,6
130,12,13
131,16,33
132,6,8
133,6,9
134,4,11
135,7,11
136,14,13
137,15,29
138,66,9
139,18,12
140,14,16
141,19,7
142,16,7
143,14,6
144,26,7
145,15,23
146,21,9
147,18,12
148,21,10
149,22,10
150,14,9
151,15,18
152,6,11
153,13,10
154,19,27
155,36,13
156,16,25
157,15,9
158,25,10
159,8,17
160,22,11
161,45,23
162,42,15
163,34,25
164,32,42
165,19,23
166,12,10
167,10,30
168,19,20
169,12,17
170,17,19
171,13,12
172,16,17
173,12,12
174,17,36
175,16,20
176,14,13
177,28,13
178,9,14
179,12,21
180,29,13
181,25,10
182,9,25
183,15,22
184,24,26
185,19,10
186,15,16
187,28,13
188,5,12
189,22,21
190,12,19
191,29,14
192,18,7
193,23,11
194,9,25
195,17,10
196,24,17
197,14,11
198,22,12
199,15,16
200,18,10
201,29,13
202,16,13
203,15,9
204,15,18
205,7,9
206,17,6
207,15,14
208,6,17
209,22,7
210,17,14
211,14,5
212,20,13
213,22,11
214,29,25
215,20,16
216,21,13
217,18,13
218,17,8
219,13,9
220,14,15
221,18,16
222,10,24
223,10,18
224,17,12
225,9,25
226,8,15
227,34,18
228,11,11
229,17,11
230,6,10
231,14,10
232,6,9
233,2,14
234,7,7
235,4,27
236,6,15
237,6,12
238,15,11
239,6,28
240,7,14
241,13,29
242,22,24
243,11,13
244,14,19
245,8,13
246,10,20
247,3,61
248,21,27
249,19,15
250,9,20
251,12,11
252,20,9
253,9,14
254,10,8
255,6,11
256,11,12
257,11,27
258,7,7
259,9,7
260,8,15
261,6,14
262,5,11
263,12,10
264,7,16
265,9,11
266,1,15
267,13,8
268,12,12
269,6,10
270,12,14
271,15,25
272,5,12
273,8,20
274,5,16
275,9,9
276,11,3
277,3,13
278,5,20
279,3,24
280,8,9
281,14,12
282,22,10
283,6,13
284,12,11
285,10,4
286,11,12
287,5,19
288,5,13
289,7,10
290,4,6
291,19,11
292,6,33
293,1,0
294,2,16
295,0,11
296,3,2
297,2,12
298,3,14
299,2,4
300,0,6
301,4,10
302,4,10
303,3,11
304,2,2
305,5,10
306,7,13
307,1,12
308,5,10
309,2,9
310,1,9
311,2,12
312,2,9
313,4,15
314,0,9
315,3,17
316,6,21
317,1,14
318,5,16
319,9,29
320,5,8
321,4,12
322,2,20
323,6,45
324,2,22
325,3,16
326,1,27
327,1,41
328,3,17
329,4,18
330,9,23
331,2,49
332,1,30
333,2,30
334,7,20
335,4,28
336,5,53
337,3,497
338,7,105
339,3,28
340,2,70
341,95,38
342,13,57
343,6,37
344,10,81
345,7,111
346,7,61
347,28,109
348,8,127
349,21,68
350,13,52
351,16,44
352,13,158
353,13,101
354,10,110
355,7,115
356,12,180
357,23,126
358,16,196
359,27,135
360,36,146
361,25,443
362,28,347
363,50,365
364,25,479
365,33,552
366,44,1006
367,45,1599
368,78,1700
369,45,1960
370,108,2727
371,39,2136
372,136,1937
373,94,1588
374,82,674
375,92,923
376,69,565
377,103,384
378,137,246
379,112,290
380,229,595
381,110,296
382,228,188
383,147,274
384,222,198
385,136,212
386,199,410
387,171,227
388,92,112
389,136,253
390,83,149
391,124,218
392,96,131
393,87,237
394,43,183
395,58,94
396,84,142
397,70,203
398,105,149
399,81,117
400,67,192
401,80,142
402,95,166
403,46,594
404,40,100
405,64,106
406,39,163
407,69,146
408,44,104
409,24,150
410,34,158
411,294,93
412,63,189
413,32,108
414,47,128
415,41,216
416,31,99
417,61,141
418,36,125
419,51,135
420,41,142
421,26,75
422,29,92
423,18,117
424,23,157
425,33,114
426,36,110
427,39,310
428,29,233
429,27,108
430,29,55
431,41,116
432,12,76
433,20,83
434,23,103
435,23,102
436,44,202
437,17,102
438,12,268
439,35,185
440,12,146
441,13,93
442,13,121
443,32,82
444,41,87
445,22,86
446,20,98
447,27,79
448,18,165
449,14,136
450,7,89
451,15,183
452,13,214
453,18,59
454,9,65
455,15,62
456,16,273
457,24,118
458,17,88
459,10,94
460,41,126
461,10,55
462,6,118
463,14,69
464,35,54
465,8,59
466,18,56
467,146,60
468,17,92
469,16,95
470,32,65
471,75,88
472,12,92
473,18,67
474,20,41
475,29,118
476,31,82
477,13,95
478,11,55
479,19,50
480,13,479
481,13,109
482,20,55
483,12,91
484,16,70
485,17,74
486,9,163
487,15,61
488,17,56
489,35,115
490,16,89
491,16,109
492,20,46
493,28,119
494,8,93
495,14,51
496,24,62
497,22,99
498,49,110
499,14,92
500,9,118
501,16,99
502,13,101
503,12,93
504,21,145
505,11,73
506,9,164
507,11,105
508,68,70
509,13,104
510,10,95
511,17,84
512,15,141
513,18,82
514,26,101
515,10,250
516,7,110
517,34,69
518,11,102
519,38,95
520,19,211
521,23,133
522,13,175
523,16,170
524,21,161
525,8,141
526,54,123
527,22,172
528,16,165
529,32,163
530,33,130
531,18,234
532,14,117
533,17,143
534,42,141
535,17,126
536,23,140
537,24,126
538,18,145
539,51,147
540,31,126
541,33,181
542,26,179
543,28,96
544,25,162
545,63,231
546,19,251
547,25,229
548,30,168
549,31,135
550,17,135
551,16,238
552,22,82
553,12,126
554,20,127
555,21,225
556,38,171
557,14,183
558,32,129
559,43,154
560,29,188
561,33,167
562,38,154
563,65,135
564,36,137
565,22,241
566,79,280
567,25,130
568,18,132
569,53,229
570,37,207
571,38,139
572,53,213
573,16,132
574,12,232
575,27,247
576,114,118
577,13,129
578,16,135
579,19,143
580,35,277
581,19,166
582,20,178
583,93,204
584,29,236
585,25,198
586,71,202
587,19,242
588,27,234
589,34,134
590,89,290
591,31,196
592,50,142
593,58,120
594,54,153
595,38,129
596,43,120
597,37,171
598,54,150
599,46,107
600,33,145
601,27,207
602,31,172
603,80,149
604,42,269
605,37,202
606,35,127
607,28,245
608,28,98
609,59,79
610,40,132
611,75,93
612,30,135
613,31,116
614,58,75
615,77,143
616,45,97
617,47,76
618,82,115
619,26,90
620,60,50
621,49,76
622,43,58
623,37,72
624,30,31
625,18,29
626,25,24
627,9,41
628,16,24
629,18,30
630,8,16
631,24,18
632,16,15
633,10,17
634,27,10
635,28,17
636,35,20
637,20,14
638,14,42
639,14,18
640,9,13
641,11,13
642,13,17
643,15,28
644,13,25
645,16,22
646,10,11
647,13,15
648,15,8
649,44,18
650,9,6
651,17,25
652,13,8
653,9,8
654,8,11
655,14,16
656,10,9
657,23,4
658,4,15
659,6,12
660,12,1
661,9,10
662,12,11
663,8,2
664,16,0
665,15,0
666,19,0
667,5,0
668,2,0
669,8,0
670,3,0
671,18,0
672,9,0
673,14,0
674,15,0
675,9,0
