Base index,HP0.6.8_1#TOP,HP0.6.8_1#BOT
1,49347,31035
2,1036,533
3,196,106
4,156,127
5,22,42
6,67,18
7,112,48
8,130,17
9,26,12
10,74,7
11,88,63
12,42,16
13,38,14
14,19,5
15,68,3
16,23,18
17,26,5
18,26,6
19,44,56
20,28,21
21,70,19
22,48,8
23,31,10
24,15,14
25,21,6
26,12,13
27,42,15
28,7,10
29,13,9
30,14,11
31,14,19
32,11,18
33,21,3
34,2,4
35,18,46
36,28,11
37,27,10
38,14,2
39,36,21
40,47,5
41,20,0
42,44,7
43,38,6
44,18,16
45,33,10
46,17,2
47,12,17
48,11,7
49,45,15
50,37,8
51,20,3
52,16,21
53,39,3
54,18,9
55,11,4
56,27,8
57,18,15
58,37,8
59,24,11
60,26,15
61,34,22
62,23,4
63,46,4
64,22,32
65,18,18
66,18,8
67,34,6
68,29,10
69,37,8
70,25,9
71,16,3
72,33,16
73,37,6
74,43,6
75,26,10
76,35,13
77,25,10
78,148,9
79,53,7
80,26,13
81,23,20
82,45,6
83,30,8
84,33,10
85,51,20
86,32,17
87,31,10
88,32,12
89,37,10
90,43,8
91,38,15
92,23,13
93,127,22
94,51,14
95,31,16
96,37,10
97,41,5
98,35,50
99,23,10
100,89,13
101,31,16
102,38,14
103,33,12
104,75,8
105,33,13
106,26,18
107,19,10
108,31,8
109,37,13
110,29,4
111,26,13
112,23,6
113,32,6
114,33,18
115,38,10
116,32,7
117,27,9
118,29,7
119,34,15
120,24,9
121,24,10
122,24,7
123,13,7
124,14,5
125,22,16
126,25,5
127,14,7
128,28,8
129,18,8
130,30,13
131,30,12
132,15,12
133,18,4
134,28,7
135,35,8
136,22,5
137,22,21
138,72,14
139,29,11
140,24,13
141,33,9
142,28,7
143,26,10
144,26,7
145,27,14
146,26,9
147,20,11
148,30,11
149,25,9
150,19,7
151,29,16
152,24,12
153,24,5
154,41,20
155,40,12
156,27,23
157,43,6
158,41,11
159,30,19
160,53,13
161,68,11
162,42,15
163,35,16
164,33,26
165,35,19
166,47,19
167,25,18
168,29,13
169,28,15
170,31,18
171,41,14
172,37,32
173,34,26
174,27,19
175,34,17
176,43,17
177,32,7
178,36,15
179,23,7
180,41,10
181,31,15
182,20,31
183,24,13
184,34,26
185,44,10
186,32,18
187,42,18
188,22,14
189,31,23
190,33,15
191,26,15
192,17,16
193,29,19
194,32,24
195,25,21
196,42,11
197,17,10
198,29,11
199,29,9
200,17,5
201,35,10
202,22,9
203,13,6
204,22,8
205,11,15
206,24,8
207,42,12
208,14,10
209,26,9
210,28,16
211,14,9
212,35,9
213,41,10
214,31,18
215,36,20
216,17,11
217,28,14
218,22,14
219,21,13
220,20,16
221,21,17
222,15,31
223,21,18
224,17,12
225,9,28
226,17,24
227,32,14
228,16,13
229,17,13
230,7,10
231,17,14
232,7,9
233,8,14
234,16,12
235,14,13
236,19,22
237,26,6
238,21,9
239,17,15
240,10,10
241,9,14
242,22,7
243,19,7
244,19,13
245,9,10
246,8,12
247,20,22
248,14,11
249,14,11
250,13,14
251,10,11
252,14,4
253,12,10
254,12,9
255,9,10
256,9,6
257,12,25
258,21,17
259,8,13
260,11,14
261,14,7
262,3,24
263,9,10
264,13,5
265,15,16
266,8,17
267,19,16
268,9,7
269,9,17
270,10,25
271,23,14
272,8,13
273,17,15
274,7,9
275,16,11
276,11,15
277,13,8
278,8,21
279,13,25
280,13,10
281,21,8
282,18,5
283,10,17
284,12,21
285,10,13
286,13,24
287,12,19
288,11,27
289,17,9
290,5,20
291,12,18
292,11,25
293,2,11
294,10,17
295,3,20
296,3,8
297,4,15
298,5,12
299,6,10
300,3,1
301,3,6
302,6,8
303,4,15
304,7,10
305,3,9
306,5,20
307,6,16
308,6,12
309,7,8
310,7,7
311,5,17
312,3,12
313,6,17
314,11,7
315,11,25
316,2,18
317,7,7
318,9,31
319,13,31
320,7,9
321,3,9
322,8,10
323,8,33
324,4,16
325,6,19
326,5,20
327,6,27
328,7,14
329,6,29
330,9,13
331,6,42
332,10,25
333,9,22
334,15,23
335,12,11
336,7,46
337,8,668
338,8,93
339,7,40
340,7,52
341,321,41
342,29,57
343,12,40
344,45,74
345,18,95
346,8,69
347,36,127
348,25,137
349,47,116
350,42,60
351,36,71
352,50,184
353,46,178
354,27,141
355,34,130
356,46,266
357,70,159
358,68,221
359,108,282
360,119,254
361,133,663
362,149,648
363,265,958
364,236,1425
365,444,2390
366,352,5436
367,539,7838
368,470,7589
369,472,6443
370,655,3413
371,384,2110
372,565,1044
373,394,667
374,82,383
375,225,338
376,394,469
377,514,366
378,653,170
379,760,410
380,603,185
381,622,220
382,654,345
383,472,248
384,1086,121
385,726,338
386,1484,209
387,1224,274
388,1412,119
389,1040,202
390,1234,162
391,966,120
392,698,118
393,711,129
394,472,152
395,499,140
396,431,146
397,328,127
398,250,149
399,200,669
400,263,113
401,185,79
402,203,156
403,165,126
404,122,78
405,155,110
406,171,126
407,132,85
408,76,144
409,77,78
410,59,76
411,91,124
412,66,90
413,37,89
414,77,88
415,321,84
416,70,91
417,57,68
418,74,79
419,43,89
420,44,139
421,96,62
422,41,98
423,66,182
424,46,134
425,33,79
426,44,50
427,40,87
428,24,72
429,48,101
430,25,107
431,48,94
432,36,167
433,22,79
434,35,154
435,36,146
436,19,124
437,17,89
438,26,85
439,21,97
440,37,94
441,14,104
442,15,92
443,23,73
444,10,154
445,10,101
446,13,107
447,27,147
448,40,141
449,24,76
450,21,87
451,37,89
452,26,212
453,25,90
454,20,103
455,16,117
456,18,154
457,21,99
458,22,95
459,20,100
460,21,66
461,35,75
462,23,62
463,20,79
464,43,142
465,14,148
466,12,120
467,14,120
468,18,84
469,9,88
470,12,81
471,47,101
472,24,97
473,28,107
474,29,67
475,48,65
476,22,248
477,10,100
478,18,52
479,26,88
480,32,71
481,15,69
482,14,98
483,25,64
484,13,65
485,13,74
486,16,65
487,12,69
488,16,65
489,12,76
490,8,66
491,19,35
492,22,49
493,28,95
494,25,101
495,13,72
496,16,84
497,13,58
498,17,68
499,15,63
500,19,92
501,23,45
502,24,80
503,15,79
504,9,44
505,13,62
506,8,70
507,4,45
508,10,68
509,10,70
510,10,55
511,7,101
512,18,65
513,11,48
514,5,76
515,19,79
516,15,105
517,8,65
518,18,75
519,4,75
520,5,75
521,14,54
522,7,60
523,14,85
524,8,70
525,4,75
526,6,71
527,6,80
528,11,67
529,9,78
530,17,86
531,14,54
532,8,49
533,23,50
534,17,73
535,9,64
536,10,42
537,9,75
538,17,76
539,14,35
540,14,64
541,19,94
542,10,84
543,19,83
544,15,59
545,12,70
546,14,51
547,13,82
548,16,27
549,34,74
550,14,71
551,12,70
