Base index,HP5.6.4_3#TOP,HP5.6.4_3#BOT
1,58401,9187
2,1106,128
3,191,35
4,170,52
5,36,16
6,67,4
7,154,42
8,177,11
9,22,2
10,103,4
11,124,33
12,57,15
13,48,13
14,27,4
15,76,3
16,21,9
17,33,4
18,35,9
19,82,28
20,27,28
21,112,15
22,79,8
23,29,7
24,15,10
25,19,3
26,8,10
27,39,12
28,13,10
29,10,6
30,21,8
31,20,13
32,14,6
33,22,3
34,7,2
35,20,42
36,20,16
37,39,9
38,12,0
39,71,22
40,57,9
41,28,1
42,58,4
43,59,16
44,6,10
45,32,7
46,31,3
47,18,11
48,15,5
49,51,15
50,42,5
51,14,4
52,14,11
53,28,6
54,13,9
55,9,2
56,39,11
57,18,12
58,31,4
59,17,7
60,20,15
61,26,10
62,12,5
63,15,3
64,15,30
65,9,16
66,2,2
67,16,2
68,13,3
69,28,3
70,6,6
71,17,3
72,17,8
73,28,2
74,30,6
75,19,2
76,9,4
77,9,6
78,103,1
79,26,4
80,8,8
81,16,14
82,36,4
83,23,0
84,6,4
85,40,9
86,17,13
87,12,5
88,17,4
89,14,2
90,7,5
91,15,8
92,16,4
93,145,8
94,25,11
95,9,7
96,15,3
97,16,8
98,7,33
99,6,3
100,72,1
101,16,7
102,13,4
103,12,4
104,56,2
105,21,4
106,7,6
107,6,2
108,10,1
109,18,6
110,9,0
111,5,3
112,4,2
113,14,4
114,7,8
115,20,2
116,6,4
117,9,5
118,11,2
119,7,10
120,4,3
121,11,6
122,6,0
123,6,2
124,4,1
125,4,6
126,5,0
127,3,3
128,9,9
129,5,3
130,5,5
131,4,17
132,4,5
133,5,2
134,7,4
135,14,4
136,9,2
137,7,9
138,41,1
139,8,3
140,6,6
141,14,3
142,9,4
143,6,1
144,8,2
145,7,7
146,5,5
147,11,2
148,8,4
149,11,4
150,5,4
151,6,8
152,4,2
153,5,3
154,9,10
155,21,2
156,16,8
157,6,4
158,15,2
159,3,5
160,8,2
161,14,4
162,20,4
163,9,6
164,8,12
165,7,4
166,11,2
167,9,4
168,4,2
169,4,3
170,11,3
171,7,3
172,8,12
173,3,9
174,6,8
175,3,3
176,9,1
177,13,2
178,5,6
179,4,6
180,17,5
181,8,2
182,12,4
183,5,4
184,13,2
185,6,2
186,16,1
187,19,5
188,4,6
189,6,6
190,5,4
191,10,5
192,7,2
193,9,3
194,5,6
195,5,3
196,11,8
197,8,1
198,4,2
199,8,6
200,1,2
201,12,1
202,2,2
203,6,4
204,1,4
205,2,5
206,5,5
207,5,3
208,5,2
209,5,2
210,6,3
211,8,5
212,4,3
213,11,3
214,7,9
215,4,7
216,4,3
217,7,4
218,8,5
219,3,0
220,5,14
221,6,5
222,8,6
223,4,2
224,3,2
225,3,14
226,3,5
227,9,3
228,7,3
229,7,6
230,6,3
231,7,1
232,2,4
233,2,3
234,3,6
235,1,11
236,3,7
237,4,4
238,5,3
239,5,7
240,4,3
241,3,8
242,8,9
243,2,5
244,3,4
245,2,7
246,0,7
247,2,19
248,0,11
249,4,7
250,1,11
251,6,6
252,3,4
253,3,12
254,3,4
255,3,8
256,4,8
257,4,28
258,2,14
259,5,4
260,4,14
261,6,3
262,9,8
263,7,5
264,7,6
265,3,13
266,3,14
267,3,19
268,2,15
269,1,12
270,2,33
271,8,11
272,3,10
273,2,14
274,5,13
275,1,21
276,3,10
277,5,11
278,1,35
279,5,31
280,2,5
281,3,9
282,8,17
283,1,16
284,3,16
285,4,8
286,5,22
287,5,30
288,2,44
289,2,16
290,4,9
291,4,15
292,1,38
293,0,8
294,4,37
295,0,20
296,0,9
297,1,22
298,2,12
299,2,17
300,4,5
301,2,21
302,2,23
303,2,16
304,3,6
305,1,13
306,2,24
307,0,10
308,3,13
309,2,10
310,0,13
311,0,26
312,0,18
313,2,21
314,3,22
315,1,28
316,4,29
317,1,23
318,6,50
319,5,25
320,3,15
321,0,12
322,1,16
323,3,66
324,3,28
325,1,22
326,1,23
327,1,53
328,2,31
329,0,34
330,2,24
331,3,54
332,3,45
333,4,30
334,6,47
335,5,41
336,1,84
337,3,827
338,2,140
339,2,81
340,1,127
341,78,74
342,13,105
343,7,89
344,7,133
345,5,150
346,4,87
347,13,187
348,11,196
349,7,129
350,13,102
351,10,113
352,10,206
353,16,156
354,6,127
355,10,160
356,9,246
357,16,137
358,20,195
359,21,206
360,24,179
361,20,419
362,31,356
363,31,424
364,30,542
365,51,768
366,42,1188
367,65,1958
368,76,2818
369,102,4207
370,167,5829
371,114,6672
372,174,5262
373,155,3930
374,162,2311
375,158,1055
376,183,938
377,226,575
378,272,454
379,210,296
380,468,260
381,254,568
382,423,355
383,336,187
384,348,343
385,259,188
386,273,247
387,178,298
388,151,263
389,144,99
390,89,325
391,110,229
392,88,273
393,79,175
394,52,208
395,40,216
396,77,158
397,61,137
398,71,197
399,64,248
400,43,149
401,65,190
402,76,202
403,57,213
404,22,862
405,43,142
406,27,119
407,42,215
408,29,199
409,23,122
410,32,212
411,513,162
412,59,79
413,35,198
414,31,98
415,24,153
416,18,193
417,48,105
418,20,160
419,30,109
420,31,153
421,12,134
422,16,84
423,23,110
424,17,139
425,27,200
426,14,94
427,28,145
428,19,361
429,10,278
430,15,119
431,20,75
432,11,108
433,14,113
434,15,93
435,17,123
436,37,125
437,4,245
438,9,107
439,28,350
440,10,234
441,11,146
442,8,147
443,29,144
444,27,112
445,9,120
446,7,111
447,18,116
448,22,101
449,15,248
450,10,141
451,9,118
452,10,239
453,15,248
454,8,94
455,9,90
456,18,103
457,16,424
458,15,112
459,10,99
460,39,144
461,10,152
462,11,88
463,16,144
464,16,103
465,7,70
466,15,95
467,124,75
468,19,92
469,7,155
470,36,161
471,54,86
472,14,138
473,5,111
474,8,82
475,25,76
476,32,99
477,10,99
478,3,97
479,15,53
480,4,48
481,9,510
482,16,92
483,11,64
484,15,103
485,14,55
486,6,76
487,17,131
488,6,59
489,31,58
490,5,97
491,6,91
492,11,77
493,13,57
494,10,70
495,8,72
496,17,44
497,19,36
498,32,76
499,14,99
500,3,61
501,5,74
502,3,53
503,2,54
504,14,49
505,6,83
506,4,41
507,6,68
508,40,54
509,9,34
510,3,54
511,8,44
512,8,33
513,6,57
514,4,29
515,8,52
516,1,129
517,11,55
518,3,26
519,9,39
520,5,52
521,6,94
522,8,81
523,6,84
524,6,81
525,1,56
526,17,46
527,8,51
528,6,63
529,19,80
530,11,57
531,1,53
532,4,95
533,2,54
534,14,58
535,5,60
536,12,39
537,7,37
538,4,33
539,15,62
540,5,47
541,11,32
542,5,61
543,5,53
544,13,28
545,14,40
546,7,70
547,3,99
548,8,78
549,13,60
550,5,41
551,3,43
552,2,68
553,7,28
554,4,29
555,15,28
556,15,64
557,3,50
558,6,45
559,13,40
560,7,29
561,10,42
562,4,46
563,10,32
564,8,50
565,4,25
566,21,69
567,8,55
568,3,35
569,11,28
570,3,51
571,5,52
572,10,38
573,6,54
574,1,33
575,5,60
576,35,54
577,5,20
578,3,31
579,7,28
580,11,34
581,6,70
582,4,30
583,31,49
584,7,65
585,3,42
586,15,41
587,5,30
588,4,56
589,6,56
590,17,21
591,12,51
592,5,29
593,6,25
594,4,17
595,9,27
596,5,21
597,3,17
598,7,56
599,4,29
600,2,15
601,3,26
602,3,36
603,17,27
604,10,15
605,5,58
606,5,40
607,5,16
608,7,53
609,9,6
610,7,3
611,14,20
612,3,8
613,4,21
614,6,19
615,7,16
616,6,22
617,9,14
618,18,19
619,1,26
620,11,14
621,6,9
622,5,12
623,0,19
624,5,10
625,4,6
626,3,8
627,5,3
628,2,11
629,8,3
630,2,3
631,3,10
632,0,11
633,0,1
634,4,9
635,5,8
636,9,7
637,1,4
638,2,3
639,1,17
640,3,11
641,1,5
642,3,3
643,1,3
644,0,8
645,2,5
646,4,7
647,2,8
648,0,5
649,4,0
650,3,5
651,1,5
652,0,5
653,0,3
654,0,2
655,1,3
656,2,6
657,3,1
658,2,1
659,1,0
660,2,1
661,0,2
663,1,3
664,7,3
665,3,0
666,3,0
667,1,0
669,1,0
671,1,0
673,3,0
674,3,0
