Base index,HP0.10.4_2#TOP,HP0.10.4_2#BOT
1,29730,62268
2,692,1013
3,104,215
4,162,551
5,26,184
6,31,19
7,112,179
8,96,82
9,12,40
10,77,17
11,86,458
12,30,128
13,42,60
14,25,23
15,48,31
16,15,74
17,22,27
18,28,28
19,41,323
20,19,129
21,75,72
22,51,57
23,19,33
24,22,54
25,27,18
26,8,60
27,51,36
28,10,43
29,12,30
30,9,65
31,15,132
32,13,61
33,16,14
34,4,18
35,19,360
36,21,90
37,37,31
38,15,20
39,61,165
40,51,36
41,24,12
42,46,18
43,49,78
44,15,68
45,34,29
46,22,15
47,16,59
48,16,24
49,70,45
50,34,39
51,18,23
52,7,53
53,37,33
54,17,35
55,13,18
56,44,33
57,19,52
58,28,34
59,19,75
60,29,72
61,47,60
62,11,10
63,35,20
64,20,156
65,20,80
66,10,21
67,32,20
68,28,45
69,43,15
70,15,20
71,36,17
72,24,61
73,50,18
74,29,27
75,30,38
76,22,21
77,22,42
78,184,26
79,47,27
80,23,59
81,29,62
82,44,24
83,32,18
84,20,30
85,69,53
86,22,76
87,23,40
88,32,38
89,27,27
90,29,30
91,20,53
92,20,36
93,169,81
94,49,35
95,24,70
96,40,28
97,40,36
98,21,215
99,21,36
100,99,17
101,33,55
102,38,40
103,42,23
104,106,25
105,38,57
106,20,63
107,24,48
108,47,32
109,52,61
110,15,30
111,27,42
112,16,57
113,38,27
114,27,96
115,43,56
116,19,51
117,29,25
118,22,29
119,44,113
120,20,48
121,43,32
122,33,16
123,13,41
124,23,20
125,21,54
126,18,26
127,16,23
128,24,47
129,16,30
130,33,40
131,24,90
132,11,49
133,22,23
134,41,37
135,19,28
136,29,24
137,34,81
138,167,34
139,36,44
140,23,55
141,27,23
142,32,36
143,23,34
144,38,38
145,35,71
146,21,34
147,46,36
148,44,49
149,32,40
150,40,29
151,23,62
152,29,45
153,26,31
154,31,93
155,62,52
156,30,60
157,25,36
158,54,27
159,32,40
160,36,40
161,55,53
162,42,42
163,54,41
164,31,126
165,39,44
166,39,46
167,22,69
168,41,48
169,27,32
170,28,37
171,35,62
172,29,66
173,32,50
174,32,79
175,39,45
176,29,47
177,40,43
178,16,73
179,24,62
180,76,50
181,40,46
182,18,69
183,33,48
184,62,45
185,39,25
186,38,20
187,57,42
188,16,51
189,31,72
190,34,53
191,33,65
192,23,49
193,39,39
194,19,105
195,13,54
196,72,59
197,30,28
198,48,30
199,39,40
200,19,28
201,52,44
202,24,32
203,35,29
204,25,27
205,18,53
206,13,32
207,33,26
208,24,26
209,24,35
210,25,56
211,19,29
212,25,20
213,48,31
214,48,79
215,33,62
216,29,36
217,37,37
218,34,33
219,16,37
220,23,75
221,37,42
222,27,78
223,24,35
224,26,37
225,25,68
226,20,32
227,102,32
228,27,40
229,35,28
230,11,26
231,64,19
232,18,24
233,14,40
234,31,23
235,14,60
236,22,39
237,33,28
238,32,21
239,32,59
240,21,35
241,17,47
242,34,54
243,25,24
244,41,32
245,14,37
246,16,49
247,29,113
248,22,43
249,47,26
250,32,33
251,29,21
252,37,19
253,27,41
254,25,20
255,21,17
256,21,13
257,26,60
258,31,19
259,33,35
260,36,28
261,35,22
262,44,28
263,25,17
264,33,19
265,35,30
266,17,24
267,44,18
268,31,30
269,22,23
270,18,56
271,34,26
272,21,24
273,39,40
274,26,25
275,34,21
276,24,19
277,23,15
278,18,50
279,18,51
280,26,17
281,22,21
282,51,19
283,23,19
284,25,10
285,25,18
286,34,22
287,33,29
288,19,36
289,32,24
290,27,17
291,38,11
292,17,33
293,12,14
294,38,40
295,6,16
296,10,7
297,14,24
298,15,19
299,8,4
300,10,5
301,13,11
302,12,17
303,8,17
304,14,10
305,7,11
306,17,11
307,19,10
308,11,5
309,23,11
310,16,16
311,6,25
312,8,12
313,13,20
314,13,9
315,49,32
316,14,23
317,13,8
318,34,43
319,43,32
320,19,10
321,10,12
322,9,20
323,24,54
324,11,27
325,19,18
326,11,15
327,10,31
328,21,14
329,12,17
330,29,12
331,13,37
332,15,21
333,20,32
334,27,10
335,27,28
336,20,44
337,22,782
338,27,85
339,20,47
340,13,63
341,554,41
342,54,72
343,31,34
344,55,68
345,38,93
346,18,52
347,70,123
348,44,112
349,84,79
350,69,65
351,73,63
352,48,203
353,78,137
354,58,98
355,68,107
356,66,205
357,96,119
358,102,234
359,141,184
360,138,172
361,166,575
362,183,455
363,236,754
364,180,1084
365,313,1400
366,250,2768
367,255,3211
368,272,2896
369,394,2840
370,1604,1685
371,457,1341
372,742,769
373,463,490
374,777,300
375,412,275
376,788,492
377,676,282
378,791,149
379,748,267
380,658,119
381,648,201
382,864,271
