Base index,HP0.6.4.GC_3#TOP,HP0.6.4.GC_3#BOT
-49.5,0.0005830526043016325,0.001917057902973396
-48.5,0.0004966744407013906,0.001917057902973396
-47.5,0.0011445106677032046,0.00035211267605633805
-46.5,0.0009069707178025395,0.0008607198748043818
-45.5,0.0016411851084045953,0.0013302034428794992
-44.5,0.0009069707178025395,0.0030907668231611894
-43.5,0.0009501597996026605,0.0024647887323943664
-42.5,0.0013604560767038092,0.0011737089201877935
-41.5,0.0016627796493046557,0.0016431924882629107
-40.5,0.001533212403904293,0.0016040688575899844
-39.5,0.001209294290403386,0.0007042253521126761
-38.5,0.0008853761769024791,0.0008215962441314554
-37.5,0.0011229161268031442,0.0008607198748043818
-36.5,0.00045348535890126976,0.0023865414710485134
-35.5,0.0007126198497019953,0.0008215962441314554
-34.5,0.023494860499265784,0.0017996870109546167
-33.5,0.0025481558262071347,0.0006651017214397496
-32.5,0.004038179148311307,0.0010954616588419405
-31.5,0.0019651032219055024,0.0017605633802816902
-30.5,0.002656128530707437,0.08595461658841941
-29.5,0.0037142610348103997,0.007081377151799687
-28.5,0.0021594540900060463,0.001838810641627543
-27.5,0.0019651032219055024,0.002347417840375587
-26.5,0.002008292303705623,0.0029342723004694834
-25.5,0.0036494774121102187,0.00297339593114241
-24.5,0.0037358555757104604,0.00297339593114241
-23.5,0.0027641012352077393,0.003951486697965571
-22.5,0.0026777230716074976,0.004029733959311424
-21.5,0.0056577697158158415,0.0034428794992175274
-20.5,0.004297313639112032,0.004303599374021909
-19.5,0.002872073939708042,0.0030907668231611894
-18.5,0.0028072903170078605,0.0013302034428794992
-17.5,0.0021594540900060463,0.002112676056338028
-16.5,0.003347153839509372,0.0020344287949921754
-15.5,0.00507471711151421,0.004890453834115806
-14.5,0.0049667444070139065,0.0033646322378716744
-13.5,0.010343785091128963,0.003403755868544601
-12.5,0.0063487950246177765,0.002777777777777778
-11.5,0.010408568713829143,0.004381846635367762
-10.5,0.011272350349831562,0.003208137715179969
-9.5,0.009847110650427572,0.006298904538341158
-8.5,0.010084650600328237,0.005438184663536776
-7.5,0.007083009415219833,0.006494522691705791
-6.5,0.023797184071866633,0.02331768388106416
-5.5,0.00842187095102358,0.016705790297339592
-4.5,0.01861449425585212,0.034976525821596244
-3.5,0.01399326250323918,0.039749608763693274
-2.5,0.025891854539172497,0.043466353677621285
-1.5,0.01891681782845297,0.08794992175273865
-0.5,0.011769024790532953,0.07797339593114241
0.5,0.014705882352941176,0.060406885758998434
1.5,0.019262330482853935,0.08231611893583725
2.5,0.008249114623823097,0.03814553990610329
3.5,0.03262935129999136,0.03215962441314554
4.5,0.012654400967435432,0.032746478873239435
5.5,0.03327718752699318,0.008059467918622849
6.5,0.02187526993176125,0.01674491392801252
7.5,0.04984020039733955,0.009389671361502348
8.5,0.04269240735941954,0.007316118935837245
9.5,0.028526388528979874,0.006103286384976526
10.5,0.04083527684201434,0.007472613458528951
11.5,0.03532866891249892,0.0037167449139280124
12.5,0.021292217327459617,0.0034428794992175274
13.5,0.02841841582447957,0.006142410015649452
14.5,0.015396907661743111,0.004303599374021909
15.5,0.025200829230370564,0.003403755868544601
16.5,0.019327114105554117,0.004420970266040688
17.5,0.01161786300423253,0.002543035993740219
18.5,0.00695344216981947,0.001917057902973396
19.5,0.008011574673922432,0.002190923317683881
20.5,0.01390688433963894,0.0030907668231611894
21.5,0.012481644640234948,0.0027386541471048514
22.5,0.014576315107540814,0.0035993740219092333
23.5,0.0064999568109182,0.003208137715179969
24.5,0.0056577697158158415,0.008215962441314555
25.5,0.0083570873283234,0.004812206572769953
26.5,0.012200915608534162,0.0024647887323943664
27.5,0.00511790619331433,0.0029342723004694834
28.5,0.004340502720912153,0.003834115805946792
29.5,0.008486654573723763,0.00242566510172144
30.5,0.0047723935389133625,0.003755868544600939
31.5,0.0065431458927183205,0.03912363067292645
32.5,0.005139500734214391,0.0030907668231611894
33.5,0.002591344908007256,0.0025821596244131454
34.5,0.0038654228211108233,0.0035211267605633804
35.5,0.037963202902306294,0.0035993740219092333
36.5,0.005938498747516628,0.0028169014084507044
37.5,0.005377040684115056,0.004147104851330204
38.5,0.007709251101321586,0.003912363067292645
39.5,0.004383691802712275,0.0020344287949921754
40.5,0.004038179148311307,0.004303599374021909
41.5,0.011574673922432409,0.002543035993740219
42.5,0.004686015375313121,0.0034428794992175274
43.5,0.007752440183121707,0.006416275430359938
44.5,0.008573032737324005,0.003482003129890454
45.5,0.004016584607411246,0.004381846635367762
46.5,0.00466442083441306,0.0032472613458528954
47.5,0.0032607756759091304,0.004460093896713615
48.5,0.0024401831217068324,0.004460093896713615
49.5,0.006068065992916991,0.002347417840375587
