Base index shifted,HP0.6.0#TOP#AVERAGE,HP0.6.0#TOP#STD,HP0.6.0#BOT#AVERAGE,HP0.6.0#BOT#STD
-49.5,0.00011039685613892984,4.666580970760754e-05,0.0005647673295640476,4.9991996180035424e-05
-48.5,0.0003892410551415663,0.0001662302076634629,0.0006228427431245468,0.00020632438267502995
-47.5,0.000160122953225133,0.00010065692765553722,0.0002802272800523622,4.504388440961449e-05
-46.5,0.0001237606391274638,4.2613280275353666e-05,0.00025659293669320183,9.18081625801456e-05
-45.5,0.0003644890162432946,7.498084450003536e-05,0.0003007739871709001,0.00010083311844463641
-44.5,0.00021992028816854306,3.6836747218403916e-05,0.000652735080659846,0.00010882239589989873
-43.5,0.0004748858723822245,3.945522633430099e-05,0.00045891113082773547,0.00012631667703347717
-42.5,0.0002900108802588197,9.240904729633161e-05,0.0005102990181125214,0.00010338186101144939
-41.5,0.0003914314973034138,5.518688501105686e-05,0.0005281874657530353,7.656497107207858e-05
-40.5,0.0004538628683518855,0.00018896712245789054,0.0007206270175841277,0.00018825768183720342
-39.5,0.00034302241826974144,3.802965764848769e-05,0.0004141692536342396,5.876246873579778e-05
-38.5,0.0002810346411644839,0.00010146148056078473,0.0005437498848354644,0.0001719321617323201
-37.5,0.0003923120256193389,0.0002753350052460834,0.0004581081622977506,0.00011805121708716878
-36.5,0.0003585766434201229,0.00011834406874737843,0.0009987082919529341,0.0003287964007400523
-35.5,0.0004818936886043725,0.0001394414169293522,0.0005854526987096672,0.00013840663704069148
-34.5,0.00033360258523219144,5.727076201207655e-05,0.0008967840588346763,0.00024319104797233622
-33.5,0.00028475701646191344,0.0001538205833230305,0.0005389869805213314,7.179025793464705e-05
-32.5,0.04499339226425802,0.0060904388487368665,0.0008465591858289324,0.00020761601266503882
-31.5,0.0020035976980424483,0.0006667132196210278,0.0011130378215624818,0.0002646320443824454
-30.5,0.0009267798732258169,0.0005436972947801764,0.02550270924237328,0.0022918051909866215
-29.5,0.0019365643126528324,0.00011300378187005796,0.0034743222430094227,0.00018131916765705007
-28.5,0.0012669466807369422,0.0003180811372503188,0.0013658302425908287,0.0002772052354720065
-27.5,0.00044597496844991756,0.00010195714988781704,0.002387535508099702,0.00011717479989834988
-26.5,0.0020449927459195746,0.0001452922408791952,0.0014295128898428927,0.0002357924870632105
-25.5,0.001031035677681412,0.00020348461181552362,0.002108146223480325,0.0004082557996209312
-24.5,0.002829172758578933,0.0003138449005631792,0.001479758520940848,0.00037986242379726206
