Distance from 5'-end,HP0.6.0_2
0,32.41914876905757
1,32.814084494750716
2,32.98792184104654
3,32.985884088072815
4,32.91032141516926
5,34.98769057571976
6,34.31452520792062
7,34.43427264872979
8,34.2869173640989
9,34.37386003647883
10,34.02217092689398
11,35.43175491111557
12,37.30398299981673
13,37.25133741174828
14,37.32446961697226
15,37.23947306413468
16,37.22490771204412
17,37.20162845698029
18,37.2713833157339
19,37.16424638047946
20,37.20023650152286
21,37.16310750783248
22,37.54565962980094
23,37.455496696832974
24,37.74102646897118
25,37.83985094295164
26,37.76377774093047
27,37.762132702662605
28,37.829190920436
29,37.85812526726418
30,37.87828462216482
31,37.75851100037526
32,37.83664813635055
33,37.80688908864007
34,37.73298018099784
35,37.68876486861512
36,37.35362213863702
37,37.448004572944576
38,37.40961016520199
39,37.24245769589918
40,37.30204997076457
41,37.332533358932515
42,37.492385698203115
43,37.59768560133349
44,37.54089032787314
45,37.61276148254165
46,37.784783614197075
47,37.76920156736803
48,37.69732168570606
49,37.63251066874951
50,37.60118512571234
51,37.56684004293681
52,37.590865455941774
53,37.52132440852802
54,37.47829160375959
55,37.60735511009102
56,37.34899683210137
57,37.466994510721115
58,37.5604737012052
59,37.443038913663855
60,37.29848935743147
61,37.349284822885664
62,37.37941476781834
63,37.47113546911953
64,37.48111478614503
65,37.32732770733155
66,37.698120205607964
67,37.699699791424855
68,37.606159511986526
69,37.598087043032805
70,37.488109471406005
71,37.45543997137546
72,37.66046322881304
73,37.6971078743662
74,37.68800998368052
75,37.29945805370592
