Distance from 5'-end,HP4.6.4_1
0,32.690241390332545
1,33.05456439640578
2,33.11742769536753
3,33.22580473309735
4,33.18473049284353
5,35.467810676106026
6,34.526216718559475
7,34.50789638802401
8,34.39253453929844
9,34.46966342681931
10,34.30604126957819
11,35.607791023925934
12,37.381199019758725
13,37.30900093525435
14,37.38547277699511
15,37.32248517207496
16,37.30811303555151
17,37.27549751980016
18,37.3670222211699
19,37.280759805372384
20,37.29522665119748
21,37.24786608104748
22,37.64585232452142
23,37.54137612615279
24,37.87206549148208
25,37.951597627531996
26,37.86168890362145
27,37.86503924516687
28,37.92793214078538
29,37.9748428417526
30,37.99762634812772
31,37.90040133066569
32,37.97819910262937
33,37.96151250754715
34,37.89068770791651
35,37.87253903799027
36,37.51389267068392
37,37.581929465247605
38,37.57650143839752
39,37.414696515881566
40,37.47020208597237
41,37.48097526903361
42,37.68587884312588
43,37.765487930483374
44,37.67452556559211
45,37.711592418520404
46,37.86058790798992
47,37.84819282813813
48,37.80355515041021
49,37.778173057571415
50,37.764534918135645
51,37.702281310303185
52,37.76589044501533
53,37.693461506588214
54,37.62158898530822
55,37.744616368135055
56,37.43269128319265
57,37.57168902200807
58,37.66667061288757
59,37.48956421882584
60,37.3385739146906
61,37.39684381252294
62,37.4510885650357
63,37.543726100699665
64,37.55539310279511
65,37.447252838319386
66,37.80803608424392
67,37.78838390415419
68,37.716872462086684
69,37.68102499141697
70,37.54042903313642
71,37.51442541050563
72,37.71467639015497
73,37.77534953651635
74,37.784110146917804
75,37.41076016053226
