Base index,HP0.0.4_3#TOP,HP0.0.4_3#BOT
1,44731,3784
2,837,61
3,136,7
4,214,31
5,22,12
6,50,3
7,121,21
8,150,11
9,16,1
10,80,1
11,115,36
12,35,6
13,53,1
14,22,1
15,68,2
16,18,6
17,20,0
18,26,2
19,71,19
20,28,25
21,93,12
22,80,9
23,28,6
24,13,7
25,10,4
26,14,11
27,46,10
28,12,8
29,7,4
30,9,5
31,11,8
32,20,5
33,23,3
34,4,2
35,13,20
36,17,15
37,39,1
38,6,2
39,48,12
40,61,4
41,22,0
42,45,1
43,34,7
44,6,7
45,33,3
46,32,2
47,17,8
48,11,0
49,38,6
50,39,7
51,25,2
52,7,8
53,32,7
54,7,4
55,10,1
56,24,3
57,8,2
58,25,0
59,7,4
60,8,9
61,20,3
62,10,2
63,16,0
64,18,9
65,6,8
66,7,0
67,14,0
68,13,5
69,19,2
70,13,4
71,7,2
72,12,5
73,24,3
74,10,0
75,12,0
76,7,3
77,3,2
78,73,2
79,20,1
80,9,2
81,8,5
82,17,4
83,10,0
84,9,5
85,26,1
86,7,9
87,4,2
88,7,3
89,13,2
90,4,1
91,8,9
92,7,2
93,83,2
94,15,2
95,2,5
96,12,2
97,13,6
98,11,17
99,4,2
100,18,3
101,7,6
102,4,3
103,6,3
104,17,1
105,9,5
106,3,5
107,3,6
108,6,5
109,7,11
110,3,0
111,5,1
112,2,2
113,10,3
114,3,7
115,9,4
116,5,6
117,4,0
118,4,1
119,10,5
120,1,4
121,8,0
122,3,0
123,4,3
124,6,1
125,3,6
126,2,2
127,0,1
128,1,5
129,1,1
130,2,1
131,4,6
132,2,1
133,1,1
134,1,2
135,2,2
136,2,0
137,1,6
138,15,2
139,3,2
140,0,3
141,7,2
142,3,6
143,5,0
144,8,4
145,3,11
146,1,0
147,7,1
148,7,3
149,8,0
150,6,2
151,2,3
152,2,0
153,1,3
154,6,7
155,9,4
156,3,1
157,6,3
158,7,1
159,8,2
160,5,1
161,11,3
162,6,1
163,11,3
164,6,13
165,2,0
166,3,2
167,4,6
168,5,3
169,7,1
170,1,2
171,2,1
172,3,11
173,1,1
174,3,4
175,3,4
176,5,0
177,7,2
178,3,5
179,2,4
180,7,8
181,8,1
182,4,4
183,2,6
184,5,9
185,10,2
186,6,5
187,8,5
188,3,1
189,1,10
190,0,3
191,6,6
192,9,2
193,4,3
194,3,7
195,2,1
196,11,8
197,6,1
198,12,4
199,3,5
200,5,1
201,8,3
202,5,0
203,5,2
204,3,4
205,5,1
206,4,4
207,3,3
208,1,3
209,1,2
210,5,1
211,4,2
212,6,2
213,2,4
214,6,7
215,4,3
216,2,2
217,3,8
218,3,3
219,3,1
220,2,5
221,6,5
222,1,9
223,2,6
224,5,3
225,0,10
226,0,4
227,6,4
228,1,4
229,1,4
230,5,1
231,7,6
232,5,3
233,2,6
234,4,5
235,2,5
236,1,3
237,2,3
238,2,2
239,2,5
240,1,2
241,2,5
242,7,2
243,0,6
244,5,3
245,2,9
246,1,6
247,2,26
248,1,6
249,2,6
250,2,10
251,2,6
252,3,6
253,0,9
254,4,5
255,1,4
256,2,7
257,3,18
258,3,5
259,3,2
260,1,12
261,3,4
262,2,5
263,3,4
264,4,8
265,3,12
266,1,12
267,4,12
268,9,16
269,1,9
270,5,25
271,3,18
272,2,12
273,4,21
274,2,13
275,1,16
276,7,9
277,2,13
278,0,33
279,2,49
280,6,11
281,4,24
282,7,19
283,2,21
284,0,12
285,4,22
286,3,22
287,4,42
288,0,51
289,7,33
290,3,27
291,9,19
292,4,45
293,1,29
294,2,68
295,3,36
296,2,22
297,0,37
298,2,36
299,0,16
300,1,16
301,1,33
302,5,35
303,0,39
304,3,22
305,3,31
306,4,34
307,4,31
308,3,28
309,7,39
310,2,28
311,2,31
312,3,23
313,2,33
314,2,18
315,6,44
316,2,52
317,2,35
318,4,53
319,8,85
320,6,28
321,2,43
322,2,26
323,4,90
324,1,32
325,3,41
326,1,64
327,4,75
328,7,55
329,4,50
330,7,41
331,4,81
332,4,62
333,4,61
334,2,47
335,1,63
336,2,63
337,5,1231
338,13,170
339,8,58
340,6,137
341,95,67
342,11,101
343,8,87
344,20,90
345,9,174
346,9,117
347,18,176
348,14,212
349,36,121
350,17,96
351,25,76
352,21,332
353,25,185
354,23,160
355,23,170
356,28,331
357,32,166
358,55,264
359,81,222
360,99,158
361,71,604
362,77,367
363,129,468
364,87,623
365,105,518
366,90,1196
367,100,1841
368,137,2516
369,117,3440
370,109,1910
371,129,2483
372,138,1480
373,108,1152
374,114,1290
375,96,1437
376,61,1918
377,52,1272
378,30,990
379,39,1258
380,40,894
381,27,665
382,14,1157
383,26,720
384,34,352
385,15,596
386,31,330
387,23,687
388,23,279
389,25,604
390,47,491
391,23,239
392,16,329
393,25,378
394,16,285
395,20,261
396,12,335
