Base index,HP0.6.4.GC_2#TOP,HP0.6.4.GC_2#BOT
318,0,0.0016315579565643016
319,0,0.0016315579565643016
320,0,0.0005075958087088938
321,0,0.0009426779304593742
322,0,0.0011239621478554077
323,0,0.0034806569740038432
324,0,0.002320437982669229
325,0,0.0011602189913346144
326,0.00048516212501010755,0.001450273739168268
327,0.0005121155763995579,0.0016315579565643016
328,0.0010511846041885663,0.0004713389652296871
329,0.0009703242500202151,0.0009064210869801675
330,0.002452764076439988,0.0010151916174177876
331,0.0008625104444624134,0.0028280337913781225
332,0.001158998409746368,0.0015227874261266813
333,0.001536346729198674,0.0022479242957108153
334,0.0016441605347564756,0.000725136869584134
335,0.001536346729198674,0.001341503208730648
336,0.0015902536319775747,0.0027192632609405027
337,0.0010511846041885663,0.09321634458504043
338,0.0013207191180830706,0.0069613139480076865
339,0.0010511846041885663,0.0023929516696276423
340,0.0008355569930729629,0.00329937275660781
341,0.029136680951995904,0.002900547478336536
342,0.004204738416754265,0.003154345382690983
343,0.004824667798711625,0.004640875965338458
344,0.0026953451389450417,0.005692324426235452
345,0.003665669388965257,0.0034806569740038432
346,0.003962157354249212,0.003988252782712737
347,0.0026683916875555914,0.004749646495776078
348,0.0019676019514298804,0.00395199593923353
349,0.0022101830139349345,0.001667814800043508
350,0.004312552222312067,0.002320437982669229
351,0.003530902132018005,0.003263115913128603
352,0.0032074607153446,0.006417461295819586
353,0.00256057788199779,0.00351691381748305
354,0.006199293819573596,0.004278307530546391
355,0.003908250451470311,0.003263115913128603
356,0.0028570658472817445,0.004930930713172111
357,0.0032074607153446,0.003335629600087016
358,0.0015093932778092235,0.005692324426235452
359,0.002910972750060645,0.004604619121859251
360,0.005390690277890083,0.006780029730611653
361,0.004555133284817121,0.019397411261375584
362,0.008139942319614027,0.017947137522207317
363,0.005309829923721732,0.02893296109640695
364,0.008759871701571387,0.037924658279250206
365,0.01029621843077006,0.04470468800986186
366,0.008813778604350286,0.07425401544541532
367,0.010592706396054015,0.07099089953228672
368,0.006549688687636452,0.06174540444508901
369,0.020215088542087815,0.07603060077589645
370,0.008598150993234684,0.03922990464450165
371,0.017115441632301016,0.032268590696493966
372,0.013638446403061912,0.02824408107030202
373,0.020861971375434624,0.01055074145244915
374,0.0192986711948465,0.015699213226496502
375,0.012075146222473788,0.010296943548094703
376,0.015606048354491793,0.008121532939342301
377,0.018948276326783645,0.0068162865740908594
378,0.0076817336459933695,0.0070338276349661
379,0.02776205493113393,0.005039701243609731
380,0.013422818791946308,0.0040607664696711504
381,0.030726934583973478,0.005837351800152279
382,0.02180534217406539,0.005112214930568145
383,0.04059189779251233,0.004640875965338458
384,0.03560550928546401,0.0057285812697146585
385,0.024716314924126036,0.0029368043218157428
386,0.0353898816743484,0.0018853558609187484
387,0.030619120778415675,0.0019941263913563685
388,0.020996738632381877,0.0038432254087959103
389,0.02700735829222932,0.00362568434792067
390,0.01657637260451201,0.0031906022261701896
391,0.02388075793105307,0.003263115913128603
392,0.017142395083690466,0.008375330843696748
393,0.011913425514137085,0.0038069685653167036
394,0.006927037007088758,0.0029730611652949495
395,0.008679011347403036,0.003915739095754323
396,0.014689631007250478,0.0038432254087959103
397,0.01415056197946147,0.0030818316957325694
398,0.01797795207676343,0.0049671875566513176
399,0.009595428694644349,0.03756208984445814
400,0.007358292229319965,0.0032268590696493964
401,0.010457939139106762,0.002900547478336536
402,0.014015794722514218,0.004495848591421631
403,0.008086035416835126,0.004024509626191944
404,0.007789547451551171,0.003154345382690983
405,0.009298940729360395,0.004532105434900837
406,0.006549688687636452,0.004495848591421631
407,0.0076817336459933695,0.002284181139190022
408,0.004582086736206571,0.005257242304484972
409,0.0027762054931133933,0.0028642906348573293
410,0.004177784965364815,0.00329937275660781
411,0.04611735532734967,0.006308690765381966
412,0.007196571520983262,0.0034081432870454297
413,0.006603595590415352,0.004097023313150357
414,0.009245033826581494,0.004640875965338458
415,0.004986388507048327,0.004785903339255285
416,0.004743807444543274,0.005402269678401799
417,0.012182960028031589,0.0027917769478989158
418,0.005336783375111183,0
419,0.008247756125171828,0
420,0.009918870111317753,0
421,0.004204738416754265,0
422,0.00450122638203822,0
423,0.0031266003611762484,0
424,0.0029918331042289967,0
425,0.007600873291825018,0
