Distance from 5'-end,HP0.6.0_3
0,32.944247832479846
1,33.13119707955179
2,33.21517010596765
3,33.22029610099884
4,33.232961517010594
5,35.1547077016681
6,34.56539573087259
7,34.58500228160016
8,34.44617958728388
9,34.52739441261471
10,34.22919941185418
11,35.540227145971706
12,37.41528165086447
13,37.36116209501597
14,37.412923997363485
15,37.352426101505856
16,37.34807585052984
17,37.32641585965624
18,37.37414186482786
19,37.29299802261319
20,37.330117122141665
21,37.31837448663996
22,37.71234092176647
23,37.60489783501496
24,37.9020889317041
25,37.993474623535974
26,37.909009785529584
27,37.90386350960807
28,37.96631851138265
29,37.99267859859048
30,38.012807382244084
31,37.92304416163869
32,37.964143385894644
33,37.95393195761294
34,37.89906707904477
35,37.856796633372205
36,37.5567104395883
37,37.624666632865186
38,37.60713380317396
39,37.431197079551794
40,37.497916138518484
41,37.525584343152666
42,37.70914161131674
43,37.789256198347104
44,37.721158038837906
45,37.803381838462705
46,37.954981493687576
47,37.943233787963294
48,37.88506819449374
49,37.81537291487096
50,37.7816356538052
51,37.7515590934442
52,37.764974902398215
53,37.700141966232316
54,37.68735486487857
55,37.79778431273133
56,37.548491608781625
57,37.656553262688234
58,37.74990113065964
59,37.617035947878115
60,37.491943416315976
61,37.53375754195609
62,37.55665466713989
63,37.65841910459869
64,37.65032702935659
65,37.54468894184455
66,37.87511534756376
67,37.86349439740405
68,37.77365512345992
69,37.77094762460072
70,37.66679511230543
71,37.63661714749278
72,37.850205344014604
73,37.86473153171424
74,37.8448511889672
75,37.51429802768342
