Base index,HP0.4.4_1#TOP,HP0.4.4_1#BOT
-49.5,0.0005058168942842691,0.0008602633153800119
-48.5,0.0010116337885685382,0.000766756433273489
-47.5,0.0010116337885685382,0.00037402752842609214
-46.5,0.00025290844714213456,0.00028052064631956913
-45.5,0.0007587253414264037,0.0002244165170556553
-44.5,0.0007587253414264037,0.0011594853381208857
-43.5,0.0007587253414264037,0.000523638539796529
-42.5,0.0015174506828528073,0.0003927289048473968
-41.5,0.0007587253414264037,0.0004675344105326152
-40.5,0.0007587253414264037,0.0009724715739078396
-39.5,0.0012645422357106728,0.00037402752842609214
-38.5,0.0005058168942842691,0.0004114302812687014
-37.5,0.0012645422357106728,0.0004488330341113106
-36.5,0.0010116337885685382,0.001103381208856972
-35.5,0.0005058168942842691,0.0008976660682226212
-34.5,0.0012645422357106728,0.0005797426690604429
-33.5,0.0010116337885685382,0.0004862357869539198
-32.5,0.027567020738492664,0.0007854578096947936
-31.5,0.002276176024279211,0.0008415619389587073
-30.5,0.0017703591299949419,0.033419359664871334
-29.5,0.0037936267071320183,0.0025994913225613407
-28.5,0.0020232675771370764,0.001047277079593058
-27.5,0.0005058168942842691,0.0023937761819269898
-26.5,0.0032878098128477492,0.0015148114901256731
-25.5,0.0020232675771370764,0.0017018252543387193
-24.5,0.00278199291856348,0.0010098743267504488
-23.5,0.002276176024279211,0.0026555954518252545
-22.5,0.00278199291856348,0.0025059844404548173
-21.5,0.0025290844714213456,0.0019449431478156792
-20.5,0.0017703591299949419,0.00332884500299222
-19.5,0.0020232675771370764,0.0036654697785757032
-18.5,0.004552352048558422,0.002375074805505685
-17.5,0.0025290844714213456,0.001383901855176541
-16.5,0.0035407182599898838,0.0011968880909634949
-15.5,0.0042994436014162874,0.005591711549970077
-14.5,0.00556398583712696,0.002954817474566128
-13.5,0.0065756196256954984,0.00263689407540395
-12.5,0.00784016186140617,0.0030483243566726513
-11.5,0.006322711178553364,0.005498204667863555
-10.5,0.014415781487101669,0.0031231298623578697
-9.5,0.00784016186140617,0.005385996409335727
-8.5,0.012898330804248861,0.005797426690604428
-7.5,0.01568032372281234,0.00641457211250748
-6.5,0.01997976732422863,0.01883228605625374
-5.5,0.016439049064238747,0.016532016756433274
-4.5,0.013657056145675266,0.02320840813883902
-3.5,0.02276176024279211,0.033812088569718735
-2.5,0.023773394031360646,0.04903500897666068
-1.5,0.01719777440566515,0.09259051466187912
-0.5,0.018462316641375823,0.10942175344105326
0.5,0.020991401112797167,0.1067100538599641
1.5,0.026555386949924126,0.09509649910233393
2.5,0.035912999494183105,0.05361684619988031
3.5,0.02276176024279211,0.04183497905445841
4.5,0.05007587253414264,0.01980475763016158
5.5,0.032625189681335355,0.014418761220825853
6.5,0.049064238745574106,0.0071252244165170555
7.5,0.03464845725847243,0.007031717534410533
8.5,0.04324734446130501,0.015522142429682825
9.5,0.029843196762771876,0.008247307001795332
10.5,0.027314112291350532,0.00450703171753441
11.5,0.033131006575619626,0.011089916217833633
12.5,0.019221041982802226,0.003384949132256134
13.5,0.02276176024279211,0.006171454219030521
14.5,0.014921598381385938,0.009369389587073609
15.5,0.014668689934243804,0.006152752842609216
16.5,0.009610520991401113,0.0023937761819269898
17.5,0.00834597875569044,0.008546529024536205
18.5,0.013657056145675266,0.006190155595451825
19.5,0.010622154779969651,0.007480550568521843
20.5,0.01669195751138088,0.0034971573907839615
21.5,0.012645422357106728,0.0054046977857570315
22.5,0.006322711178553364,0.004151705565529623
23.5,0.010116337885685382,0.002954817474566128
24.5,0.012645422357106728,0.0029735188509874325
25.5,0.008093070308548306,0.003422351885098743
26.5,0.0042994436014162874,0.004020795930580491
27.5,0.0070814365199797676,0.002562088569718731
28.5,0.005058168942842691,0.0038711849192100537
29.5,0.006828528072837633,0.003478456014362657
30.5,0.0030349013657056147,0.003852483542788749
31.5,0.0035407182599898838,0.016457211250748054
32.5,0.0048052604957005566,0.0031231298623578697
33.5,0.0139099645928174,0.0020571514063435067
34.5,0.006069802731411229,0.004320017953321364
35.5,0.004046535154274153,0.0038711849192100537
36.5,0.004552352048558422,0.0021319569120287255
37.5,0.004046535154274153,0.0039459904248952725
38.5,0.002276176024279211,0.003384949132256134
39.5,0.010116337885685382,0.0017018252543387193
40.5,0.00556398583712696,0.003235338120885697
41.5,0.00556398583712696,0.0016831238779174147
42.5,0.0035407182599898838,0.0027865050867743866
43.5,0.0017703591299949419,0.0034597546379413523
44.5,0.00278199291856348,0.0019823459006582883
45.5,0.0030349013657056147,0.002954817474566128
46.5,0.0017703591299949419,0.0021319569120287255
47.5,0.006322711178553364,0.0026181926989826453
48.5,0.002276176024279211,0.0027865050867743866
49.5,0.004552352048558422,0.00190754039497307
