Base index shifted,HP0.4.4#TOP#AVERAGE,HP0.4.4#TOP#STD,HP0.4.4#BOT#AVERAGE,HP0.4.4#BOT#STD
-49.5,0.00036831741065859074,0.0001234773540789303,0.0012451404320563948,0.0003426717149817718
-48.5,0.0007949662893831431,0.0002012522686942558,0.0012021785536315017,0.00053044523622304
-47.5,0.0007089390651925535,0.0002749589482397827,0.0003760018498533535,9.343698827893785e-06
-46.5,0.0003186150774626778,5.7080981766597905e-05,0.0005023228270313679,0.0002184134701391506
-45.5,0.0008263208076785822,0.00011650231535025903,0.0005581234092813379,0.0003066510180989485
-44.5,0.0006691390521198095,0.00010048104959018516,0.0018560191409303043,0.000634110209081792
-43.5,0.001122929308069975,0.0003163143901094176,0.0009490393462682944,0.0004174434325315717
-42.5,0.0009932212432677803,0.00045601915588369327,0.0006231859729664739,0.00024626608585275484
-41.5,0.0006879188776060548,6.247411935621066e-05,0.0006771223072680027,0.00018240051177916466
-40.5,0.0007136226421234571,3.9165579086222424e-05,0.0012370423919675186,0.00023356011649856598
-39.5,0.0010028367676226152,0.0002434413318825907,0.0004681844704252812,0.0001443952758672607
-38.5,0.0008023414516377246,0.00026612243413621486,0.0007977577929426508,0.0003394352425601599
-37.5,0.0008743179450356036,0.0003382653728101185,0.0006989448531001915,0.00021663173937958716
-36.5,0.0007900151293215587,0.00019249243429949236,0.0015977846751870626,0.0004413816456710228
-35.5,0.0009625015882885094,0.0003978493423796455,0.001193717940679752,0.0002665464665653615
-34.5,0.0008416902414870442,0.00036806397228267057,0.0009469893705456579,0.0003228504490374865
-33.5,0.0008008846262918608,0.00019868153198686374,0.0006715631816857187,0.00035045783270118295
-32.5,0.02535158260078732,0.0019186477828291974,0.0009233784635185137,0.00013128303683375414
-31.5,0.002412759051729148,0.00015858192184966537,0.0013348685715565498,0.0004988150901186568
-30.5,0.0014156569809225068,0.00032027156927951893,0.041092863408627736,0.006646977191433875
-29.5,0.002947238878985178,0.0007331503327789762,0.003706293764508313,0.0009586494630193308
-28.5,0.0018696763947280467,0.00039226226162789745,0.0013852872093170973,0.000428563832049641
-27.5,0.0008557217596421019,0.0003031995314145384,0.0028266865261171482,0.0003964870669452457
-26.5,0.003330287401515279,0.0001754734796963439,0.002109327551167334,0.0006157840170062186
-25.5,0.0020140542996222514,1.1078793238760826e-05,0.002399405644170901,0.0006570853657672333
-24.5,0.003084589689172635,0.00027594780263844265,0.0014454319281731712,0.00038800843753192515
-23.5,0.0024008647399987536,0.00025634948623309617,0.003177078540850611,0.00047758437672372104
-22.5,0.002399465552565849,0.00042101323937510527,0.0032080703204599237,0.0006377090927961987
-21.5,0.002399178756797515,0.0001190281661994969,0.0023623318459281254,0.0003721390472462602
-20.5,0.0024369604731380554,0.0006575304270604556,0.0042471832857285795,0.0007962155356408779
-19.5,0.0020011928110447237,9.3648638852894e-05,0.004276639771989285,0.0005362372022995597
-18.5,0.0030597341918099067,0.0013163765343252836,0.0026907829271273567,0.0002775367058912452
-17.5,0.0024713196776504844,0.0003107023190470272,0.001618679254156642,0.0003870023153246974
-16.5,0.0038901386797577466,0.0003276012054392005,0.0020488538777114263,0.0007679414734022027
-15.5,0.004185577150571609,0.00012194621037197552,0.006425731576954847,0.000726790526161441
-14.5,0.006150418765496679,0.0006708792103520842,0.004245817091707722,0.001141377088518585
-13.5,0.006432257728741255,0.000376360163409267,0.003606535996898688,0.0008429726162581358
-12.5,0.007689153760445881,0.00013225743412453384,0.0035850084513991093,0.0004797085169939085
-11.5,0.007521392937551681,0.0012750751541196251,0.006650140348249574,0.0010796693367068318
-10.5,0.012230977462340267,0.0021426491443843356,0.003675723351152693,0.00048092628365845063
-9.5,0.008978306756892797,0.0011797333989972212,0.006440856463444352,0.0009182772902238069
-8.5,0.016123790083826257,0.002793366060597914,0.006384912421910633,0.0005453811388446716
-7.5,0.014235447570395665,0.0012810958691896628,0.007139252783449364,0.0006370044625972701
-6.5,0.018271618805460875,0.0017700444169163854,0.021388300055154436,0.004103846282257006
-5.5,0.016519087902876158,0.0006023964738620631,0.017830370736168402,0.0011296450972217487
-4.5,0.01305869036496443,0.0009524060299939492,0.025365953882432596,0.0025762390321430765
-3.5,0.023217089262212096,0.0016856689723826355,0.03512473447229568,0.0017001062661015452
-2.5,0.020634652677489915,0.002718934281659921,0.04589520393324449,0.003951144320061454
-1.5,0.018483259863076293,0.0012393499765581818,0.08668686218757964,0.005936205471071779
-0.5,0.01831457374723105,0.00026221933726608334,0.09421577026722373,0.013246573619294532
0.5,0.01967657071686817,0.0015683788278934808,0.08955451669847264,0.015427335610422262
1.5,0.023920850074312012,0.0023935755951371295,0.08498092621407928,0.008768199835486896
2.5,0.03513029645562358,0.0006840161051178069,0.049821391863730975,0.004108782578838289
3.5,0.023517355130977836,0.0016737773886526355,0.04020315413870844,0.0014141791236363813
4.5,0.04947196238327931,0.0009620308148201774,0.021302748761865584,0.0013063263101232548
5.5,0.03597221742400822,0.0030331650724424453,0.015819805878134044,0.001228994100093286
6.5,0.04613814568039379,0.002718166272132898,0.008137892305632123,0.0008826651360519135
7.5,0.0321925997090634,0.002220027719567384,0.007717005303556505,0.0005965332648139491
8.5,0.04340924973268714,0.0010621529613463149,0.01681686817448193,0.0012063235324345225
9.5,0.03254469735393454,0.0032767996494713993,0.008948555910013893,0.0006449963364655424
10.5,0.02596615573655411,0.0016441290442076911,0.004674092479668325,0.0004258979394089864
11.5,0.030548002910685754,0.0024804170055895123,0.011117378456148817,0.0010632433092489244
12.5,0.01897280487710525,0.0005704264434148976,0.004139504323118757,0.0009351847657519696
13.5,0.02431157770267836,0.0025201078044077584,0.006477043994852671,0.00043791071576405096
14.5,0.017495327121064067,0.002553912878962149,0.010849401177317532,0.001304763891700544
15.5,0.014132567781925773,0.0006770247310470499,0.006548855265510381,0.0003504268192228153
16.5,0.009730597807786774,0.00031585142085904967,0.0025574436502300473,0.00014633033263865196
17.5,0.008978918773704771,0.0005909182412027399,0.009174913130233768,0.0007008146264271908
18.5,0.014162094736069077,0.0004497635589627561,0.006236439711842486,0.00019527655855028543
19.5,0.010934889975754088,0.0002712430853224245,0.007400979073231476,8.600101069012782e-05
20.5,0.016057635688903074,0.0006916989207165905,0.0037296765463587776,0.0004459928017363697
21.5,0.011000274843651774,0.0014479377500507486,0.005918035352115391,0.00045708173005214333
