Base index,HP0.4.4_2#TOP,HP0.4.4_2#BOT
1,37955,47790
2,942,911
3,152,171
4,161,373
5,44,155
6,46,23
7,96,160
8,148,77
9,18,36
10,126,23
11,131,307
12,35,116
13,39,49
14,38,16
15,85,20
16,20,64
17,26,23
18,36,31
19,57,260
20,22,72
21,116,58
22,86,53
23,34,23
24,17,50
25,16,13
26,20,50
27,54,64
28,21,42
29,11,21
30,20,53
31,24,95
32,21,71
33,37,9
34,12,17
35,18,241
36,27,86
37,49,36
38,9,12
39,65,123
40,60,51
41,17,14
42,35,8
43,61,70
44,17,59
45,35,30
46,32,10
47,19,47
48,17,10
49,60,47
50,45,26
51,17,17
52,10,33
53,40,28
54,9,41
55,13,11
56,41,25
57,19,41
58,48,33
59,15,48
60,25,49
61,39,69
62,16,12
63,31,18
64,25,139
65,31,63
66,15,20
67,34,20
68,25,38
69,46,21
70,18,24
71,24,19
72,31,44
73,96,18
74,43,30
75,31,28
76,28,33
77,28,33
78,355,23
79,54,27
80,31,42
81,41,68
82,58,31
83,47,23
84,19,38
85,105,73
86,29,98
87,31,42
88,42,50
89,28,38
90,41,32
91,31,76
92,27,32
93,402,78
94,61,73
95,35,62
96,47,30
97,57,31
98,41,200
99,33,36
100,209,15
101,61,69
102,44,51
103,56,68
104,246,37
105,58,59
106,32,63
107,26,27
108,71,34
109,75,55
110,53,32
111,39,44
112,43,38
113,68,27
114,43,61
115,101,46
116,53,33
117,38,25
118,55,27
119,67,129
120,42,36
121,58,38
122,34,20
123,28,30
124,23,21
125,35,51
126,48,20
127,20,23
128,59,48
129,28,32
130,55,59
131,46,120
132,32,48
133,26,11
134,39,23
135,49,37
136,34,19
137,34,67
138,235,33
139,49,17
140,35,48
141,47,35
142,50,23
143,36,28
144,44,29
145,36,78
146,28,30
147,42,32
148,54,49
149,43,28
150,44,39
151,38,70
152,33,44
153,36,40
154,39,98
155,95,52
156,54,95
157,33,42
158,44,21
159,56,42
160,48,28
161,88,51
162,73,45
163,66,42
164,59,140
165,70,51
166,50,46
167,41,54
168,50,42
169,34,39
170,42,67
171,58,60
172,29,59
173,70,68
174,45,122
175,45,55
176,64,42
177,83,51
178,36,68
179,33,78
180,99,64
181,80,34
182,38,105
183,36,38
184,123,38
185,56,30
186,52,38
187,90,53
188,41,87
189,38,76
190,48,49
191,38,72
192,40,26
193,58,28
194,34,102
195,32,59
196,110,73
197,42,38
198,89,38
199,55,40
200,33,24
201,97,39
202,30,43
203,45,31
204,32,37
205,28,65
206,33,39
207,37,36
208,36,55
209,30,39
210,37,38
211,63,34
212,52,29
213,67,42
214,74,90
215,50,80
216,50,32
217,56,37
218,53,37
219,35,51
220,46,71
221,68,78
222,67,72
223,44,46
224,49,48
225,33,117
226,25,57
227,178,40
228,62,52
229,51,52
230,43,34
231,104,29
232,37,32
233,26,58
234,47,33
235,23,77
236,33,45
237,43,43
238,79,19
239,54,65
240,18,45
241,32,55
242,57,42
243,35,33
244,63,44
245,31,47
246,16,69
247,43,150
248,43,60
249,49,37
250,36,54
251,43,44
252,56,30
253,33,53
254,41,18
255,35,36
256,42,22
257,53,102
258,46,26
259,45,24
260,33,53
261,52,34
262,70,39
263,45,36
264,36,29
265,56,60
266,20,47
267,70,42
268,41,23
269,19,47
270,21,93
271,45,35
272,37,39
273,61,36
274,35,39
275,53,44
276,50,28
277,20,37
278,29,91
279,18,79
280,47,26
281,44,39
282,71,32
283,44,40
284,26,35
285,40,39
286,64,35
287,28,51
288,35,88
289,32,47
290,35,31
291,61,37
292,24,55
293,16,14
294,40,54
295,10,30
296,11,8
297,16,14
298,33,25
299,14,15
300,16,10
301,16,29
302,19,26
303,21,22
304,20,11
305,24,16
306,26,21
307,26,20
308,8,16
309,29,12
310,23,8
311,13,27
312,9,28
313,33,32
314,14,17
315,57,40
316,23,35
317,17,30
318,35,48
319,46,37
320,28,13
321,14,18
322,14,22
323,29,71
324,10,48
325,23,21
326,24,27
327,13,50
328,36,14
329,21,33
330,48,29
331,29,69
332,24,50
333,26,38
334,36,16
335,33,37
336,26,65
337,26,1583
338,43,150
339,25,66
340,29,103
341,908,97
342,89,88
343,43,62
344,94,127
345,81,119
346,39,94
347,132,165
348,75,165
349,118,99
350,101,73
351,73,95
352,86,239
353,92,181
354,78,142
355,96,132
356,103,270
357,157,138
358,152,243
359,225,243
360,225,269
361,286,679
362,332,657
363,455,872
364,382,1220
365,664,1668
366,496,2853
367,689,3112
368,598,3009
369,508,2838
370,817,1781
371,712,1394
372,737,774
373,692,577
374,753,302
375,874,287
376,1305,633
377,953,321
378,1812,154
379,1377,431
380,1637,136
381,1184,222
382,1590,401
383,1184,241
384,991,92
385,1056,351
386,726,228
387,860,262
388,657,150
389,501,222
390,378,145
391,340,111
392,544,103
393,415,139
394,574,157
395,391,103
396,267,142
397,351,136
398,431,167
399,283,670
400,167,96
401,236,72
402,207,177
403,305,148
404,188,102
405,158,179
406,236,101
407,586,69
408,192,137
409,219,61
410,235,106
411,163,164
412,146,80
413,402,94
414,175,77
415,267,116
416,212,102
417,131,75
418,160,68
419,174,106
420,113,150
421,168,68
422,148,80
423,238,281
424,147,196
425,89,97
426,102,64
427,189,85
428,105,101
429,84,84
430,117,111
431,106,82
432,200,200
433,94,73
434,79,254
435,202,164
436,74,155
437,82,108
438,85,111
439,227,106
440,245,114
441,108,135
442,61,93
443,162,79
444,144,246
445,118,133
446,100,103
447,83,219
448,93,217
449,134,87
450,87,78
451,97,79
452,158,357
453,179,122
454,117,121
455,135,115
456,263,171
457,80,83
458,87,118
459,105,117
460,152,73
461,109,95
462,64,105
463,421,94
464,128,173
465,79,175
466,185,110
467,273,163
468,89,118
469,84,109
470,78,100
471,81,123
472,249,121
473,100,141
474,51,55
475,135,88
476,62,589
477,62,121
478,90,72
479,86,103
480,61,70
481,99,78
482,65,159
483,118,84
484,63,60
485,170,159
486,70,115
487,45,96
488,85,56
489,58,100
490,66,84
491,58,40
492,62,37
493,97,106
494,104,93
495,79,65
496,28,101
497,60,83
498,40,51
499,47,53
500,72,96
501,57,46
502,43,76
503,43,67
504,213,38
505,59,48
506,47,65
507,41,58
508,64,87
509,49,40
510,84,57
511,59,148
512,20,76
513,72,26
514,24,51
515,95,50
516,33,123
517,37,61
518,46,88
519,49,93
520,54,90
521,31,76
522,189,53
523,73,92
524,39,100
525,128,47
526,100,46
527,41,123
528,40,58
529,57,66
530,103,74
531,76,54
532,91,41
533,75,39
534,49,56
535,111,47
536,55,33
537,73,74
538,48,69
539,41,45
540,85,62
541,159,87
542,44,113
543,30,96
544,99,71
545,78,62
546,57,58
547,45,101
548,49,30
549,41,46
550,40,75
551,68,98
552,98,73
553,46,55
554,55,65
555,102,40
556,84,68
557,90,67
558,51,52
559,128,81
560,61,50
561,42,139
562,271,84
563,58,56
564,28,48
565,101,86
566,57,60
567,48,53
568,95,84
569,39,49
