Base index,HP0.6.0_1#TOP,HP0.6.0_1#BOT
1,36630,47845
2,838,906
3,139,162
4,140,336
5,27,106
6,44,19
7,123,119
8,97,54
9,34,21
10,70,21
11,96,190
12,48,53
13,35,42
14,24,22
15,63,26
16,21,40
17,29,19
18,32,43
19,45,171
20,21,66
21,90,37
22,72,48
23,24,26
24,23,29
25,32,19
26,15,34
27,41,35
28,12,28
29,16,24
30,23,24
31,27,57
32,17,49
33,17,14
34,6,19
35,26,164
36,25,53
37,33,26
38,27,15
39,51,75
40,49,22
41,34,11
42,31,18
43,47,51
44,21,44
45,21,24
46,33,15
47,33,44
48,16,15
49,33,32
50,42,32
51,27,18
52,13,37
53,42,28
54,13,28
55,13,11
56,44,24
57,24,35
58,37,22
59,17,29
60,34,63
61,41,33
62,16,16
63,38,16
64,27,88
65,15,47
66,20,19
67,37,23
68,29,33
69,46,26
70,23,33
71,29,21
72,37,37
73,47,17
74,34,23
75,31,20
76,29,27
77,43,42
78,171,24
79,56,28
80,40,44
81,34,60
82,70,29
83,26,25
84,28,27
85,62,44
86,54,78
87,61,26
88,39,48
89,45,16
90,43,26
91,38,55
92,37,36
93,225,57
94,71,30
95,48,57
96,61,31
97,60,34
98,55,165
99,50,30
100,153,16
101,67,65
102,64,27
103,89,41
104,157,36
105,69,50
106,53,64
107,32,30
108,81,47
109,100,52
110,46,36
111,34,35
112,41,47
113,63,27
114,70,46
115,93,32
116,56,27
117,71,31
118,66,27
119,82,46
120,52,27
121,64,19
122,72,26
123,42,35
124,36,25
125,59,40
126,46,21
127,34,22
128,58,35
129,39,26
130,46,29
131,56,61
132,34,31
133,50,15
134,45,34
135,55,29
136,63,20
137,69,64
138,169,27
139,58,34
140,61,40
141,65,30
142,56,25
143,61,32
144,46,29
145,52,59
146,36,29
147,56,26
148,43,29
149,53,29
150,59,38
151,45,40
152,43,41
153,33,18
154,57,58
155,79,33
156,61,51
157,66,23
158,70,36
159,53,32
160,56,20
161,82,40
162,77,56
163,71,35
164,59,78
165,54,35
166,57,35
167,50,64
168,53,43
169,42,53
170,36,44
171,60,54
172,43,54
173,45,49
174,46,46
175,42,29
176,67,41
177,57,45
178,51,45
179,40,40
180,63,33
181,68,32
182,37,71
183,46,38
184,95,50
185,59,30
186,72,29
187,79,36
188,39,53
189,54,38
190,46,46
191,49,54
192,35,31
193,54,34
194,56,64
195,41,32
196,81,39
197,51,20
198,60,31
199,37,29
200,42,30
201,71,31
202,46,27
203,56,31
204,42,22
205,20,43
206,36,19
207,58,34
208,36,33
209,36,30
210,58,38
211,41,30
212,48,29
213,77,36
214,69,55
215,60,45
216,60,37
217,70,33
218,45,31
219,41,41
220,45,40
221,55,45
222,45,54
223,54,26
224,40,35
225,36,64
226,31,39
227,86,51
228,43,27
229,61,27
230,37,22
231,52,35
232,33,42
233,23,44
234,56,28
235,30,42
236,36,40
237,75,35
238,41,20
239,35,40
240,35,29
241,31,44
242,49,40
243,59,29
244,53,39
245,31,37
246,24,44
247,42,83
248,42,36
249,57,26
250,51,42
251,39,38
252,48,26
253,36,47
254,29,23
255,36,22
256,33,25
257,40,63
258,31,19
259,32,33
260,48,31
261,36,27
262,32,30
263,29,33
264,43,35
265,39,37
266,29,41
267,49,29
268,38,25
269,23,37
270,22,60
271,30,30
272,29,31
273,35,21
274,19,33
275,34,26
276,31,23
277,26,21
278,17,49
279,29,39
280,25,14
281,23,19
282,44,11
283,24,35
284,30,23
285,29,29
286,34,28
287,21,36
288,17,26
289,34,17
290,24,26
291,31,18
292,25,28
293,2,5
294,13,18
295,6,5
296,8,9
297,8,13
298,7,14
299,4,5
300,8,8
301,6,8
302,8,14
303,10,7
304,10,8
305,4,8
306,10,8
307,9,10
308,11,5
309,14,7
310,6,10
311,2,13
312,5,5
313,7,9
314,3,12
315,11,14
316,3,14
317,4,14
318,9,22
319,18,15
320,8,9
321,4,9
322,5,11
323,14,29
324,6,13
325,12,15
326,3,17
327,3,20
328,12,14
329,7,13
330,18,12
331,15,24
332,13,16
333,9,23
334,12,17
