Base index,HP0.4.4_1#TOP,HP0.4.4_1#BOT
1,63985,5158
2,1416,100
3,219,17
4,296,38
5,64,21
6,68,7
7,176,27
8,230,12
9,40,4
10,161,4
11,189,35
12,60,10
13,56,8
14,44,1
15,123,3
16,32,9
17,33,2
18,54,3
19,104,22
20,43,25
21,156,11
22,123,8
23,37,7
24,24,5
25,27,2
26,21,18
27,62,11
28,18,7
29,10,2
30,20,4
31,30,4
32,20,10
33,45,1
34,6,2
35,18,46
36,37,9
37,79,5
38,19,2
39,100,28
40,109,8
41,26,0
42,89,2
43,66,11
44,21,10
45,56,4
46,28,1
47,20,11
48,14,3
49,75,5
50,63,6
51,12,1
52,15,7
53,34,8
54,21,3
55,15,1
56,47,9
57,8,9
58,39,4
59,8,4
60,15,10
61,32,10
62,20,2
63,15,1
64,13,22
65,15,11
66,5,3
67,25,2
68,14,7
69,23,2
70,10,1
71,10,7
72,16,7
73,31,2
74,19,1
75,21,8
76,13,3
77,13,8
78,107,4
79,18,5
80,8,4
81,8,9
82,24,2
83,12,2
84,15,3
85,38,7
86,19,13
87,15,7
88,17,7
89,21,1
90,17,5
91,12,10
92,14,4
93,157,5
94,26,7
95,9,4
96,20,7
97,18,10
98,13,23
99,10,7
100,87,2
101,20,4
102,9,2
103,14,9
104,51,5
105,21,6
106,8,6
107,6,8
108,17,3
109,8,8
110,5,5
111,6,5
112,7,5
113,13,5
114,2,8
115,7,6
116,5,3
117,7,3
118,6,2
119,9,5
120,12,6
121,13,2
122,6,3
123,6,4
124,4,6
125,6,4
126,6,2
127,2,1
128,8,6
129,5,6
130,7,5
131,7,16
132,6,5
133,4,1
134,13,7
135,5,5
136,8,5
137,14,11
138,34,5
139,6,5
140,11,14
141,11,2
142,4,3
143,6,2
144,2,1
145,4,5
146,10,4
147,7,3
148,4,5
149,10,1
150,7,5
151,12,6
152,11,8
153,7,2
154,4,8
155,21,4
156,13,9
157,7,2
158,9,3
159,9,6
160,10,6
161,18,5
162,18,5
163,16,7
164,13,18
165,9,0
166,12,3
167,4,10
168,9,4
169,7,6
170,6,5
171,6,7
172,9,10
173,6,7
174,9,11
175,3,7
176,8,3
177,9,10
178,5,4
179,11,7
180,19,4
181,7,3
182,5,12
183,4,10
184,18,8
185,7,2
186,11,5
187,15,3
188,2,6
189,7,8
190,3,3
191,12,3
192,4,0
193,6,5
194,3,6
195,1,5
196,12,6
197,9,3
198,11,1
199,7,7
200,4,5
201,14,5
202,8,3
203,4,4
204,3,4
205,2,8
206,8,6
207,6,3
208,6,4
209,3,3
210,6,5
211,7,3
212,11,4
213,10,3
214,12,5
215,9,6
216,6,4
217,2,5
218,4,2
219,2,9
220,5,8
221,7,11
222,3,8
223,6,6
224,2,5
225,1,14
226,1,7
227,18,9
228,4,4
229,5,6
230,5,6
231,15,2
232,6,6
233,1,8
234,4,9
235,2,11
236,6,7
237,3,10
238,3,7
239,5,10
240,2,8
241,7,13
242,8,5
243,2,9
244,6,7
245,4,9
246,3,12
247,3,45
248,8,14
249,2,5
250,4,14
251,3,2
252,5,3
253,5,7
254,8,5
255,1,4
256,3,7
257,3,23
258,7,9
259,5,9
260,2,15
261,4,11
262,3,20
263,4,7
264,8,10
265,3,18
266,1,17
267,7,11
268,5,8
269,3,21
270,7,26
271,5,15
272,0,13
273,4,10
274,2,12
275,7,20
276,1,9
277,3,10
278,3,32
279,1,36
280,8,11
281,1,6
282,8,10
283,4,9
284,6,18
285,6,8
286,3,16
287,1,24
288,3,49
289,4,26
290,3,9
291,7,15
292,3,25
293,0,9
294,3,35
295,1,19
296,0,10
297,1,24
298,3,18
299,0,6
300,0,10
301,3,11
302,1,18
303,0,18
304,2,10
305,1,8
306,4,22
307,2,19
308,1,7
309,4,15
310,4,17
311,1,24
312,2,14
313,2,11
314,2,8
315,6,47
316,5,38
317,2,15
318,7,46
319,6,41
320,4,20
321,2,15
322,1,12
323,3,62
324,2,28
325,4,21
326,4,25
327,1,52
328,3,20
329,3,22
330,3,24
331,6,59
332,3,48
333,3,31
334,5,26
335,2,42
336,5,45
337,4,1787
338,2,139
339,5,56
340,4,128
341,109,81
342,9,91
343,7,54
344,15,142
345,8,134
346,2,104
347,13,178
348,8,196
349,11,127
350,9,74
351,11,64
352,10,299
353,7,158
354,8,141
355,18,163
356,10,294
357,14,167
358,17,288
359,22,310
360,26,343
361,31,1007
362,25,884
363,57,1241
364,31,1808
365,51,2622
366,62,4951
367,79,5851
368,65,5706
369,54,5085
370,90,2867
371,94,2237
372,68,1059
373,73,771
374,83,381
375,105,376
376,142,830
377,90,441
378,198,241
379,129,593
380,194,181
381,137,330
382,171,501
383,118,329
384,108,128
385,131,457
386,76,331
387,90,400
388,59,187
389,58,289
390,38,222
391,33,158
392,54,159
393,42,183
394,66,215
395,50,137
396,25,207
397,40,186
398,50,206
399,32,880
400,17,167
401,28,110
402,20,231
403,27,207
404,12,114
405,14,211
406,19,181
407,55,91
408,24,173
409,16,90
410,18,149
411,16,185
412,9,106
413,40,158
414,22,114
415,22,140
416,14,149
417,7,102
418,11,105
419,12,116
420,7,252
421,25,94
422,9,121
423,18,422
424,20,291
425,13,141
426,9,85
427,12,108
428,17,109
429,13,108
430,15,160
431,14,133
432,22,280
433,4,118
434,9,406
435,21,271
436,4,223
437,8,146
438,8,194
439,24,136
440,23,111
441,13,184
442,7,143
443,20,124
444,15,352
445,8,216
446,9,148
447,10,355
448,9,318
449,10,121
450,9,120
451,12,117
452,24,600
453,19,190
454,4,163
455,7,193
456,35,307
457,12,134
458,6,222
459,12,157
460,18,105
461,11,152
462,24,141
463,129,152
464,26,297
465,23,248
466,50,154
467,50,246
468,27,164
469,15,162
470,15,101
471,31,227
472,29,164
473,17,205
474,15,91
475,20,93
476,12,865
477,13,186
478,29,92
479,9,158
480,8,101
481,18,136
482,9,246
483,22,82
484,14,69
485,36,216
486,13,132
487,9,99
488,12,75
489,11,130
490,8,104
491,9,57
492,11,71
493,24,116
494,21,161
495,12,102
496,5,84
497,8,92
498,6,71
499,6,82
500,15,106
501,3,65
502,4,115
503,6,107
504,41,52
505,9,90
506,5,67
507,7,63
508,6,124
509,8,75
510,7,79
511,7,208
512,2,105
513,6,57
514,2,72
515,15,83
516,3,156
517,3,87
518,5,130
519,7,140
520,4,102
521,3,89
522,20,74
523,14,108
524,5,114
525,15,75
526,10,86
527,3,132
528,3,67
529,0,110
530,12,89
531,4,76
532,11,54
533,6,57
534,2,75
535,14,61
536,3,70
537,14,77
538,4,79
539,4,37
540,11,72
541,11,126
542,7,151
543,3,115
544,8,91
545,9,77
546,7,65
547,2,121
548,2,25
549,4,59
550,2,72
551,8,114
552,3,77
553,3,78
