Base index,HP0.6.4_1#TOP,HP0.6.4_1#BOT
1,64754,4695
2,1566,91
3,185,27
4,296,35
5,53,22
6,93,1
7,135,17
8,272,4
9,47,2
10,148,2
11,203,29
12,68,11
13,99,10
14,46,1
15,169,4
16,26,8
17,43,2
18,44,4
19,92,24
20,33,14
21,176,9
22,119,6
23,56,3
24,29,15
25,31,2
26,17,7
27,89,14
28,30,12
29,16,2
30,25,8
31,48,5
32,28,10
33,59,4
34,17,4
35,37,23
36,47,10
37,115,4
38,34,0
39,126,16
40,116,4
41,59,4
42,93,3
43,118,6
44,28,9
45,75,2
46,68,1
47,48,17
48,32,2
49,126,5
50,91,6
51,49,2
52,16,11
53,75,5
54,40,10
55,25,0
56,74,4
57,37,14
58,100,3
59,46,6
60,35,10
61,108,10
62,45,4
63,76,1
64,45,15
65,51,10
66,37,4
67,56,3
68,49,8
69,80,3
70,40,4
71,45,4
72,46,10
73,87,5
74,66,0
75,41,4
76,38,3
77,39,5
78,194,5
79,62,4
80,40,5
81,50,11
82,74,5
83,45,4
84,25,5
85,88,10
86,54,13
87,41,3
88,32,5
89,32,3
90,37,8
91,41,11
92,29,3
93,213,10
94,55,9
95,34,6
96,45,7
97,45,8
98,35,26
99,30,3
100,113,3
101,34,6
102,50,7
103,43,10
104,93,3
105,36,7
106,22,11
107,24,5
108,52,4
109,36,6
110,16,3
111,32,4
112,21,4
113,34,10
114,35,7
115,36,6
116,38,8
117,44,5
118,35,3
119,40,8
120,22,4
121,36,5
122,32,3
123,21,5
124,9,6
125,14,12
126,22,2
127,17,4
128,33,14
129,15,5
130,27,7
131,25,17
132,15,7
133,25,3
134,42,4
135,22,8
136,18,4
137,39,14
138,77,1
139,36,9
140,48,2
141,31,5
142,26,9
143,30,5
144,36,9
145,39,10
146,32,4
147,32,5
148,48,6
149,39,4
150,37,9
151,49,10
152,24,13
153,39,12
154,45,13
155,55,8
156,41,12
157,54,6
158,57,4
159,50,10
160,56,7
161,88,13
162,62,9
163,64,13
164,32,20
165,57,9
166,48,7
167,42,17
168,30,8
169,50,7
170,42,15
171,56,15
172,43,21
173,41,12
174,37,17
175,34,9
176,40,9
177,39,8
178,25,14
179,27,5
180,52,10
181,43,7
182,28,17
183,26,7
184,43,11
185,41,5
186,44,15
187,50,13
188,29,5
189,30,10
190,32,9
191,24,5
192,33,6
193,34,5
194,37,17
195,49,12
196,42,12
197,20,9
198,32,5
199,38,2
200,23,4
201,49,7
202,25,5
203,38,8
204,11,6
205,15,12
206,19,5
207,31,7
208,18,5
209,27,9
210,28,9
211,19,6
212,29,1
213,45,7
214,33,6
215,30,8
216,21,9
217,25,9
218,20,7
219,17,6
220,27,12
221,21,10
222,14,12
223,8,9
224,16,6
225,16,16
226,8,6
227,19,6
228,15,2
229,19,6
230,7,11
231,17,2
232,5,10
233,11,11
234,16,3
235,5,6
236,7,4
237,11,7
238,10,4
239,6,9
240,3,5
241,8,7
242,14,7
243,12,2
244,9,6
245,3,3
246,4,11
247,13,21
248,8,7
249,11,3
250,5,9
251,5,7
252,9,5
253,2,5
254,4,5
255,6,5
256,9,6
257,6,12
258,6,2
259,4,5
260,2,7
261,5,2
262,6,4
263,8,3
264,3,4
265,7,11
266,1,5
267,7,5
268,4,8
269,2,6
270,9,10
271,5,10
272,3,3
273,8,6
274,7,10
275,4,10
276,5,9
277,4,7
278,4,13
279,1,13
280,1,10
281,4,8
282,8,5
283,4,7
284,3,8
285,6,7
286,8,6
287,1,17
288,3,17
289,4,12
290,4,8
291,7,11
292,0,14
293,1,5
294,5,14
295,0,13
296,2,5
297,3,18
298,0,8
299,0,10
300,1,4
301,3,9
302,1,15
303,1,16
304,1,4
305,1,6
306,0,13
307,3,10
308,1,8
309,3,14
310,0,10
311,1,19
312,1,15
313,5,16
314,3,8
315,4,24
316,0,20
317,0,16
318,2,30
319,2,30
320,1,16
321,2,7
322,1,13
323,10,53
324,0,22
325,0,15
326,4,23
327,2,44
328,4,20
329,3,32
330,3,26
331,2,54
332,2,49
333,2,23
334,5,30
335,4,34
336,1,50
337,0,1266
338,1,139
339,5,53
340,0,102
341,88,78
342,7,91
343,5,81
344,16,134
345,3,148
346,0,94
347,9,213
348,6,192
349,14,134
350,12,82
351,12,91
352,8,261
353,11,199
354,12,181
355,11,154
356,7,311
357,17,161
358,11,294
359,16,283
360,20,243
361,31,842
362,38,689
363,40,979
364,31,1475
365,62,2254
366,54,4730
367,69,6278
368,62,5845
369,67,5292
370,113,2882
371,67,1868
372,142,1082
373,101,814
374,111,418
375,103,357
376,139,661
377,124,448
378,155,174
379,113,510
380,205,200
381,120,285
382,225,478
383,190,337
384,225,145
385,147,483
386,216,302
387,153,356
388,140,207
389,130,298
390,74,210
391,89,189
392,86,122
393,72,232
394,36,262
395,34,141
396,56,190
397,56,199
398,44,250
399,48,882
400,12,146
401,29,132
402,39,239
403,29,200
404,28,124
405,20,245
406,19,199
407,25,105
408,9,278
409,9,100
410,19,187
411,99,231
412,19,138
413,9,195
414,17,132
415,5,194
416,15,162
417,14,99
418,8,115
419,9,146
420,7,277
421,5,120
422,6,141
423,7,393
424,5,291
425,15,150
426,5,91
427,5,141
428,7,147
429,3,117
430,5,179
431,13,150
432,3,346
433,5,125
434,4,339
435,10,289
436,17,236
437,6,153
438,1,158
439,7,155
440,0,143
441,1,173
442,10,106
443,9,118
444,5,266
445,6,207
446,6,141
447,9,239
448,5,235
449,8,112
450,4,89
451,4,91
452,4,316
453,4,127
454,2,104
455,3,112
456,5,195
457,6,77
458,3,132
459,4,98
460,10,66
461,2,67
462,3,80
463,7,88
464,6,143
465,5,167
466,10,116
467,35,135
468,3,166
469,6,96
470,13,101
471,10,125
472,4,124
473,2,141
474,3,90
475,6,98
476,8,394
477,7,165
478,3,94
479,2,168
480,2,120
481,1,117
482,5,173
483,3,98
484,3,104
485,6,176
486,3,118
487,8,144
488,4,135
489,9,122
490,12,166
491,3,95
492,7,106
493,9,189
494,5,196
495,7,161
496,4,148
497,9,172
498,15,134
499,9,117
500,5,203
501,7,101
502,8,200
503,1,156
504,7,108
505,4,138
506,5,150
507,0,113
508,8,204
509,6,163
510,2,167
511,4,267
512,5,172
513,6,122
514,3,170
515,4,172
516,0,284
517,5,208
518,3,197
519,11,217
520,3,230
521,4,160
522,7,202
523,8,329
524,6,224
525,8,204
526,9,235
527,9,272
528,0,203
529,11,263
530,9,231
531,5,217
532,2,186
533,7,166
534,7,220
535,6,183
536,4,198
537,7,202
538,9,206
539,9,118
540,8,219
541,11,321
542,9,286
543,7,260
544,10,245
545,13,199
546,7,148
547,7,246
548,14,97
549,7,153
550,4,215
551,4,249
552,4,233
553,5,215
554,6,135
555,4,143
556,7,195
557,5,207
558,10,141
559,17,161
560,11,172
561,10,150
562,7,232
563,13,184
564,6,176
565,7,232
566,20,285
567,3,145
568,5,207
569,6,138
570,2,162
571,6,219
572,9,135
573,2,106
574,2,167
575,10,144
576,26,249
577,4,133
578,3,168
579,2,184
580,12,227
581,7,196
582,0,185
583,15,198
584,5,197
585,5,100
586,16,204
587,2,174
588,5,154
589,6,116
590,8,194
591,7,127
592,5,88
593,6,177
594,6,150
595,5,95
596,8,131
597,1,147
598,11,144
599,4,175
600,2,158
601,2,146
602,4,125
603,16,194
604,7,68
605,4,57
606,7,106
607,1,104
608,4,97
609,11,129
610,3,86
611,6,113
612,5,74
613,5,82
614,2,80
615,1,80
616,5,63
617,4,66
618,5,87
619,6,51
620,7,36
621,3,37
622,2,24
623,6,45
624,4,39
625,3,30
626,3,10
627,1,29
628,3,17
629,1,29
630,0,9
631,7,12
632,2,15
633,3,14
634,6,20
635,3,19
636,6,12
637,3,6
638,4,11
639,2,13
640,1,11
641,0,4
642,1,11
643,3,8
644,5,4
645,0,16
646,2,10
647,2,13
648,1,9
649,3,6
650,2,8
651,1,8
652,3,7
653,0,7
654,2,3
655,2,8
656,0,2
657,3,7
658,0,3
660,2,0
661,1,0
663,1,0
664,3,0
666,1,0
667,1,0
668,1,0
673,1,0
674,1,0
