Base index,HP0.10.4_1#TOP,HP0.10.4_1#BOT
318,0,0.001503113592441486
319,0,0.0015644651676431792
320,0,0.0004601368140126998
321,0,0.0005521641768152397
322,0,0.0008895978404245529
323,0,0.001319058866836406
324,0,0.0008589220528237063
325,0,0.0008282462652228596
326,0,0.0009202736280253996
327,0,0.0009509494156262462
328,0,0.000705543114819473
329,0,0.0007668946900211662
330,0.0006998745052611255,0.0006441915396177797
331,0.0003620040544454098,0.0011963557164330193
332,0.0004102712617047978,0.0008895978404245529
333,0.0006998745052611255,0.0011656799288321728
334,0.0006516072980017377,0.0009202736280253996
335,0.0006274736943720436,0.001411086229638946
336,0.0005792064871126556,0.0015644651676431792
337,0.0006274736943720436,0.030461057087640724
338,0.0007964089197799015,0.004325286051719378
339,0.0005792064871126556,0.0020552777692567255
340,0.0004585384689641857,0.002638117733672812
341,0.017062457766193646,0.0022393324948618057
342,0.002003089101264601,0.002914199822080432
343,0.0007722753161502076,0.002024601981655879
344,0.002003089101264601,0.0032823092732905917
345,0.0011825465778550054,0.003190281910488052
346,0.0006516072980017377,0.0018405472560507992
347,0.0021237571194130706,0.0038958250253075246
348,0.0014721498214113331,0.003987852388110065
349,0.0025822955883772563,0.0026074419460719654
350,0.0011825465778550054,0.0019018988312524924
351,0.0015204170286707212,0.0017178441056474125
352,0.001399749010522251,0.0061044817325684834
353,0.001568684235930109,0.0038958250253075246
354,0.0011825465778550054,0.0033129850608914382
355,0.001496283425041027,0.002975551397282125
356,0.0013514818032628632,0.006656645909383724
357,0.002027222704894295,0.0026994693088745053
358,0.0022444251375615407,0.005644344918555784
359,0.0030649676609711364,0.0055216417681523975
360,0.0030649676609711364,0.004754747078131231
361,0.0038372429771213437,0.012485045553544587
362,0.0036924413553431797,0.013129237093162367
363,0.004175113427937059,0.01914169146292831
364,0.00345110531904624,0.03199484646768306
365,0.006274736943720436,0.044817325684836956
366,0.0047784535186794095,0.08616828737077825
367,0.005188724780384207,0.10938985858461917
368,0.006998745052611256,0.0993588760391423
369,0.009677575055507289,0.09923617288873891
370,0.03924123950188242,0.05748642596398663
371,0.010570518389805966,0.04104420380993282
372,0.017038324162563952,0.023252247001441764
373,0.012259870643884545,0.015368569588024173
374,0.017279660198860895,0.009908279395073468
375,0.010860121633362294,0.008895978404245528
376,0.01998262380538662,0.014724378048406393
377,0.0172555265952312,0.00871192367864045
378,0.018631142002123756,0.003987852388110065
379,0.016796988126267013,0.008650572103438756
380,0.018003668307751713,0.004202582901315991
381,0.01872767641664253,0.005797723856560017
382,0.02174437687035428,0.009570845731464155
383,0.014842166232261802,0.006073805944967637
384,0.027053769668886958,0.0023927114328660386
385,0.0152524374939666,0.009908279395073468
386,0.02555748624384593,0.0051228565293413904
387,0.016145380828265277,0.005705696493757477
388,0.030191138140747177,0.003405012423693978
389,0.0196688869582006,0.0070247553605938835
390,0.039458441934549664,0.003435688211294825
391,0.030722077420600444,0.0034970397864965185
392,0.03706921517520996,0.002730145096475352
393,0.02833285066126074,0.004233258688916838
394,0.03484892364127812,0.0038958250253075246
395,0.0288879235447437,0.0033129850608914382
396,0.0228786562409499,0.0036504187245007514
397,0.023168259484506227,0.004171907113715145
398,0.015614441548412008,0.003527715574097365
399,0.018920745245680087,0.015337893800423327
400,0.01320108118544261,0.002730145096475352
401,0.013997490105222513,0.0021779809196601123
402,0.008639830099430448,0.004263934476517684
403,0.007095279467130032,0.0037424460873032913
404,0.012042668211217298,0.0030369029724838185
405,0.008205425234095955,0.0040185281757109115
406,0.010739453615213824,0.0036810945121015983
407,0.00914663577565402,0.0019939261940550325
408,0.006129935321942273,0.0037424460873032913
409,0.006612607394536152,0.002116629344458419
410,0.010570518389805966,0.0026994693088745053
411,0.008446761270392894,0.003865149237706678
412,0.004923255140457573,0.0026074419460719654
413,0.0062264697364610485,0.0031596061228872053
414,0.005502461627570229,0.002822172459277892
415,0.007360749107056665,0.0032516334856897452
416,0.0048025871223091035,0.0034970397864965185
417,0.0028718988319335844,0.0020859535568575724
418,0.006105801718312579,0
419,0.023264793899025003,0
420,0.004826720725938797,0
421,0.00557486243845931,0
422,0.006612607394536152,0
423,0.00393377739164012,0
424,0.003957910995269814,0
425,0.010160247128101168,0
426,0.004344048653344918,0
427,0.00557486243845931,0
428,0.004899121536827879,0
429,0.0027029636065257264,0
