Base index shifted,HP0.6.8#TOP#AVERAGE,HP0.6.8#TOP#STD,HP0.6.8#BOT#AVERAGE,HP0.6.8#BOT#STD
-49.5,0.00026377741182069227,2.1070122393625562e-05,0.0006858355558256691,0.00011780963466482845
-48.5,0.00030824590220142816,0.00010820308019298621,0.0006990819134970614,9.829311564705395e-05
-47.5,0.000606610271676315,0.00026342958937128954,0.00029553117641414016,0.00011050896709514655
-46.5,0.00035123096312825956,0.00017038845413447462,0.0002819285102915801,9.635680046656683e-05
-45.5,0.00044178153023286454,0.00011387833192982427,0.00031581250239680396,0.00010926028707955382
-44.5,0.0006023128058174252,0.0004711172815260139,0.0009063907495326231,0.0002464347926681896
-43.5,0.0006445228162393473,0.00018740240090778752,0.00045145943286651474,0.0001932041257934429
-42.5,0.0004937429164920993,6.932397777466179e-05,0.00041285794045473653,0.00013417189855762342
-41.5,0.0003865262997314493,0.00016504949684330165,0.0004871936224764727,9.649179764985557e-05
-40.5,0.00046480669726147047,0.00022195481281670938,0.0007816426993126221,0.00036229958652399306
-39.5,0.0006692282411670004,0.0003546605488208433,0.00033096453859733795,0.00012588777097353047
-38.5,0.00021601507719777588,6.3413058247107e-05,0.0006446091808701698,0.00024358077264722444
-37.5,0.00039082376559033906,0.0002042457374382534,0.00045271822359796286,0.00020143816949518275
-36.5,0.016016385262725582,0.003557730288366704,0.0009765871637966036,0.00022974865954744031
-35.5,0.0009447293431691672,0.00011537384922002692,0.0005714833956677178,8.465084969566406e-05
-34.5,0.0006981644603976293,0.00022181023424485446,0.0006020853693512927,0.00022914551311040317
-33.5,0.0017286670969753166,6.402003367772207e-05,0.0005435033783836108,0.00013203702412069884
-32.5,0.0010450979576669991,0.00038259293868589855,0.0005185805292792688,0.00030415654082044966
-31.5,0.000585166948324185,0.00028169038937762885,0.0009645338677520174,0.0001272457178477779
-30.5,0.0021016592917370153,0.0008455390623006843,0.015879801747838148,0.0034921138771711905
-29.5,0.001449773736508398,0.000539995933952466,0.0022487055040073473,0.0005246563526375062
-28.5,0.0024440440864221,0.0006105018354179132,0.0009642498755177353,0.00018850999701411472
-27.5,0.0013715568243116913,0.0003391516040741271,0.001465461614560334,0.0004913887652330573
-26.5,0.0015629014054710708,0.00020131441713118356,0.0009671069302393214,0.00017793193053434992
-25.5,0.002195535445750458,0.0008400310005993263,0.0015787382622525381,0.0005968058816736773
-24.5,0.0021589535081385064,0.0004022774711462066,0.0009932367500186943,0.00022816787455085663
-23.5,0.0016263928396892371,0.0005461692194513369,0.0017486284194228937,0.0003560800396286379
-22.5,0.0015606111828455997,0.00037937415516898885,0.002557905075648689,0.0007430913752151657
-21.5,0.0018480237264213218,0.0002610895047470067,0.0016364206970841929,0.00032976346026197795
-20.5,0.003018913179515863,0.0005154582946276276,0.003052548382056262,0.0005811630561082807
-19.5,0.0030648650993505035,0.00047081433365309263,0.0030435317580309726,0.0003877263886721671
-18.5,0.004659091360900246,0.0005651660656772687,0.0025245431002441187,0.00028098574511469394
-17.5,0.005188228028218106,0.0006872850496777277,0.0015955674657723395,0.0004291547327757148
-16.5,0.005177024965593547,0.0003521005061315121,0.0016417296041640332,0.00028068979121085707
-15.5,0.005402146525012954,0.00034185759186911897,0.004501072757192233,0.0008843041654112231
-14.5,0.01066503412118453,0.0008155024685908811,0.003906707889781835,0.0005536337794059877
-13.5,0.008376753113703967,0.0009386595283482543,0.0032635341907965706,0.0005693809017001439
-12.5,0.015469619262239949,0.0013780013187194833,0.003097344428635683,0.000593444715652681
-11.5,0.012203912628840748,0.0008054605854402994,0.006234663028607661,0.001043058328847478
-10.5,0.018446700638725912,0.0013584141387583022,0.004072644403949143,0.0009355842385908643
-9.5,0.016553490965921798,0.0009219845898002501,0.00626428303702658,0.0020111828247942765
-8.5,0.017248809647247787,0.0011052996854961036,0.0065870821934777375,0.001201172648723344
-7.5,0.024066851330063938,0.001286900454977301,0.006919104829693099,0.001957037340215342
-6.5,0.013276974926788324,0.0008479446769625647,0.01748661606308269,0.004301352209871515
-5.5,0.022398680251954923,0.0012996657989859325,0.015338470032564295,0.0026467087175267895
-4.5,0.01628548913224333,0.0014446476941001496,0.022138139224916732,0.0034424502153480065
-3.5,0.0031921717668986077,0.0005596507509540449,0.0310460317861707,0.0034797829655628856
-2.5,0.008470435625494866,0.0005180089815044326,0.046900002309317,0.0013792291974931566
-1.5,0.013297010569295525,0.0019698571303009235,0.10014736118637053,0.002865040179095752
-0.5,0.01868054139592187,0.00033932213626132343,0.13226479685070866,0.01591681767368557
0.5,0.02204947871605894,0.002006169327626621,0.1260726954026103,0.016442088461976673
1.5,0.025202196914437758,0.0028633470650958636,0.10835303276758755,0.012820630347501397
2.5,0.020086538246215393,0.0026424308772427375,0.05828785955197401,0.005704057654060309
3.5,0.021516548917270707,0.0020463087540408603,0.039293543735598416,0.0011636401328319363
4.5,0.023113557472558777,0.002277529259738182,0.020506985990236665,0.0007621116357193808
5.5,0.017295132558359117,0.0005954006606486625,0.013944940109569582,0.0012560945638191864
6.5,0.038188786547912086,0.0021682200539328575,0.008053103735746917,0.0006896870344660549
7.5,0.023389881660900908,0.0031005213182386617,0.007203049825394144,0.0006864202336655255
8.5,0.04839493175853777,0.005935494466211035,0.009836079756807028,0.0008573489775142928
9.5,0.03753332957826497,0.007808017627017185,0.007584262338419245,0.0007702490658603669
10.5,0.04618663725832247,0.005476568864908588,0.003795710064262418,0.0004964035741102082
11.5,0.03311539181677716,0.004878033990785846,0.008310621165554574,0.0005136205745472715
12.5,0.04286356889329573,0.00267215372604097,0.003678100622466523,0.0001719491290409291
13.5,0.03475347708559595,0.0013507321504638288,0.004823232347781678,0.0005883948403851249
14.5,0.027033609481098023,0.0014426166579550074,0.007278123595925659,0.0009218261653116998
15.5,0.02816826664752858,0.0015780461520170444,0.005117484237303901,0.00040204522641749176
16.5,0.01810565282343711,0.0011807938647881659,0.002256134691777979,9.373034317644428e-05
17.5,0.02231550919862272,0.0040942189451860424,0.007119701180315109,0.000648892615048004
18.5,0.016815724649177872,0.0007136219891397985,0.0046888799277310916,0.000899276631393199
19.5,0.014018153486171579,0.0017370558244966647,0.005442652102160947,0.00022717222831863463
20.5,0.009837577090334101,0.0013265684910638328,0.0025909413316743033,0.0003055111468150493
21.5,0.009020463245941286,0.0014008708378980739,0.004719469604031711,0.0008131630028300589
22.5,0.011436965205417152,0.0015029985997207533,0.003375316214611471,0.0002669941696714884
23.5,0.00809892096935661,0.0010820579349309963,0.00257494888133014,0.0002599070160216629
24.5,0.010002781334561714,0.0021996745807847384,0.002322297824886045,0.00012893904922709382
25.5,0.008049284734612104,0.0016956103653988403,0.0030450161338280417,0.0007114668803521141
26.5,0.005891617827482359,0.0015613192204275178,0.003400024461554163,0.0004485541496966805
27.5,0.006751609241526372,0.0011605419145194632,0.002570923501765453,7.756495864279301e-05
28.5,0.008260097138556851,0.0017883751476622297,0.0027494673873976866,8.874539341624884e-05
29.5,0.005834758087690872,0.000859929110813157,0.0025896036376137255,0.0003141248089952111
30.5,0.0033868646005804203,0.0006901003404920717,0.0030004901704346783,0.0003970077721831816
31.5,0.0037579253007176765,0.0008143197489214035,0.014172879992926731,0.0014971450593982303
32.5,0.0028331875941133918,0.0005576828239865193,0.00247668695934068,0.00047070919457408784
33.5,0.004337539924840867,0.0008339128190827345,0.0017910412688929556,0.0002781454869525179
34.5,0.0027812579505208145,0.000294287158477139,0.0030653287837066547,0.00036892951554299576
35.5,0.0021636990391679344,0.0007040553557741736,0.0025019727040084335,0.00019056094828609789
36.5,0.00340830792393255,0.0006708844507150829,0.0018465142716244552,0.0004779758092295309
37.5,0.01505828052791995,0.0028155656864534296,0.0024018840068189607,0.0003969872009782928
38.5,0.003610210674100809,0.0009944307132333484,0.0026027945142607103,0.00023055117436958212
39.5,0.0025748958349377797,0.0006320327190761379,0.0017075714136848706,0.00017136122724133255
40.5,0.0029122081132590657,0.00033299163328116875,0.002896281966824181,0.0002489588697551687
41.5,0.0018109179750298561,0.0002966676426735585,0.0016067664386250717,0.00011147396119210866
42.5,0.001923588501768929,0.0007002928090649479,0.0019416708663457238,0.0005517747235204619
43.5,0.0043411167484751,0.0012070013991017812,0.0026732399358950333,0.000532016539198744
44.5,0.0020292899464090172,0.000530159698260907,0.0016533403664923411,6.725113427640859e-05
45.5,0.0027110486709290586,0.00038438697589853783,0.0019380186304246824,0.00032337325196100144
46.5,0.001956920601081019,0.000226788240553727,0.0017331127528352108,0.0001625991013249105
47.5,0.0015167209145246303,0.00025933315886471445,0.001842522562444724,0.00021700813047880756
48.5,0.001607401638518464,0.00012657158338750125,0.002079403092642287,0.0003993338986126692
49.5,0.0016281365829215989,0.00017575880162366443,0.0014954480243421638,0.00031949680132723423
