Base index,HP0.6.8_2#TOP,HP0.6.8_2#BOT
1,71345,8915
2,1427,156
3,260,29
4,241,33
5,59,16
6,81,2
7,167,23
8,168,6
9,23,5
10,88,3
11,152,30
12,50,16
13,61,6
14,31,1
15,90,0
16,28,9
17,34,3
18,35,4
19,60,19
20,25,36
21,110,15
22,79,8
23,37,5
24,21,10
25,19,4
26,14,17
27,44,15
28,10,3
29,14,7
30,11,8
31,21,4
32,14,9
33,21,4
34,8,1
35,18,18
36,27,17
37,44,5
38,17,4
39,48,15
40,53,6
41,26,2
42,42,2
43,40,10
44,21,4
45,30,6
46,16,3
47,28,10
48,14,4
49,40,6
50,29,9
51,26,5
52,11,6
53,25,7
54,17,5
55,10,2
56,26,4
57,12,4
58,15,0
59,20,4
60,14,7
61,24,7
62,15,3
63,17,1
64,21,12
65,18,12
66,8,3
67,22,8
68,18,4
69,17,2
70,17,3
71,8,2
72,15,11
73,26,4
74,20,3
75,12,3
76,13,1
77,17,6
78,69,2
79,20,1
80,13,4
81,23,6
82,28,3
83,12,0
84,15,6
85,37,4
86,10,7
87,19,2
88,14,4
89,17,6
90,12,4
91,11,4
92,14,6
93,89,11
94,24,6
95,15,6
96,16,3
97,18,7
98,7,14
99,7,3
100,44,3
101,18,8
102,19,3
103,8,7
104,24,2
105,26,8
106,0,6
107,6,4
108,14,5
109,13,3
110,8,4
111,8,9
112,2,1
113,15,2
114,11,9
115,19,8
116,7,8
117,8,0
118,7,3
119,11,6
120,6,2
121,14,1
122,6,1
123,6,2
124,6,4
125,7,1
126,2,3
127,8,3
128,7,4
129,3,2
130,6,3
131,6,12
132,6,10
133,4,2
134,9,1
135,9,2
136,2,1
137,9,9
138,23,2
139,9,2
140,10,2
141,13,2
142,9,3
143,6,5
144,6,2
145,7,7
146,6,5
147,7,3
148,12,3
149,4,2
150,4,6
151,7,7
152,2,2
153,4,4
154,2,4
155,12,3
156,5,9
157,5,5
158,7,4
159,6,2
160,13,4
161,15,6
162,18,4
163,11,1
164,6,5
165,6,5
166,12,4
167,3,2
168,6,6
169,11,2
170,9,6
171,15,2
172,6,5
173,9,4
174,6,9
175,4,4
176,5,6
177,7,0
178,9,9
179,6,5
180,11,2
181,11,2
182,6,5
183,2,8
184,8,8
185,10,5
186,9,4
187,9,2
188,1,9
189,3,7
190,6,6
191,11,8
192,7,2
193,4,2
194,6,7
195,13,7
196,12,6
197,4,9
198,10,3
199,16,4
200,6,2
201,15,2
202,7,3
203,7,2
204,2,3
205,3,5
206,5,5
207,6,3
208,2,3
209,6,5
210,9,12
211,6,6
212,10,0
213,9,6
214,2,7
215,7,10
216,6,3
217,7,7
218,4,3
219,6,6
220,8,11
221,5,10
222,4,15
223,1,3
224,5,6
225,3,15
226,3,10
227,10,8
228,2,5
229,4,7
230,0,2
231,7,4
232,2,7
233,5,9
234,6,4
235,5,5
236,7,8
237,6,6
238,5,7
239,1,11
240,3,12
241,1,11
242,7,8
243,5,7
244,7,13
245,1,12
246,0,11
247,3,32
248,9,20
249,4,5
250,4,11
251,2,6
252,3,5
253,7,10
254,3,4
255,3,8
256,8,7
257,4,23
258,7,12
259,2,9
260,2,23
261,4,7
262,1,18
263,2,6
264,4,9
265,6,22
266,5,14
267,6,13
268,2,9
269,2,19
270,1,27
271,5,8
272,1,14
273,4,19
274,3,10
275,3,14
276,1,11
277,2,13
278,1,27
279,4,29
280,7,18
281,2,16
282,5,8
283,1,13
284,4,20
285,6,16
286,1,23
287,5,21
288,6,46
289,7,21
290,3,23
291,5,17
292,3,28
293,0,17
294,4,43
295,2,32
296,3,12
297,1,21
298,1,17
299,0,12
300,1,11
301,2,18
302,3,23
303,1,22
304,5,9
305,1,12
306,8,20
307,2,18
308,0,21
309,2,14
310,2,17
311,3,36
312,0,19
313,6,25
314,3,12
315,4,59
316,3,50
317,1,20
318,6,48
319,5,54
320,4,28
321,0,25
322,1,28
323,3,80
324,1,28
325,2,23
326,5,38
327,1,47
328,2,35
329,3,34
330,6,34
331,2,66
332,4,45
333,8,39
334,6,37
335,4,39
336,4,67
337,5,1130
338,7,160
339,1,83
340,2,106
341,127,73
342,6,104
343,6,74
344,12,127
345,10,190
346,6,120
347,21,236
348,14,237
349,20,198
350,11,122
351,12,123
352,22,359
353,16,284
354,13,243
355,10,234
356,15,490
357,20,324
358,23,470
359,35,490
360,40,533
361,35,1419
362,35,1254
363,80,1758
364,51,2428
365,97,3523
366,80,7348
367,122,9649
368,116,9020
369,127,7789
370,176,4134
371,90,2790
372,164,1500
373,120,1031
374,19,614
375,56,557
376,77,738
377,129,542
378,151,303
379,157,647
380,120,270
381,134,366
382,143,513
383,116,378
384,251,158
385,148,534
386,324,324
387,208,415
388,308,210
389,204,399
390,283,263
391,232,202
392,200,166
393,205,210
394,121,267
395,186,184
396,120,195
397,109,177
398,62,200
399,70,1040
400,83,167
401,62,134
402,82,203
403,65,176
404,53,123
405,56,167
406,69,189
407,42,118
408,29,204
409,31,124
410,22,136
411,34,175
412,21,116
413,19,134
414,29,141
415,121,143
416,32,147
417,23,98
418,23,111
419,15,152
420,19,184
421,40,105
422,18,135
423,22,239
424,15,198
425,12,111
426,12,84
427,11,105
428,19,112
429,16,91
430,18,140
431,14,108
432,10,230
433,7,98
434,11,255
435,18,187
436,10,173
437,9,120
438,18,141
439,10,118
440,22,90
441,7,90
442,3,113
443,18,89
444,2,157
445,5,144
446,8,108
447,13,183
448,18,194
449,12,63
450,9,88
451,16,96
452,6,268
453,14,113
454,6,116
455,15,141
456,9,194
457,6,75
458,11,126
459,8,111
460,10,67
461,15,89
462,12,76
463,7,97
464,18,124
465,8,139
466,11,106
467,15,118
468,16,104
469,6,101
470,10,64
471,62,122
472,9,102
473,13,91
474,16,62
475,31,67
476,12,320
477,10,116
478,10,66
479,18,95
480,19,77
481,5,78
482,6,142
483,13,61
484,7,68
485,10,119
486,16,70
487,18,97
488,6,66
489,12,99
490,9,79
491,8,34
492,10,47
493,31,109
494,14,116
495,9,62
496,9,68
497,10,80
498,8,78
499,5,58
500,10,82
501,12,49
502,12,70
503,6,82
504,4,44
505,4,83
506,3,58
507,4,59
508,8,78
509,5,56
510,4,55
511,4,96
512,17,72
513,6,49
514,3,63
515,7,77
516,8,120
517,1,72
518,2,83
519,5,71
520,1,81
521,6,62
522,3,58
523,12,97
524,6,74
525,7,83
526,8,77
527,3,97
528,4,55
529,3,50
530,10,75
531,7,65
532,4,53
533,17,46
534,11,68
535,1,55
536,5,48
537,6,64
538,9,76
539,5,26
540,3,63
541,8,101
542,6,71
543,14,82
544,8,51
545,4,55
546,6,31
547,4,64
548,5,26
549,9,48
550,8,53
551,2,80
552,6,44
553,8,51
554,4,50
555,4,57
556,3,47
557,2,39
558,1,43
559,11,41
560,7,38
561,5,50
562,6,70
563,11,31
564,7,28
565,11,52
566,8,55
567,10,40
568,4,45
569,5,36
570,16,41
571,3,52
572,4,35
573,12,24
574,8,39
575,2,33
576,5,65
577,2,38
578,5,37
579,3,51
580,31,43
581,0,33
582,4,31
583,7,50
584,7,49
585,5,34
586,5,52
587,20,47
588,8,39
589,2,32
590,10,44
591,2,19
592,2,22
593,4,50
594,19,36
595,8,33
596,2,31
597,8,40
598,4,41
599,3,32
600,7,43
601,3,29
602,5,31
603,4,34
604,2,14
605,1,14
606,4,30
607,9,16
608,2,33
609,6,32
610,6,17
611,4,25
612,3,17
613,7,21
614,2,16
615,7,12
616,3,7
617,7,18
618,9,16
619,9,13
620,8,9
621,5,13
622,9,6
623,2,16
624,5,4
625,7,9
626,5,3
627,4,4
628,3,6
629,2,4
630,4,4
631,3,1
632,2,2
633,2,3
634,1,5
635,4,3
636,2,3
637,3,2
638,3,2
639,9,4
640,5,4
641,4,2
642,1,2
643,1,4
644,2,2
645,1,5
646,2,0
647,3,4
648,2,3
649,2,3
650,0,4
651,0,2
652,0,4
653,8,0
654,1,1
655,2,5
656,4,1
657,1,6
659,0,1
660,1,0
661,2,0
663,2,0
665,2,0
666,1,0
668,3,0
669,1,0
671,1,0
672,1,0
673,1,0
674,3,0
675,9,0
676,2,0
678,3,0
679,1,0
