Base index,HP4.0.4_1#TOP,HP4.0.4_1#BOT
1,66523,5616
2,1258,93
3,193,15
4,265,27
5,41,12
6,97,3
7,166,16
8,217,4
9,36,1
10,120,3
11,153,12
12,45,5
13,59,6
14,22,1
15,81,1
16,25,4
17,25,0
18,33,4
19,77,20
20,21,17
21,115,14
22,89,5
23,33,4
24,17,13
25,20,7
26,13,10
27,69,7
28,15,4
29,16,3
30,21,5
31,21,5
32,20,7
33,28,1
34,8,1
35,12,15
36,24,8
37,59,2
38,11,2
39,72,11
40,61,4
41,32,2
42,63,1
43,46,5
44,16,8
45,49,2
46,32,1
47,23,7
48,14,1
49,46,8
50,51,5
51,31,3
52,15,9
53,48,4
54,13,3
55,13,1
56,42,2
57,22,4
58,47,0
59,16,7
60,26,10
61,40,5
62,24,2
63,54,1
64,30,11
65,29,4
66,16,2
67,42,1
68,27,7
69,49,2
70,15,4
71,23,6
72,24,3
73,56,2
74,32,4
75,25,3
76,27,1
77,18,1
78,170,0
79,45,2
80,24,5
81,14,5
82,32,1
83,27,1
84,23,3
85,55,4
86,18,11
87,24,5
88,31,2
89,34,0
90,22,4
91,21,6
92,16,0
93,168,5
94,42,4
95,25,4
96,33,3
97,30,5
98,25,15
99,8,2
100,81,4
101,30,10
102,26,0
103,32,8
104,80,4
105,35,5
106,16,5
107,21,0
108,30,7
109,28,8
110,17,5
111,17,7
112,24,7
113,29,5
114,32,5
115,46,4
116,16,6
117,16,1
118,23,3
119,38,9
120,14,7
121,28,3
122,23,2
123,18,3
124,13,1
125,19,9
126,13,2
127,17,1
128,22,7
129,11,1
130,23,5
131,14,12
132,14,7
133,13,3
134,25,8
135,27,7
136,22,5
137,31,14
138,79,4
139,26,6
140,24,4
141,28,3
142,32,10
143,28,3
144,28,3
145,19,10
146,14,9
147,25,6
148,28,4
149,33,2
150,16,3
151,25,6
152,18,5
153,26,3
154,25,4
155,36,7
156,29,8
157,25,4
158,34,3
159,30,10
160,32,9
161,36,10
162,36,9
163,33,7
164,28,13
165,36,6
166,28,10
167,21,11
168,19,6
169,25,6
170,17,11
171,36,8
172,26,7
173,17,8
174,23,16
175,27,6
176,20,7
177,25,6
178,17,7
179,15,6
180,31,4
181,20,3
182,19,10
183,26,9
184,33,10
185,26,1
186,28,5
187,29,5
188,18,8
189,19,14
190,18,3
191,24,9
192,14,8
193,26,11
194,10,11
195,14,6
196,27,13
197,23,8
198,23,9
199,15,8
200,21,7
201,28,7
202,27,8
203,30,9
204,14,8
205,13,10
206,13,13
207,16,8
208,8,8
209,21,6
210,21,12
211,11,3
212,22,5
213,22,8
214,15,15
215,14,10
216,18,15
217,9,11
218,14,19
219,12,11
220,13,15
221,13,12
222,6,18
223,6,8
224,16,13
225,5,17
226,8,15
227,26,18
228,8,14
229,15,15
230,8,19
231,13,4
232,5,5
233,4,17
234,7,9
235,7,24
236,12,22
237,6,22
238,12,7
239,14,24
240,5,13
241,7,14
242,10,16
243,9,11
244,16,16
245,7,18
246,5,22
247,5,54
248,10,35
249,11,21
250,9,35
251,14,16
252,8,23
253,6,36
254,7,22
255,3,21
256,7,20
257,11,53
258,11,28
259,6,28
260,13,37
261,11,32
262,8,42
263,13,34
264,15,36
265,18,51
266,5,58
267,12,50
268,5,35
269,10,51
270,7,58
271,5,58
272,6,43
273,13,52
274,9,56
275,17,49
276,9,35
277,12,36
278,6,95
279,12,80
280,13,57
281,13,68
282,24,71
283,10,67
284,10,61
285,15,67
286,12,83
287,9,83
288,9,116
289,12,80
290,11,65
291,11,49
292,16,113
293,12,64
294,8,77
295,6,57
296,6,47
297,3,54
298,6,55
299,4,55
300,8,35
301,12,55
302,5,57
303,6,44
304,9,43
305,11,49
306,14,71
307,4,43
308,7,56
309,8,60
310,5,53
311,1,52
312,8,47
313,15,65
314,8,65
315,16,55
316,13,71
317,11,95
318,13,95
319,10,90
320,8,52
321,10,45
322,5,71
323,8,120
324,6,72
325,10,102
326,9,103
327,8,101
328,14,93
329,14,66
330,15,67
331,20,114
332,10,70
333,11,97
334,16,77
335,18,77
336,11,197
337,14,1561
338,20,257
339,7,182
340,5,151
341,235,130
342,28,202
343,9,165
344,24,138
345,14,273
346,8,264
347,40,284
348,22,332
349,33,207
350,28,188
351,37,176
352,28,342
353,23,293
354,18,318
355,21,300
356,27,455
357,36,265
358,42,360
359,64,348
360,61,353
361,50,859
362,48,577
363,58,526
364,45,577
365,43,403
366,36,538
367,51,657
368,43,756
369,35,412
370,33,499
371,36,452
372,54,490
373,28,843
374,83,498
375,59,788
376,36,470
377,60,550
378,50,322
379,85,370
380,54,909
381,48,547
382,23,356
383,29,670
384,65,525
385,72,584
386,66,760
387,48,546
388,61,347
389,68,591
390,68,368
391,35,631
392,29,511
393,35,625
394,35,693
395,32,283
396,31,457
397,24,771
398,19,470
399,81,488
400,28,457
401,29,411
402,32,423
403,27,1658
404,37,361
405,49,368
406,30,353
407,30,419
408,28,271
409,25,278
410,25,419
411,21,420
412,18,481
