Base index,HP0.10.4_3#TOP,HP0.10.4_3#BOT
1,29277,49799
2,680,876
3,86,194
4,139,517
5,32,127
6,45,26
7,96,136
8,87,76
9,20,29
10,58,21
11,76,360
12,19,84
13,25,47
14,24,16
15,50,22
16,11,49
17,33,38
18,32,35
19,52,282
20,16,102
21,78,68
22,56,40
23,21,40
24,14,35
25,18,22
26,9,53
27,31,53
28,5,30
29,8,21
30,16,53
31,14,113
32,14,58
33,19,21
34,11,6
35,17,284
36,17,66
37,33,22
38,15,8
39,63,121
40,45,31
41,17,16
42,45,15
43,43,58
44,14,53
45,27,21
46,27,15
47,9,45
48,17,18
49,49,28
50,41,22
51,20,17
52,13,38
53,50,33
54,18,23
55,9,20
56,37,25
57,17,51
58,36,23
59,24,49
60,23,44
61,40,29
62,19,6
63,34,27
64,19,113
65,16,55
66,14,20
67,27,18
68,26,29
69,39,23
70,21,26
71,23,14
72,32,49
73,53,15
74,19,23
75,22,18
76,14,26
77,13,28
78,152,20
79,43,24
80,24,45
81,26,40
82,29,18
83,19,12
84,16,22
85,42,44
86,16,82
87,23,20
88,21,39
89,19,35
90,25,25
91,12,52
92,16,23
93,175,53
94,42,50
95,23,38
96,36,21
97,30,31
98,24,162
99,25,29
100,101,22
101,21,57
102,35,27
103,33,45
104,123,35
105,30,47
106,22,50
107,23,19
108,48,28
109,31,37
110,25,24
111,23,34
112,21,42
113,32,28
114,24,41
115,47,46
116,24,32
117,30,16
118,34,20
119,36,103
120,24,28
121,45,27
122,30,15
123,22,24
124,16,22
125,27,35
126,14,12
127,20,23
128,31,26
129,7,21
130,26,40
131,18,88
132,18,50
133,22,13
134,28,31
135,36,28
136,22,33
137,34,70
138,133,26
139,32,18
140,21,46
141,43,18
142,27,20
143,25,23
144,30,21
145,29,68
146,28,34
147,42,39
148,40,43
149,24,32
150,25,35
151,32,51
152,22,60
153,16,30
154,36,81
155,50,37
156,40,57
157,35,43
158,36,20
159,35,46
160,33,41
161,40,41
162,37,38
163,36,33
164,36,121
165,42,36
166,44,39
167,23,54
168,30,26
169,36,34
170,26,42
171,35,51
172,29,51
173,51,43
174,31,89
175,33,40
176,29,48
177,35,39
178,21,58
179,20,70
180,48,47
181,44,26
182,21,91
183,20,57
184,61,38
185,47,24
186,28,28
187,46,55
188,24,72
189,31,62
190,28,31
191,31,54
192,24,27
193,39,35
194,20,86
195,24,51
196,79,43
197,22,32
198,41,30
199,34,45
200,24,26
201,61,35
202,33,23
203,36,38
204,25,35
205,22,60
206,28,20
207,38,34
208,15,27
209,26,37
210,44,38
211,21,20
212,35,22
213,47,30
214,40,63
215,49,58
216,30,45
217,36,26
218,38,35
219,28,22
220,33,56
221,40,46
222,25,66
223,25,43
224,31,22
225,20,72
226,27,35
227,100,44
228,21,38
229,27,38
230,7,28
231,67,38
232,14,36
233,20,41
234,37,30
235,18,50
236,27,35
237,33,28
238,41,12
239,43,45
240,15,37
241,23,40
242,35,31
243,30,24
244,36,22
245,16,29
246,8,45
247,39,89
248,28,45
249,27,16
250,28,59
251,26,29
252,26,15
253,16,32
254,24,24
255,20,20
256,21,15
257,37,66
258,23,24
259,27,25
260,33,31
261,26,17
262,38,33
263,33,17
264,32,25
265,22,35
266,17,34
267,40,25
268,29,18
269,15,26
270,16,61
271,33,26
272,22,31
273,41,33
274,23,19
275,38,13
276,26,15
277,28,19
278,21,42
279,25,45
280,32,12
281,32,16
282,42,19
283,28,30
284,28,18
285,35,24
286,37,22
287,24,38
288,17,44
289,26,21
290,22,14
291,58,15
292,17,33
293,11,9
294,30,33
295,9,20
296,5,5
297,3,16
298,17,13
299,7,8
300,9,7
301,14,16
302,15,9
303,8,13
304,19,11
305,8,11
306,25,20
307,15,18
308,11,9
309,20,11
310,10,9
311,10,29
312,8,19
313,12,19
314,4,6
315,47,28
316,10,18
317,13,15
318,19,34
319,32,36
320,20,12
321,7,15
322,10,17
323,27,52
324,8,19
325,13,13
326,16,18
327,5,19
328,21,14
329,10,15
330,24,13
331,17,31
332,19,35
333,23,28
334,27,18
335,19,21
336,27,41
337,17,914
338,15,90
339,13,39
340,12,66
341,487,63
342,51,68
343,28,44
