Base index,HP0.10.4_1#TOP,HP0.10.4_1#BOT
1,30928,56444
2,701,998
3,118,218
4,131,558
5,30,153
6,52,16
7,115,141
8,112,76
9,28,27
10,54,11
11,75,416
12,40,112
13,38,48
14,25,20
15,59,20
16,21,74
17,31,27
18,34,25
19,42,355
20,29,136
21,96,91
22,54,50
23,31,25
24,16,55
25,19,19
26,14,52
27,32,61
28,16,30
29,13,22
30,11,60
31,15,154
32,16,76
33,21,19
34,7,14
35,15,360
36,16,91
37,43,36
38,20,10
39,71,109
40,52,32
41,26,14
42,58,26
43,45,90
44,9,73
45,34,22
46,29,19
47,24,46
48,24,20
49,52,33
50,38,35
51,24,21
52,18,46
53,42,34
54,24,45
55,18,15
56,39,32
57,22,46
58,39,36
59,15,47
60,26,62
61,39,57
62,33,19
63,39,11
64,15,156
65,24,77
66,22,14
67,53,20
68,25,46
69,46,20
70,17,27
71,27,22
72,34,44
73,68,19
74,37,15
75,27,32
76,22,40
77,30,35
78,230,23
79,60,18
80,27,55
81,23,51
82,54,19
83,25,19
84,24,28
85,63,44
86,27,87
87,23,18
88,21,44
89,35,28
90,28,29
91,23,63
92,28,25
93,243,66
94,36,50
95,27,49
96,48,31
97,39,28
98,27,241
99,26,24
100,145,19
101,38,56
102,36,43
103,33,57
104,126,30
105,41,55
106,21,80
107,16,43
108,62,37
109,59,63
110,34,23
111,32,37
112,25,40
113,46,25
114,37,70
115,78,60
116,28,44
117,33,25
118,26,16
119,56,123
120,49,38
121,50,22
122,38,23
123,25,29
124,25,12
125,25,38
126,19,22
127,18,22
128,26,40
129,20,30
130,31,40
131,30,87
132,22,46
133,22,19
134,46,39
135,37,43
136,20,21
137,43,84
138,159,29
139,35,28
140,48,57
141,42,31
142,46,36
143,27,45
144,42,29
145,25,83
146,36,38
147,39,21
148,42,38
149,34,28
150,21,35
151,36,63
152,27,47
153,37,32
154,34,107
155,70,54
156,36,63
157,22,31
158,53,29
159,29,52
160,29,39
161,60,42
162,54,41
163,51,33
164,33,127
165,51,40
166,27,38
167,32,76
168,28,45
169,30,40
170,30,61
171,41,64
172,35,49
173,37,47
174,35,67
175,39,47
176,33,32
177,45,40
178,20,73
179,29,65
180,62,53
181,44,32
182,25,86
183,26,48
184,64,63
185,41,38
186,40,29
