Base index,HP0.6.4.GC_3#TOP,HP0.6.4.GC_3#BOT
318,0,0.001917057902973396
319,0,0.001917057902973396
320,0,0.00035211267605633805
321,0,0.0008607198748043818
322,0,0.0013302034428794992
323,0,0.0030907668231611894
324,0,0.0024647887323943664
325,0,0.0011737089201877935
326,0.0005830526043016325,0.0016431924882629107
327,0.0004966744407013906,0.0016040688575899844
328,0.0011445106677032046,0.0007042253521126761
329,0.0009069707178025395,0.0008215962441314554
330,0.0016411851084045953,0.0008607198748043818
331,0.0009069707178025395,0.0023865414710485134
332,0.0009501597996026605,0.0008215962441314554
333,0.0013604560767038092,0.0017996870109546167
334,0.0016627796493046557,0.0006651017214397496
335,0.001533212403904293,0.0010954616588419405
336,0.001209294290403386,0.0017605633802816902
337,0.0008853761769024791,0.08595461658841941
338,0.0011229161268031442,0.007081377151799687
339,0.00045348535890126976,0.001838810641627543
340,0.0007126198497019953,0.002347417840375587
341,0.023494860499265784,0.0029342723004694834
342,0.0025481558262071347,0.00297339593114241
343,0.004038179148311307,0.00297339593114241
344,0.0019651032219055024,0.003951486697965571
345,0.002656128530707437,0.004029733959311424
346,0.0037142610348103997,0.0034428794992175274
347,0.0021594540900060463,0.004303599374021909
348,0.0019651032219055024,0.0030907668231611894
349,0.002008292303705623,0.0013302034428794992
350,0.0036494774121102187,0.002112676056338028
351,0.0037358555757104604,0.0020344287949921754
352,0.0027641012352077393,0.004890453834115806
353,0.0026777230716074976,0.0033646322378716744
354,0.0056577697158158415,0.003403755868544601
355,0.004297313639112032,0.002777777777777778
356,0.002872073939708042,0.004381846635367762
357,0.0028072903170078605,0.003208137715179969
358,0.0021594540900060463,0.006298904538341158
359,0.003347153839509372,0.005438184663536776
360,0.00507471711151421,0.006494522691705791
361,0.0049667444070139065,0.02331768388106416
362,0.010343785091128963,0.016705790297339592
363,0.0063487950246177765,0.034976525821596244
364,0.010408568713829143,0.039749608763693274
365,0.011272350349831562,0.043466353677621285
366,0.009847110650427572,0.08794992175273865
367,0.010084650600328237,0.07797339593114241
368,0.007083009415219833,0.060406885758998434
369,0.023797184071866633,0.08231611893583725
370,0.00842187095102358,0.03814553990610329
371,0.01861449425585212,0.03215962441314554
372,0.01399326250323918,0.032746478873239435
373,0.025891854539172497,0.008059467918622849
374,0.01891681782845297,0.01674491392801252
375,0.011769024790532953,0.009389671361502348
376,0.014705882352941176,0.007316118935837245
377,0.019262330482853935,0.006103286384976526
378,0.008249114623823097,0.007472613458528951
379,0.03262935129999136,0.0037167449139280124
380,0.012654400967435432,0.0034428794992175274
381,0.03327718752699318,0.006142410015649452
382,0.02187526993176125,0.004303599374021909
383,0.04984020039733955,0.003403755868544601
384,0.04269240735941954,0.004420970266040688
385,0.028526388528979874,0.002543035993740219
386,0.04083527684201434,0.001917057902973396
387,0.03532866891249892,0.002190923317683881
388,0.021292217327459617,0.0030907668231611894
389,0.02841841582447957,0.0027386541471048514
390,0.015396907661743111,0.0035993740219092333
391,0.025200829230370564,0.003208137715179969
392,0.019327114105554117,0.008215962441314555
393,0.01161786300423253,0.004812206572769953
394,0.00695344216981947,0.0024647887323943664
395,0.008011574673922432,0.0029342723004694834
396,0.01390688433963894,0.003834115805946792
397,0.012481644640234948,0.00242566510172144
398,0.014576315107540814,0.003755868544600939
399,0.0064999568109182,0.03912363067292645
400,0.0056577697158158415,0.0030907668231611894
401,0.0083570873283234,0.0025821596244131454
402,0.012200915608534162,0.0035211267605633804
403,0.00511790619331433,0.0035993740219092333
404,0.004340502720912153,0.0028169014084507044
405,0.008486654573723763,0.004147104851330204
406,0.0047723935389133625,0.003912363067292645
407,0.0065431458927183205,0.0020344287949921754
408,0.005139500734214391,0.004303599374021909
409,0.002591344908007256,0.002543035993740219
410,0.0038654228211108233,0.0034428794992175274
411,0.037963202902306294,0.006416275430359938
412,0.005938498747516628,0.003482003129890454
413,0.005377040684115056,0.004381846635367762
414,0.007709251101321586,0.0032472613458528954
415,0.004383691802712275,0.004460093896713615
416,0.004038179148311307,0.004460093896713615
417,0.011574673922432409,0.002347417840375587
418,0.004686015375313121,0
419,0.007752440183121707,0
420,0.008573032737324005,0
421,0.004016584607411246,0
422,0.00466442083441306,0
423,0.0032607756759091304,0
424,0.0024401831217068324,0
425,0.006068065992916991,0
